type,verb,category,category_lowercase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,armleg_loop.thisRepN,armleg_loop.thisTrialN,armleg_loop.thisN,armleg_loop.thisIndex,rating.response,rating.rt,date,frameRate,expName,participant,
leg,HOP,,,0,63,63,44,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,STRIDE,Leg,leg,0,64,64,67,0,0,0,0,7,8.042,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,STRIDE,Arm,arm,0,64,64,67,0,1,1,1,3,4.137,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,STRIDE,,,0,64,64,67,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,GRIP,Leg,leg,0,65,65,13,0,0,0,0,1,4.79,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,GRIP,Arm,arm,0,65,65,13,0,1,1,1,7,2.142,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,GRIP,,,0,65,65,13,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,STROLL,Leg,leg,0,66,66,68,0,0,0,0,7,5.275,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,STROLL,Arm,arm,0,66,66,68,0,1,1,1,1,1.974,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,STROLL,,,0,66,66,68,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,RUN,Leg,leg,0,67,67,55,0,0,0,0,7,4.086,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,RUN,Arm,arm,0,67,67,55,0,1,1,1,1,1.657,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,RUN,,,0,67,67,55,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,BOUNCE,Leg,leg,0,68,68,40,0,0,0,0,5,6.75,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,BOUNCE,Arm,arm,0,68,68,40,0,1,1,1,5,5.73,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,BOUNCE,,,0,68,68,40,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,GRASP,Leg,leg,0,69,69,12,0,0,0,0,1,6.114,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,GRASP,Arm,arm,0,69,69,12,0,1,1,1,7,2.361,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,GRASP,,,0,69,69,12,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,STUMBLE,Leg,leg,0,70,70,70,0,0,0,0,7,5.172,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,STUMBLE,Arm,arm,0,70,70,70,0,1,1,1,1,2.643,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,STUMBLE,,,0,70,70,70,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,TRUDGE,Leg,leg,0,71,71,75,0,0,0,0,7,4.453,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,TRUDGE,Arm,arm,0,71,71,75,0,1,1,1,1,4.739,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,TRUDGE,,,0,71,71,75,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,POLISH,Leg,leg,0,72,72,23,0,0,0,0,1,11.447,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,POLISH,Arm,arm,0,72,72,23,0,1,1,1,7,1.991,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,POLISH,,,0,72,72,23,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,TROT,Leg,leg,0,73,73,74,0,0,0,0,7,4.304,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,TROT,Arm,arm,0,73,73,74,0,1,1,1,1,3.652,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,TROT,,,0,73,73,74,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,SCRUB,Leg,leg,0,74,74,30,0,0,0,0,1,8.025,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,SCRUB,Arm,arm,0,74,74,30,0,1,1,1,7,3.18,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,SCRUB,,,0,74,74,30,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,TRAMPLE,Leg,leg,0,75,75,72,0,0,0,0,7,5.794,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,TRAMPLE,Arm,arm,0,75,75,72,0,1,1,1,1,3.399,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,TRAMPLE,,,0,75,75,72,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,DIG,Leg,leg,0,76,76,8,0,0,0,0,1,3.633,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,DIG,Arm,arm,0,76,76,8,0,1,1,1,7,1.757,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,DIG,,,0,76,76,8,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,RUB,Leg,leg,0,77,77,27,0,0,0,0,1,3.48,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,RUB,Arm,arm,0,77,77,27,0,1,1,1,7,1.89,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
arm,RUB,,,0,77,77,27,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,STOMP,Leg,leg,0,78,78,65,0,0,0,0,7,10.324,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,STOMP,Arm,arm,0,78,78,65,0,1,1,1,1,3.065,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,STOMP,,,0,78,78,65,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,JOG,Leg,leg,0,79,79,45,0,0,0,0,7,4.773,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,JOG,Arm,arm,0,79,79,45,0,1,1,1,1,2.513,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
leg,JOG,,,0,79,79,45,,,,,,,2018_Oct_22_1334,59.6175100231,verb_norming_L1-eng_no-translation,701,
