type,verb,category,category_lowercase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,armleg_loop.thisRepN,armleg_loop.thisTrialN,armleg_loop.thisN,armleg_loop.thisIndex,rating.response,rating.rt,date,frameRate,expName,participant,
leg,SKIP,,,0,63,63,58,,,,,,,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
leg,SPRINT,Leg,leg,0,64,64,61,0,0,0,0,7,4.535,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
leg,SPRINT,Arm,arm,0,64,64,61,0,1,1,1,1,1.106,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
leg,SPRINT,,,0,64,64,61,,,,,,,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
arm,WHIP,Leg,leg,0,65,65,38,0,0,0,0,1,3.637,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
arm,WHIP,Arm,arm,0,65,65,38,0,1,1,1,7,1.256,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
arm,WHIP,,,0,65,65,38,,,,,,,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
leg,STRUT,Leg,leg,0,66,66,69,0,0,0,0,7,2.853,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
leg,STRUT,Arm,arm,0,66,66,69,0,1,1,1,4,1.373,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
leg,STRUT,,,0,66,66,69,,,,,,,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
arm,PULL,Leg,leg,0,67,67,24,0,0,0,0,2,3.253,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
arm,PULL,Arm,arm,0,67,67,24,0,1,1,1,7,1.756,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
arm,PULL,,,0,67,67,24,,,,,,,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
leg,WADE,Leg,leg,0,68,68,76,0,0,0,0,5,3.387,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
leg,WADE,Arm,arm,0,68,68,76,0,1,1,1,4,3.206,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
leg,WADE,,,0,68,68,76,,,,,,,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
leg,FLEE,Leg,leg,0,69,69,41,0,0,0,0,7,2.869,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
leg,FLEE,Arm,arm,0,69,69,41,0,1,1,1,2,1.523,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
leg,FLEE,,,0,69,69,41,,,,,,,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
arm,BRUSH,Leg,leg,0,70,70,0,0,0,0,0,1,4.286,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
arm,BRUSH,Arm,arm,0,70,70,0,0,1,1,1,7,1.455,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
arm,BRUSH,,,0,70,70,0,,,,,,,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
leg,HOP,Leg,leg,0,71,71,44,0,0,0,0,7,2.238,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
leg,HOP,Arm,arm,0,71,71,44,0,1,1,1,1,1.491,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
leg,HOP,,,0,71,71,44,,,,,,,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
arm,WIPE,Leg,leg,0,72,72,39,0,0,0,0,1,3.703,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
arm,WIPE,Arm,arm,0,72,72,39,0,1,1,1,7,1.274,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
arm,WIPE,,,0,72,72,39,,,,,,,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
arm,SCOOP,Leg,leg,0,73,73,28,0,0,0,0,1,3.549,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
arm,SCOOP,Arm,arm,0,73,73,28,0,1,1,1,7,1.189,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
arm,SCOOP,,,0,73,73,28,,,,,,,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
leg,STRIDE,Leg,leg,0,74,74,67,0,0,0,0,6,6.085,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
leg,STRIDE,Arm,arm,0,74,74,67,0,1,1,1,4,0.972,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
leg,STRIDE,,,0,74,74,67,,,,,,,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
leg,SKATE,Leg,leg,0,75,75,57,0,0,0,0,7,3.285,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
leg,SKATE,Arm,arm,0,75,75,57,0,1,1,1,2,1.09,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
leg,SKATE,,,0,75,75,57,,,,,,,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
arm,PINCH,Leg,leg,0,76,76,20,0,0,0,0,1,2.451,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
arm,PINCH,Arm,arm,0,76,76,20,0,1,1,1,7,1.289,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
arm,PINCH,,,0,76,76,20,,,,,,,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
leg,LIMP,Leg,leg,0,77,77,50,0,0,0,0,7,2.134,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
leg,LIMP,Arm,arm,0,77,77,50,0,1,1,1,1,3.153,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
leg,LIMP,,,0,77,77,50,,,,,,,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
arm,PAT,Leg,leg,0,78,78,18,0,0,0,0,1,4.054,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
arm,PAT,Arm,arm,0,78,78,18,0,1,1,1,7,1.241,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
arm,PAT,,,0,78,78,18,,,,,,,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
leg,LEAP,Leg,leg,0,79,79,49,0,0,0,0,7,5.02,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
leg,LEAP,Arm,arm,0,79,79,49,0,1,1,1,1,1.29,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
leg,LEAP,,,0,79,79,49,,,,,,,2018_Nov_01_1711,59.8921242176,verb_norming_L1-eng_no-translation,705,
