type,verb,category,category_lowercase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,armleg_loop.thisRepN,armleg_loop.thisTrialN,armleg_loop.thisN,armleg_loop.thisIndex,rating.response,rating.rt,date,frameRate,expName,participant,
leg,MARCH,,,0,63,63,51,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,STIR,Leg,leg,0,64,64,35,0,0,0,0,1,2.341,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,STIR,Arm,arm,0,64,64,35,0,1,1,1,7,2.83,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,STIR,,,0,64,64,35,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,PUSH,Leg,leg,0,65,65,26,0,0,0,0,1,8.312,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,PUSH,Arm,arm,0,65,65,26,0,1,1,1,7,1.153,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,PUSH,,,0,65,65,26,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,POLISH,Leg,leg,0,66,66,23,0,0,0,0,1,2.994,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,POLISH,Arm,arm,0,66,66,23,0,1,1,1,7,2.041,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,POLISH,,,0,66,66,23,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,STROLL,Leg,leg,0,67,67,68,0,0,0,0,7,2.475,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,STROLL,Arm,arm,0,67,67,68,0,1,1,1,1,1.404,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,STROLL,,,0,67,67,68,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,LIMP,Leg,leg,0,68,68,50,0,0,0,0,5,6.031,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,LIMP,Arm,arm,0,68,68,50,0,1,1,1,2,5.564,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,LIMP,,,0,68,68,50,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,STRIDE,Leg,leg,0,69,69,67,0,0,0,0,7,2.759,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,STRIDE,Arm,arm,0,69,69,67,0,1,1,1,1,2.075,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,STRIDE,,,0,69,69,67,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,CHOP,Leg,leg,0,70,70,3,0,0,0,0,1,2.088,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,CHOP,Arm,arm,0,70,70,3,0,1,1,1,7,1.019,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,CHOP,,,0,70,70,3,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,PEDAL,Leg,leg,0,71,71,53,0,0,0,0,7,3.867,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,PEDAL,Arm,arm,0,71,71,53,0,1,1,1,2,1.086,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,PEDAL,,,0,71,71,53,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,KICK,Leg,leg,0,72,72,47,0,0,0,0,7,2.19,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,KICK,Arm,arm,0,72,72,47,0,1,1,1,1,1.506,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,KICK,,,0,72,72,47,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,CLEAN,Leg,leg,0,73,73,5,0,0,0,0,1,6.348,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,CLEAN,Arm,arm,0,73,73,5,0,1,1,1,7,1.086,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,CLEAN,,,0,73,73,5,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,WASH,Leg,leg,0,74,74,37,0,0,0,0,1,18.156,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,WASH,Arm,arm,0,74,74,37,0,1,1,1,6,7.493,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,WASH,,,0,74,74,37,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,BRUSH,Leg,leg,0,75,75,0,0,0,0,0,1,3.682,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,BRUSH,Arm,arm,0,75,75,0,0,1,1,1,7,1.639,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,BRUSH,,,0,75,75,0,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,CLAP,Leg,leg,0,76,76,4,0,0,0,0,1,4.924,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,CLAP,Arm,arm,0,76,76,4,0,1,1,1,7,1.22,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,CLAP,,,0,76,76,4,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,GLIDE,Leg,leg,0,77,77,42,0,0,0,0,5,7.572,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,GLIDE,Arm,arm,0,77,77,42,0,1,1,1,3,3.181,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,GLIDE,,,0,77,77,42,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,DIG,Leg,leg,0,78,78,8,0,0,0,0,1,4.252,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,DIG,Arm,arm,0,78,78,8,0,1,1,1,7,1.438,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
arm,DIG,,,0,78,78,8,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,STOMP,Leg,leg,0,79,79,65,0,0,0,0,7,3.548,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,STOMP,Arm,arm,0,79,79,65,0,1,1,1,1,2.008,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
leg,STOMP,,,0,79,79,65,,,,,,,2018_Oct_25_1333,59.6312300029,verb_norming_L1-eng_no-translation,703,
