expName;date;participant;trial;resp_time;verb;translation_simple;translation_details;comment
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;63;2.71728179169;TOSS;dra ;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;64;3.63970618449;STAND;stå;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;65;3.20338241058;THROW;kasta;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;66;4.10916934811;LUMBER;halta;är osäker men tror det betyder halta;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;67;3.0527831951;LEAP;hoppa;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;68;4.86400542716;STAMP;stampa;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;69;6.47382867321;GROVEL;jag vet inte;jag tror det har med ben att göra;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;70;3.69000733314;PACE;stega;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;71;4.64597333203;CREEP;krypa;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;72;2.88503091298;SHAMBLE;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;73;2.86825754176;CYCLE;cykla;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;74;9.02312823195;TRUDGE;trycka in, pressa in mellan;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;75;5.18260544549;GRATE;jag vet inte;jag förknippar det med armar;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;76;2.01294243802;TREAD;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;77;8.48625747538;HACK;göra intrång, bryta sig in;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;78;5.24977400023;SLIDE;slida, halka;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;79;5.1323181255;PUSH;trycka;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;80;8.28511925834;GRAB;få tag på, ta tag i;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;81;5.23281334948;KNEEL;böja, böja sig;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;82;3.8239916143;GESTURE;gestikulera;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;83;5.71912258354;RAMBLE;jag vet inte;förknippar det med armar;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;84;4.34418461495;TWINE;tvinna;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;85;2.8012987875;PAT;klappa;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;86;4.88068239288;WADE;vada;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;87;8.16781786947;SNEAK;snoka, kika;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;88;3.03569690112;ROAM;råma;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;89;2.09677412982;SIGN;signera;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;90;5.9205172234;TRAMP;jag vet inte;osäker men tror att det har med ben att göra;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;91;6.18872640436;CLAP;smeka, klappa;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;92;4.02548740091;HUG;krama;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;93;5.38375828139;PUNCH;sparka, slå;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;94;2.24777398126;HOBBLE;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;95;19.2365597303;POKE;peka, signalera, ge lite uppmärksamhet;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;96;3.62272735893;WHIP;piska;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;97;2.6669593074;GRIP;gripa, gripa tag i;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;98;2.4808737815;SHAKE;skaka;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;99;8.35209895313;CLAW;jag vet inte;jag tror att det har mer med armar att göra än med ben;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;100;4.83038954142;CLEAN;göra rent;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;101;4.52855894327;JOG;jag vet inte;osäker men förknippar det med armar;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;102;5.33338561883;WALK;promenera;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;103;3.3881522385;INCH;klia;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;104;2.38184044416;KNOCK;slå;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;105;2.49935202862;PEEL;skala;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;106;9.543005149;SCOOP;överblicka;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;107;2.41542511663;STIR;stirra;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;108;7.84919612039;STAGGER;pula, påla;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;109;11.9242711112;SKIM;jag vet inte;men tror att det varken har med armar eller ben att göra;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;110;3.79064716536;SCRATCH;klia;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;111;16.5867617868;CARVE;tälja, använda sig av en kniv, gravera, göra märken med en kniv;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;112;3.28750015804;GLIDE;glida;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;113;7.94980473936;TROT;smyga, gå lite försiktigt;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;114;3.38776780183;PINCH;sticka;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;115;4.88071242082;HOP;hoppa, kliva ombord;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;116;3.019196152;SEIZE;gripa;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;117;6.38991558987;TRAIPSE;jag vet inte;osäker men tror att det har med ben att göra;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;118;1.50981795165;SCRUB;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;119;11.6727997421;WRAP;vira, vira ihop;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;120;8.73789439331;GRASP;häpna, ta sig för andan;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;121;2.86826504874;WASH;tvätta;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;122;4.0254340618;WOBBLE;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;123;2.9353735476;SLITHER;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;124;6.75908068666;FILE;arkivera, sätta in i mappar;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;125;5.90363756906;TRIP;trippa, gå stilla/lugnt/försiktigt;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;126;6.03780636403;TREK;vandra;;
verb_norming_L2-eng_oral_translation;2018_Sep_13_1500;808;127;2.09679348994;TRAMPLE;jag vet inte;;
