expName;date;participant;trial;resp_time;our_transl;verb;ppt_translation;score;comment
verb_norming_oral_input;2018_Jun_21_1704;915;102;14.9768480618;trava;TROT;gå på tårna;0;
verb_norming_oral_input;2018_Jun_21_1704;915;103;4.00864014514;skaka;SHAKE;skaka;1;
verb_norming_oral_input;2018_Jun_21_1704;915;104;7.99993243713;piska;WHIP;vispa;1;
verb_norming_oral_input;2018_Jun_21_1704;915;105;1.72780539997;nypa;PINCH;nypa;1;
verb_norming_oral_input;2018_Jun_21_1704;915;106;33.2904748998;gå;STEP;stiga;1;
verb_norming_oral_input;2018_Jun_21_1704;915;107;2.16389527202;binda;BIND;binda;1;
verb_norming_oral_input;2018_Jun_21_1704;915;108;2.28127489158;hacka;CHOP;hugga;1;
verb_norming_oral_input;2018_Jun_21_1704;915;109;2.86827255572;rengöra;CLEAN;tvätta;1;
verb_norming_oral_input;2018_Jun_21_1704;915;110;4.15960048614;rusa;RUSH;springa;0;
verb_norming_oral_input;2018_Jun_21_1704;915;111;13.2158368945;hoppa;LEAP;ta stort steg;-99;unsure of correctness
