"Sim","N","effect_size","DateTime","term","estimate","std.error","statistic","p.value","group"
1,60,"orig.75",2018-10-14 16:39:53,"cor_(Intercept).Movementlegs.Subject",-0.6712595,NA,NA,NA,"Subject"
1,60,"orig.75",2018-10-14 16:39:53,"cor_(Intercept).WordTypeleg-word.Subject",-0.8296616,NA,NA,NA,"Subject"
1,60,"orig.75",2018-10-14 16:39:53,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",0.346945,NA,NA,NA,"Subject"
1,60,"orig.75",2018-10-14 16:39:53,"cor_Movementlegs.WordTypeleg-word.Subject",0.9085014,NA,NA,NA,"Subject"
1,60,"orig.75",2018-10-14 16:39:53,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",-0.4548797,NA,NA,NA,"Subject"
1,60,"orig.75",2018-10-14 16:39:53,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.6915655,NA,NA,NA,"Subject"
1,60,"orig.75",2018-10-14 16:41:32,"(Intercept)",2.661056,0.09763463,27.25524,1.440304e-163,"fixed"
1,60,"orig.75",2018-10-14 16:41:32,"Movementlegs",-0.1670935,0.08024772,-2.082221,0.03732233,"fixed"
1,60,"orig.75",2018-10-14 16:41:32,"WordTypeleg-word",-0.01531772,0.05619671,-0.2725732,0.7851813,"fixed"
1,60,"orig.75",2018-10-14 16:41:32,"Movementlegs:WordTypeleg-word",0.4512299,0.07301453,6.180001,6.410135e-10,"fixed"
1,60,"orig.75",2018-10-14 16:41:32,"sd_(Intercept).Subject",0.6978201,NA,NA,NA,"Subject"
1,60,"orig.75",2018-10-14 16:41:32,"sd_Movementlegs.Subject",0.4574849,NA,NA,NA,"Subject"
1,60,"orig.75",2018-10-14 16:41:32,"sd_WordTypeleg-word.Subject",0.1575678,NA,NA,NA,"Subject"
1,60,"orig.75",2018-10-14 16:41:32,"sd_Movementlegs:WordTypeleg-word.Subject",0.07517324,NA,NA,NA,"Subject"
1,60,"orig.75",2018-10-14 16:41:32,"cor_(Intercept).Movementlegs.Subject",-0.7204756,NA,NA,NA,"Subject"
1,60,"orig.75",2018-10-14 16:41:32,"cor_(Intercept).WordTypeleg-word.Subject",-0.5534724,NA,NA,NA,"Subject"
1,60,"orig.75",2018-10-14 16:41:32,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",-0.2595217,NA,NA,NA,"Subject"
1,60,"orig.75",2018-10-14 16:41:32,"cor_Movementlegs.WordTypeleg-word.Subject",0.7374461,NA,NA,NA,"Subject"
1,60,"orig.75",2018-10-14 16:41:32,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",-0.4803888,NA,NA,NA,"Subject"
1,60,"orig.75",2018-10-14 16:41:32,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.2717991,NA,NA,NA,"Subject"
1,60,"orig.75",2018-10-14 16:42:27,"(Intercept)",2.966219,0.08300981,35.73335,1.200016e-279,"fixed"
1,60,"orig.75",2018-10-14 16:42:27,"Movementlegs",-0.1003081,0.06004469,-1.670557,0.09480922,"fixed"
1,60,"orig.75",2018-10-14 16:42:27,"WordTypeleg-word",-0.1455241,0.04896516,-2.971992,0.002958743,"fixed"
1,60,"orig.75",2018-10-14 16:42:27,"Movementlegs:WordTypeleg-word",0.3230062,0.06762105,4.776711,1.781857e-06,"fixed"
1,60,"orig.75",2018-10-14 16:42:27,"sd_(Intercept).Subject",0.5946954,NA,NA,NA,"Subject"
1,60,"orig.75",2018-10-14 16:42:27,"sd_Movementlegs.Subject",0.3057273,NA,NA,NA,"Subject"
1,60,"orig.75",2018-10-14 16:42:27,"sd_WordTypeleg-word.Subject",0.1273004,NA,NA,NA,"Subject"
1,60,"orig.75",2018-10-14 16:42:27,"sd_Movementlegs:WordTypeleg-word.Subject",0.1744236,NA,NA,NA,"Subject"
1,60,"orig.75",2018-10-14 16:42:27,"cor_(Intercept).Movementlegs.Subject",-0.5011202,NA,NA,NA,"Subject"
1,60,"orig.75",2018-10-14 16:42:27,"cor_(Intercept).WordTypeleg-word.Subject",-0.2543655,NA,NA,NA,"Subject"
1,60,"orig.75",2018-10-14 16:42:27,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",-0.1259557,NA,NA,NA,"Subject"
1,60,"orig.75",2018-10-14 16:42:27,"cor_Movementlegs.WordTypeleg-word.Subject",-0.5837689,NA,NA,NA,"Subject"
1,60,"orig.75",2018-10-14 16:42:27,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",0.9099511,NA,NA,NA,"Subject"
1,60,"orig.75",2018-10-14 16:42:27,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.6891939,NA,NA,NA,"Subject"
1,60,"orig.75",2018-10-14 17:22:49,"(Intercept)",2.348991,0.09061305,25.92332,3.635869e-148,"fixed"
1,60,"orig.75",2018-10-14 17:22:49,"Movementlegs",0.05858404,0.08138694,0.7198211,0.4716352,"fixed"
1,60,"orig.75",2018-10-14 17:22:49,"WordTypeleg-word",0.0371485,0.06313484,0.5883993,0.5562643,"fixed"
1,60,"orig.75",2018-10-14 17:22:49,"Movementlegs:WordTypeleg-word",0.2449864,0.09010416,2.718924,0.006549463,"fixed"
1,60,"orig.75",2018-10-14 17:22:49,"sd_(Intercept).Subject",0.6160571,NA,NA,NA,"Subject"
1,60,"orig.75",2018-10-14 17:22:49,"sd_Movementlegs.Subject",0.4280588,NA,NA,NA,"Subject"
1,60,"orig.75",2018-10-14 17:22:49,"sd_WordTypeleg-word.Subject",0.1586568,NA,NA,NA,"Subject"
1,60,"orig.75",2018-10-14 17:22:49,"sd_Movementlegs:WordTypeleg-word.Subject",0.3122373,NA,NA,NA,"Subject"
1,60,"orig.75",2018-10-14 17:22:49,"cor_(Intercept).Movementlegs.Subject",-0.6481322,NA,NA,NA,"Subject"
1,60,"orig.75",2018-10-14 17:22:49,"cor_(Intercept).WordTypeleg-word.Subject",-0.7589805,NA,NA,NA,"Subject"
1,60,"orig.75",2018-10-14 17:22:49,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",0.16993,NA,NA,NA,"Subject"
1,60,"orig.75",2018-10-14 17:22:49,"cor_Movementlegs.WordTypeleg-word.Subject",0.9877607,NA,NA,NA,"Subject"
1,60,"orig.75",2018-10-14 17:22:49,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",-0.5837722,NA,NA,NA,"Subject"
1,60,"orig.75",2018-10-14 17:22:49,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.533936,NA,NA,NA,"Subject"
2,15,"orig",2018-10-14 16:42:04,"(Intercept)",2.88259,0.1881282,15.32248,5.411677e-53,"fixed"
2,15,"orig",2018-10-14 16:42:04,"Movementlegs",-0.3137659,0.1370885,-2.288783,0.02209198,"fixed"
2,15,"orig",2018-10-14 16:42:04,"WordTypeleg-word",-0.1235117,0.1371115,-0.9008127,0.3676879,"fixed"
2,15,"orig",2018-10-14 16:42:04,"Movementlegs:WordTypeleg-word",0.3845705,0.145172,2.649068,0.008071417,"fixed"
2,15,"orig",2018-10-14 16:42:04,"sd_(Intercept).Subject",0.6779204,NA,NA,NA,"Subject"
2,15,"orig",2018-10-14 16:42:04,"sd_Movementlegs.Subject",0.3574688,NA,NA,NA,"Subject"
2,15,"orig",2018-10-14 16:42:04,"sd_WordTypeleg-word.Subject",0.3779198,NA,NA,NA,"Subject"
2,15,"orig",2018-10-14 16:42:04,"sd_Movementlegs:WordTypeleg-word.Subject",0.1852691,NA,NA,NA,"Subject"
2,15,"orig",2018-10-14 16:42:04,"cor_(Intercept).Movementlegs.Subject",-0.9386281,NA,NA,NA,"Subject"
2,15,"orig",2018-10-14 16:42:04,"cor_(Intercept).WordTypeleg-word.Subject",-0.8954818,NA,NA,NA,"Subject"
2,15,"orig",2018-10-14 16:42:04,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",0.3499854,NA,NA,NA,"Subject"
2,15,"orig",2018-10-14 16:42:04,"cor_Movementlegs.WordTypeleg-word.Subject",0.9509741,NA,NA,NA,"Subject"
2,15,"orig",2018-10-14 16:42:04,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",-0.6314211,NA,NA,NA,"Subject"
2,15,"orig",2018-10-14 16:42:04,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.6954026,NA,NA,NA,"Subject"
2,15,"orig",2018-10-14 17:21:37,"(Intercept)",2.822277,0.1444398,19.53948,5.070072e-85,"fixed"
2,15,"orig",2018-10-14 17:21:37,"Movementlegs",-0.28703,0.1661855,-1.727166,0.08413782,"fixed"
2,15,"orig",2018-10-14 17:21:37,"WordTypeleg-word",-0.2339087,0.1069965,-2.186133,0.02880588,"fixed"
2,15,"orig",2018-10-14 17:21:37,"Movementlegs:WordTypeleg-word",0.6446388,0.1516968,4.24952,2.142292e-05,"fixed"
2,15,"orig",2018-10-14 17:21:37,"sd_(Intercept).Subject",0.4961729,NA,NA,NA,"Subject"
2,15,"orig",2018-10-14 17:21:37,"sd_Movementlegs.Subject",0.5122533,NA,NA,NA,"Subject"
2,15,"orig",2018-10-14 17:21:37,"sd_WordTypeleg-word.Subject",0.1482614,NA,NA,NA,"Subject"
2,15,"orig",2018-10-14 17:21:37,"sd_Movementlegs:WordTypeleg-word.Subject",0.2325802,NA,NA,NA,"Subject"
2,15,"orig",2018-10-14 17:21:37,"cor_(Intercept).Movementlegs.Subject",-0.7137056,NA,NA,NA,"Subject"
2,15,"orig",2018-10-14 17:21:37,"cor_(Intercept).WordTypeleg-word.Subject",-0.1087897,NA,NA,NA,"Subject"
2,15,"orig",2018-10-14 17:21:37,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",0.6263587,NA,NA,NA,"Subject"
2,15,"orig",2018-10-14 17:21:37,"cor_Movementlegs.WordTypeleg-word.Subject",0.7739323,NA,NA,NA,"Subject"
2,15,"orig",2018-10-14 17:21:37,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",-0.9930577,NA,NA,NA,"Subject"
2,15,"orig",2018-10-14 17:21:37,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.8430497,NA,NA,NA,"Subject"
2,15,"orig.0",2018-10-14 16:42:50,"(Intercept)",2.469977,0.1723018,14.33518,1.319117e-46,"fixed"
2,15,"orig.0",2018-10-14 16:42:50,"Movementlegs",-0.2236893,0.1841432,-1.214757,0.2244586,"fixed"
2,15,"orig.0",2018-10-14 16:42:50,"WordTypeleg-word",0.1362235,0.1128309,1.207325,0.2273071,"fixed"
2,15,"orig.0",2018-10-14 16:42:50,"Movementlegs:WordTypeleg-word",0.2907309,0.167365,1.737107,0.08236835,"fixed"
2,15,"orig.0",2018-10-14 16:42:50,"sd_(Intercept).Subject",0.5898604,NA,NA,NA,"Subject"
2,15,"orig.0",2018-10-14 16:42:50,"sd_Movementlegs.Subject",0.5325354,NA,NA,NA,"Subject"
2,15,"orig.0",2018-10-14 16:42:50,"sd_WordTypeleg-word.Subject",0.1135638,NA,NA,NA,"Subject"
2,15,"orig.0",2018-10-14 16:42:50,"sd_Movementlegs:WordTypeleg-word.Subject",0.2031603,NA,NA,NA,"Subject"
2,15,"orig.0",2018-10-14 16:42:50,"cor_(Intercept).Movementlegs.Subject",-0.2187742,NA,NA,NA,"Subject"
2,15,"orig.0",2018-10-14 16:42:50,"cor_(Intercept).WordTypeleg-word.Subject",-0.6736593,NA,NA,NA,"Subject"
2,15,"orig.0",2018-10-14 16:42:50,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",-0.3410647,NA,NA,NA,"Subject"
2,15,"orig.0",2018-10-14 16:42:50,"cor_Movementlegs.WordTypeleg-word.Subject",-0.02708434,NA,NA,NA,"Subject"
2,15,"orig.0",2018-10-14 16:42:50,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",-0.7878055,NA,NA,NA,"Subject"
2,15,"orig.0",2018-10-14 16:42:50,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",0.158188,NA,NA,NA,"Subject"
2,15,"orig.0",2018-10-14 17:24:14,"(Intercept)",3.139357,0.08425227,37.2614,6.927475e-304,"fixed"
2,15,"orig.0",2018-10-14 17:24:14,"Movementlegs",-0.1894345,0.1009614,-1.876306,0.0606133,"fixed"
2,15,"orig.0",2018-10-14 17:24:14,"WordTypeleg-word",-0.07731296,0.08162114,-0.9472173,0.3435281,"fixed"
2,15,"orig.0",2018-10-14 17:24:14,"Movementlegs:WordTypeleg-word",0.1473802,0.1220198,1.207838,0.2271097,"fixed"
2,15,"orig.0",2018-10-14 17:24:14,"sd_(Intercept).Subject",0.2476832,NA,NA,NA,"Subject"
2,15,"orig.0",2018-10-14 17:24:14,"sd_Movementlegs.Subject",0.2257441,NA,NA,NA,"Subject"
2,15,"orig.0",2018-10-14 17:24:14,"sd_WordTypeleg-word.Subject",0.08718812,NA,NA,NA,"Subject"
2,15,"orig.0",2018-10-14 17:24:14,"sd_Movementlegs:WordTypeleg-word.Subject",0.1424391,NA,NA,NA,"Subject"
2,15,"orig.0",2018-10-14 17:24:14,"cor_(Intercept).Movementlegs.Subject",0.6850409,NA,NA,NA,"Subject"
2,15,"orig.0",2018-10-14 17:24:14,"cor_(Intercept).WordTypeleg-word.Subject",-0.958556,NA,NA,NA,"Subject"
2,15,"orig.0",2018-10-14 17:24:14,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",0.8501265,NA,NA,NA,"Subject"
2,15,"orig.0",2018-10-14 17:24:14,"cor_Movementlegs.WordTypeleg-word.Subject",-0.4490961,NA,NA,NA,"Subject"
2,15,"orig.0",2018-10-14 17:24:14,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",0.9659863,NA,NA,NA,"Subject"
2,15,"orig.0",2018-10-14 17:24:14,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.6648694,NA,NA,NA,"Subject"
2,15,"orig.25",2018-10-14 16:42:40,"(Intercept)",2.116651,0.1773469,11.93509,7.767569e-33,"fixed"
2,15,"orig.25",2018-10-14 16:42:40,"Movementlegs",0.04372486,0.1980937,0.2207282,0.8253041,"fixed"
2,15,"orig.25",2018-10-14 16:42:40,"WordTypeleg-word",0.3923321,0.1480533,2.649939,0.008050641,"fixed"
2,15,"orig.25",2018-10-14 16:42:40,"Movementlegs:WordTypeleg-word",-0.01950496,0.1879007,-0.1038046,0.9173244,"fixed"
2,15,"orig.25",2018-10-14 16:42:40,"sd_(Intercept).Subject",0.5765939,NA,NA,NA,"Subject"
2,15,"orig.25",2018-10-14 16:42:40,"sd_Movementlegs.Subject",0.5684336,NA,NA,NA,"Subject"
2,15,"orig.25",2018-10-14 16:42:40,"sd_WordTypeleg-word.Subject",0.3226632,NA,NA,NA,"Subject"
2,15,"orig.25",2018-10-14 16:42:40,"sd_Movementlegs:WordTypeleg-word.Subject",0.3040527,NA,NA,NA,"Subject"
2,15,"orig.25",2018-10-14 16:42:40,"cor_(Intercept).Movementlegs.Subject",-0.7613046,NA,NA,NA,"Subject"
2,15,"orig.25",2018-10-14 16:42:40,"cor_(Intercept).WordTypeleg-word.Subject",-0.8591459,NA,NA,NA,"Subject"
2,15,"orig.25",2018-10-14 16:42:40,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",0.8458327,NA,NA,NA,"Subject"
2,15,"orig.25",2018-10-14 16:42:40,"cor_Movementlegs.WordTypeleg-word.Subject",0.985875,NA,NA,NA,"Subject"
2,15,"orig.25",2018-10-14 16:42:40,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",-0.9898212,NA,NA,NA,"Subject"
2,15,"orig.25",2018-10-14 16:42:40,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.9996756,NA,NA,NA,"Subject"
2,15,"orig.25",2018-10-14 17:23:36,"(Intercept)",2.599914,0.1869018,13.91059,5.462464e-44,"fixed"
2,15,"orig.25",2018-10-14 17:23:36,"Movementlegs",0.1066444,0.1438991,0.7411055,0.4586295,"fixed"
2,15,"orig.25",2018-10-14 17:23:36,"WordTypeleg-word",-0.1925969,0.128048,-1.504099,0.132556,"fixed"
2,15,"orig.25",2018-10-14 17:23:36,"Movementlegs:WordTypeleg-word",0.1056629,0.1552713,0.6805049,0.4961848,"fixed"
2,15,"orig.25",2018-10-14 17:23:36,"sd_(Intercept).Subject",0.6588495,NA,NA,NA,"Subject"
2,15,"orig.25",2018-10-14 17:23:36,"sd_Movementlegs.Subject",0.3836489,NA,NA,NA,"Subject"
2,15,"orig.25",2018-10-14 17:23:36,"sd_WordTypeleg-word.Subject",0.2297729,NA,NA,NA,"Subject"
2,15,"orig.25",2018-10-14 17:23:36,"sd_Movementlegs:WordTypeleg-word.Subject",0.1217404,NA,NA,NA,"Subject"
2,15,"orig.25",2018-10-14 17:23:36,"cor_(Intercept).Movementlegs.Subject",-0.6517888,NA,NA,NA,"Subject"
2,15,"orig.25",2018-10-14 17:23:36,"cor_(Intercept).WordTypeleg-word.Subject",-0.5781675,NA,NA,NA,"Subject"
2,15,"orig.25",2018-10-14 17:23:36,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",0.8366133,NA,NA,NA,"Subject"
2,15,"orig.25",2018-10-14 17:23:36,"cor_Movementlegs.WordTypeleg-word.Subject",0.4293531,NA,NA,NA,"Subject"
2,15,"orig.25",2018-10-14 17:23:36,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",-0.4588053,NA,NA,NA,"Subject"
2,15,"orig.25",2018-10-14 17:23:36,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.9113917,NA,NA,NA,"Subject"
2,15,"orig.5",2018-10-14 16:42:29,"(Intercept)",2.353339,0.1677569,14.02827,1.046802e-44,"fixed"
2,15,"orig.5",2018-10-14 16:42:29,"Movementlegs",0.2775938,0.1829778,1.51709,0.129244,"fixed"
2,15,"orig.5",2018-10-14 16:42:29,"WordTypeleg-word",0.1231073,0.1277572,0.9636036,0.3352447,"fixed"
2,15,"orig.5",2018-10-14 16:42:29,"Movementlegs:WordTypeleg-word",-0.05373667,0.1650702,-0.3255383,0.7447737,"fixed"
2,15,"orig.5",2018-10-14 16:42:29,"sd_(Intercept).Subject",0.5577363,NA,NA,NA,"Subject"
2,15,"orig.5",2018-10-14 16:42:29,"sd_Movementlegs.Subject",0.5590876,NA,NA,NA,"Subject"
2,15,"orig.5",2018-10-14 16:42:29,"sd_WordTypeleg-word.Subject",0.2072478,NA,NA,NA,"Subject"
2,15,"orig.5",2018-10-14 16:42:29,"sd_Movementlegs:WordTypeleg-word.Subject",0.2290299,NA,NA,NA,"Subject"
2,15,"orig.5",2018-10-14 16:42:29,"cor_(Intercept).Movementlegs.Subject",-0.6745536,NA,NA,NA,"Subject"
2,15,"orig.5",2018-10-14 16:42:29,"cor_(Intercept).WordTypeleg-word.Subject",-0.7682326,NA,NA,NA,"Subject"
2,15,"orig.5",2018-10-14 16:42:29,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",0.9011006,NA,NA,NA,"Subject"
2,15,"orig.5",2018-10-14 16:42:29,"cor_Movementlegs.WordTypeleg-word.Subject",0.9908047,NA,NA,NA,"Subject"
2,15,"orig.5",2018-10-14 16:42:29,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",-0.9279429,NA,NA,NA,"Subject"
2,15,"orig.5",2018-10-14 16:42:29,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.9698394,NA,NA,NA,"Subject"
2,15,"orig.5",2018-10-14 17:22:56,"(Intercept)",2.956045,0.1633967,18.09121,3.737804e-73,"fixed"
2,15,"orig.5",2018-10-14 17:22:56,"Movementlegs",-0.1660486,0.1233286,-1.346392,0.1781762,"fixed"
2,15,"orig.5",2018-10-14 17:22:56,"WordTypeleg-word",-0.04209856,0.09837443,-0.4279421,0.6686933,"fixed"
2,15,"orig.5",2018-10-14 17:22:56,"Movementlegs:WordTypeleg-word",0.06583696,0.1351387,0.4871808,0.6261302,"fixed"
2,15,"orig.5",2018-10-14 17:22:56,"sd_(Intercept).Subject",0.5828574,NA,NA,NA,"Subject"
2,15,"orig.5",2018-10-14 17:22:56,"sd_Movementlegs.Subject",0.3148914,NA,NA,NA,"Subject"
2,15,"orig.5",2018-10-14 17:22:56,"sd_WordTypeleg-word.Subject",0.1591893,NA,NA,NA,"Subject"
2,15,"orig.5",2018-10-14 17:22:56,"sd_Movementlegs:WordTypeleg-word.Subject",0.1413703,NA,NA,NA,"Subject"
2,15,"orig.5",2018-10-14 17:22:56,"cor_(Intercept).Movementlegs.Subject",-0.4610263,NA,NA,NA,"Subject"
2,15,"orig.5",2018-10-14 17:22:56,"cor_(Intercept).WordTypeleg-word.Subject",-0.8084688,NA,NA,NA,"Subject"
2,15,"orig.5",2018-10-14 17:22:56,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",0.8624681,NA,NA,NA,"Subject"
2,15,"orig.5",2018-10-14 17:22:56,"cor_Movementlegs.WordTypeleg-word.Subject",0.894987,NA,NA,NA,"Subject"
2,15,"orig.5",2018-10-14 17:22:56,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",-0.8467369,NA,NA,NA,"Subject"
2,15,"orig.5",2018-10-14 17:22:56,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.9951449,NA,NA,NA,"Subject"
2,15,"orig.75",2018-10-14 16:42:17,"(Intercept)",2.766961,0.1815092,15.24419,1.799436e-52,"fixed"
2,15,"orig.75",2018-10-14 16:42:17,"Movementlegs",-0.09198813,0.1449201,-0.6347508,0.525591,"fixed"
2,15,"orig.75",2018-10-14 16:42:17,"WordTypeleg-word",0.1083976,0.117678,0.9211374,0.3569787,"fixed"
2,15,"orig.75",2018-10-14 16:42:17,"Movementlegs:WordTypeleg-word",-0.07482285,0.1454521,-0.5144156,0.6069615,"fixed"
2,15,"orig.75",2018-10-14 16:42:17,"sd_(Intercept).Subject",0.6472179,NA,NA,NA,"Subject"
2,15,"orig.75",2018-10-14 16:42:17,"sd_Movementlegs.Subject",0.3973849,NA,NA,NA,"Subject"
2,15,"orig.75",2018-10-14 16:42:17,"sd_WordTypeleg-word.Subject",0.2697291,NA,NA,NA,"Subject"
2,15,"orig.75",2018-10-14 16:42:17,"sd_Movementlegs:WordTypeleg-word.Subject",0.1595006,NA,NA,NA,"Subject"
2,15,"orig.75",2018-10-14 16:42:17,"cor_(Intercept).Movementlegs.Subject",-0.338482,NA,NA,NA,"Subject"
2,15,"orig.75",2018-10-14 16:42:17,"cor_(Intercept).WordTypeleg-word.Subject",-0.9468413,NA,NA,NA,"Subject"
2,15,"orig.75",2018-10-14 16:42:17,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",0.8794562,NA,NA,NA,"Subject"
2,15,"orig.75",2018-10-14 16:42:17,"cor_Movementlegs.WordTypeleg-word.Subject",0.6232008,NA,NA,NA,"Subject"
2,15,"orig.75",2018-10-14 16:42:17,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",-0.7455643,NA,NA,NA,"Subject"
2,15,"orig.75",2018-10-14 16:42:17,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.9858287,NA,NA,NA,"Subject"
2,15,"orig.75",2018-10-14 17:22:17,"(Intercept)",2.718438,0.205624,13.22043,6.687874e-40,"fixed"
2,15,"orig.75",2018-10-14 17:22:17,"Movementlegs",-0.128148,0.1680322,-0.7626395,0.4456784,"fixed"
2,15,"orig.75",2018-10-14 17:22:17,"WordTypeleg-word",-0.1461442,0.1085761,-1.346007,0.1783003,"fixed"
2,15,"orig.75",2018-10-14 17:22:17,"Movementlegs:WordTypeleg-word",0.1154376,0.15095,0.7647411,0.4444257,"fixed"
2,15,"orig.75",2018-10-14 17:22:17,"sd_(Intercept).Subject",0.7425369,NA,NA,NA,"Subject"
2,15,"orig.75",2018-10-14 17:22:17,"sd_Movementlegs.Subject",0.5090353,NA,NA,NA,"Subject"
2,15,"orig.75",2018-10-14 17:22:17,"sd_WordTypeleg-word.Subject",0.03863495,NA,NA,NA,"Subject"
2,15,"orig.75",2018-10-14 17:22:17,"sd_Movementlegs:WordTypeleg-word.Subject",0.03392704,NA,NA,NA,"Subject"
2,15,"orig.75",2018-10-14 17:22:17,"cor_(Intercept).Movementlegs.Subject",-0.7777139,NA,NA,NA,"Subject"
2,15,"orig.75",2018-10-14 17:22:17,"cor_(Intercept).WordTypeleg-word.Subject",-0.3665295,NA,NA,NA,"Subject"
2,15,"orig.75",2018-10-14 17:22:17,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",-0.3074733,NA,NA,NA,"Subject"
2,15,"orig.75",2018-10-14 17:22:17,"cor_Movementlegs.WordTypeleg-word.Subject",-0.2998155,NA,NA,NA,"Subject"
2,15,"orig.75",2018-10-14 17:22:17,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",0.8372923,NA,NA,NA,"Subject"
2,15,"orig.75",2018-10-14 17:22:17,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.7726364,NA,NA,NA,"Subject"
2,30,"orig",2018-10-14 16:42:07,"(Intercept)",2.516944,0.0882089,28.5339,4.449871e-179,"fixed"
2,30,"orig",2018-10-14 16:42:07,"Movementlegs",-0.2184354,0.09642494,-2.265341,0.02349177,"fixed"
2,30,"orig",2018-10-14 16:42:07,"WordTypeleg-word",-0.2886697,0.08335738,-3.463037,0.0005341146,"fixed"
2,30,"orig",2018-10-14 16:42:07,"Movementlegs:WordTypeleg-word",0.4531938,0.1176296,3.85272,0.000116813,"fixed"
2,30,"orig",2018-10-14 16:42:07,"sd_(Intercept).Subject",0.3832049,NA,NA,NA,"Subject"
2,30,"orig",2018-10-14 16:42:07,"sd_Movementlegs.Subject",0.2854639,NA,NA,NA,"Subject"
2,30,"orig",2018-10-14 16:42:07,"sd_WordTypeleg-word.Subject",0.0613376,NA,NA,NA,"Subject"
2,30,"orig",2018-10-14 16:42:07,"sd_Movementlegs:WordTypeleg-word.Subject",0.07868216,NA,NA,NA,"Subject"
2,30,"orig",2018-10-14 16:42:07,"cor_(Intercept).Movementlegs.Subject",0.04838943,NA,NA,NA,"Subject"
2,30,"orig",2018-10-14 16:42:07,"cor_(Intercept).WordTypeleg-word.Subject",0.7897105,NA,NA,NA,"Subject"
2,30,"orig",2018-10-14 16:42:07,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",-0.9893721,NA,NA,NA,"Subject"
2,30,"orig",2018-10-14 16:42:07,"cor_Movementlegs.WordTypeleg-word.Subject",0.6509746,NA,NA,NA,"Subject"
2,30,"orig",2018-10-14 16:42:07,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",0.09736016,NA,NA,NA,"Subject"
2,30,"orig",2018-10-14 16:42:07,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.6921142,NA,NA,NA,"Subject"
2,30,"orig",2018-10-14 17:21:45,"(Intercept)",2.880399,0.1073429,26.83363,1.309635e-158,"fixed"
2,30,"orig",2018-10-14 17:21:45,"Movementlegs",-0.09548867,0.07192802,-1.327559,0.1843239,"fixed"
2,30,"orig",2018-10-14 17:21:45,"WordTypeleg-word",-0.3132882,0.07695074,-4.071283,4.675496e-05,"fixed"
2,30,"orig",2018-10-14 17:21:45,"Movementlegs:WordTypeleg-word",0.4692269,0.100931,4.648987,3.335687e-06,"fixed"
2,30,"orig",2018-10-14 17:21:45,"sd_(Intercept).Subject",0.5300237,NA,NA,NA,"Subject"
2,30,"orig",2018-10-14 17:21:45,"sd_Movementlegs.Subject",0.1574215,NA,NA,NA,"Subject"
2,30,"orig",2018-10-14 17:21:45,"sd_WordTypeleg-word.Subject",0.1709565,NA,NA,NA,"Subject"
