word,target,distrOne,distrTwo,corrAns,w1,w2,w3,category,category_lowercase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ArmLeg_loop.thisRepN,ArmLeg_loop.thisTrialN,ArmLeg_loop.thisN,ArmLeg_loop.thisIndex,key_resp_9.keys,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,key_resp_4.keys,key_resp_4.rt,key_resp_8.keys,key_resp_8.rt,rating.response,rating.rt,answer.keys,answer.corr,answer.rt,date,frameRate,expName,session,participant,
ROAM,ströva omkring,ta sig fram,luffa runt,2,ta sig fram,ströva omkring,luffa runt,,,0,40,40,58,,,,,,,,,,,,,,,,,,,1,0,3.77383916697,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
STRAY,ströva,vandra,promenera,3,vandra,promenera,ströva,Leg,leg,0,41,41,87,0,0,0,0,,,,,,,,,,,,,7,30.832,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
STRAY,ströva,vandra,promenera,3,vandra,promenera,ströva,Arm,arm,0,41,41,87,0,1,1,1,,,,,,,,,,,,,1,1.337,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
STRAY,ströva,vandra,promenera,3,vandra,promenera,ströva,,,0,41,41,87,,,,,,,,,,,,,,,,,,,3,1,3.17015067379,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
TOSS,slänga,fånga,gripa,1,slänga,gripa,fånga,Leg,leg,0,42,42,96,0,0,0,0,,,,,,,,,,,,,1,3.128,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
TOSS,slänga,fånga,gripa,1,slänga,gripa,fånga,Arm,arm,0,42,42,96,0,1,1,1,,,,,,,,,,,,,7,1.805,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
TOSS,slänga,fånga,gripa,1,slänga,gripa,fånga,,,0,42,42,96,,,,,,,,,,,,,,,,,,,1,1,7.09456011266,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
CLUTCH,gripa tag i,sätta ihop,dra ut,3,sätta ihop,dra ut,gripa tag i,Leg,leg,0,43,43,13,0,0,0,0,,,,,,,,,,,,,1,4.772,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
CLUTCH,gripa tag i,sätta ihop,dra ut,3,sätta ihop,dra ut,gripa tag i,Arm,arm,0,43,43,13,0,1,1,1,,,,,,,,,,,,,7,1.706,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
CLUTCH,gripa tag i,sätta ihop,dra ut,3,sätta ihop,dra ut,gripa tag i,,,0,43,43,13,,,,,,,,,,,,,,,,,,,3,1,4.54531790692,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
PUNCH,slå,knuffa,kasta,2,knuffa,slå,kasta,Leg,leg,0,44,44,55,0,0,0,0,,,,,,,,,,,,,1,7.12,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
PUNCH,slå,knuffa,kasta,2,knuffa,slå,kasta,Arm,arm,0,44,44,55,0,1,1,1,,,,,,,,,,,,,7,8.784,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
PUNCH,slå,knuffa,kasta,2,knuffa,slå,kasta,,,0,44,44,55,,,,,,,,,,,,,,,,,,,2,1,2.29799343948,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
CLAW,klösa,nypa,rispa,3,nypa,rispa,klösa,Leg,leg,0,45,45,9,0,0,0,0,,,,,,,,,,,,,1,6.097,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
CLAW,klösa,nypa,rispa,3,nypa,rispa,klösa,Arm,arm,0,45,45,9,0,1,1,1,,,,,,,,,,,,,7,1.239,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
CLAW,klösa,nypa,rispa,3,nypa,rispa,klösa,,,0,45,45,9,,,,,,,,,,,,,,,,,,,3,1,2.34832221607,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
THROW,kasta,greppa,träffa,1,kasta,träffa,greppa,Leg,leg,0,46,46,94,0,0,0,0,,,,,,,,,,,,,1,2.892,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
THROW,kasta,greppa,träffa,1,kasta,träffa,greppa,Arm,arm,0,46,46,94,0,1,1,1,,,,,,,,,,,,,7,0.866,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
THROW,kasta,greppa,träffa,1,kasta,träffa,greppa,,,0,46,46,94,,,,,,,,,,,,,,,,,,,1,1,2.8346902957,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
HACK,hacka,skära,kåpa,2,kåpa,hacka,skära,Leg,leg,0,47,47,30,0,0,0,0,,,,,,,,,,,,,1,2.727,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
HACK,hacka,skära,kåpa,2,kåpa,hacka,skära,Arm,arm,0,47,47,30,0,1,1,1,,,,,,,,,,,,,7,0.851,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
HACK,hacka,skära,kåpa,2,kåpa,hacka,skära,,,0,47,47,30,,,,,,,,,,,,,,,,,,,2,1,8.20155533727,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
DANCE,dansa,snurra,svänga,1,dansa,snurra,svänga,Leg,leg,0,48,48,17,0,0,0,0,,,,,,,,,,,,,7,8.895,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
DANCE,dansa,snurra,svänga,1,dansa,snurra,svänga,Arm,arm,0,48,48,17,0,1,1,1,,,,,,,,,,,,,2,2.059,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
DANCE,dansa,snurra,svänga,1,dansa,snurra,svänga,,,0,48,48,17,,,,,,,,,,,,,,,,,,,1,1,0.956198155753,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
STAB,sticka,hacka,skära,3,skära,hacka,sticka,Leg,leg,0,49,49,81,0,0,0,0,,,,,,,,,,,,,1,2.742,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
STAB,sticka,hacka,skära,3,skära,hacka,sticka,Arm,arm,0,49,49,81,0,1,1,1,,,,,,,,,,,,,7,1.202,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
STAB,sticka,hacka,skära,3,skära,hacka,sticka,,,0,49,49,81,,,,,,,,,,,,,,,,,,,3,1,10.8178263209,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
DIG,gräva,dränera,dika,1,gräva,dika,dränera,Leg,leg,0,50,50,19,0,0,0,0,,,,,,,,,,,,,1,3.128,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
DIG,gräva,dränera,dika,1,gräva,dika,dränera,Arm,arm,0,50,50,19,0,1,1,1,,,,,,,,,,,,,7,1.118,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
DIG,gräva,dränera,dika,1,gräva,dika,dränera,,,0,50,50,19,,,,,,,,,,,,,,,,,,,1,1,1.19126057234,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
WADE,vada,pulsa,plöja,3,plöja,pulsa,vada,Leg,leg,0,51,51,104,0,0,0,0,,,,,,,,,,,,,7,3.112,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
WADE,vada,pulsa,plöja,3,plöja,pulsa,vada,Arm,arm,0,51,51,104,0,1,1,1,,,,,,,,,,,,,3,6.939,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
WADE,vada,pulsa,plöja,3,plöja,pulsa,vada,,,0,51,51,104,,,,,,,,,,,,,,,,,,,3,1,2.66676847506,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SLITHER,hasa,glida,trilla,2,glida,hasa,trilla,Leg,leg,0,52,52,76,0,0,0,0,,,,,,,,,,,,,7,4.285,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SLITHER,hasa,glida,trilla,2,glida,hasa,trilla,Arm,arm,0,52,52,76,0,1,1,1,,,,,,,,,,,,,1,1.051,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SLITHER,hasa,glida,trilla,2,glida,hasa,trilla,,,0,52,52,76,,,,,,,,,,,,,,,,,,,2,1,6.99414081484,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
LIMP,halta,hasa,halka,3,hasa,halka,halta,Leg,leg,0,53,53,41,0,0,0,0,,,,,,,,,,,,,7,9.769,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
LIMP,halta,hasa,halka,3,hasa,halka,halta,Arm,arm,0,53,53,41,0,1,1,1,,,,,,,,,,,,,1,1.202,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
LIMP,halta,hasa,halka,3,hasa,halka,halta,,,0,53,53,41,,,,,,,,,,,,,,,,,,,3,1,1.82841663315,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SCOOP,skyffla,dika,skrapa,2,skrapa,skyffla,dika,Leg,leg,0,54,54,63,0,0,0,0,,,,,,,,,,,,,1,2.993,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SCOOP,skyffla,dika,skrapa,2,skrapa,skyffla,dika,Arm,arm,0,54,54,63,0,1,1,1,,,,,,,,,,,,,7,1.302,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SCOOP,skyffla,dika,skrapa,2,skrapa,skyffla,dika,,,0,54,54,63,,,,,,,,,,,,,,,,,,,2,1,6.13874482496,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
JUMP,hoppa,kliva,lyfta,3,kliva,lyfta,hoppa,Leg,leg,0,55,55,35,0,0,0,0,,,,,,,,,,,,,7,5.794,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
JUMP,hoppa,kliva,lyfta,3,kliva,lyfta,hoppa,Arm,arm,0,55,55,35,0,1,1,1,,,,,,,,,,,,,1,1.938,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
JUMP,hoppa,kliva,lyfta,3,kliva,lyfta,hoppa,,,0,55,55,35,,,,,,,,,,,,,,,,,,,3,1,1.44407044456,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SWITCH,slå på/av,knäppa,nypa,2,nypa,slå på/av,knäppa,Leg,leg,0,56,56,93,0,0,0,0,,,,,,,,,,,,,1,6.734,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SWITCH,slå på/av,knäppa,nypa,2,nypa,slå på/av,knäppa,Arm,arm,0,56,56,93,0,1,1,1,,,,,,,,,,,,,3,6.736,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SWITCH,slå på/av,knäppa,nypa,2,nypa,slå på/av,knäppa,,,0,56,56,93,,,,,,,,,,,,,,,,,,,2,1,19.3712381929,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SWAY,vingla,tassa,ramla,2,ramla,vingla,tassa,Leg,leg,0,57,57,92,0,0,0,0,,,,,,,,,,,,,6,13.544,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SWAY,vingla,tassa,ramla,2,ramla,vingla,tassa,Arm,arm,0,57,57,92,0,1,1,1,,,,,,,,,,,,,1,1.136,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SWAY,vingla,tassa,ramla,2,ramla,vingla,tassa,,,0,57,57,92,,,,,,,,,,,,,,,,,,,2,1,3.53903555181,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SLAP,smälla till,knäppa fast,klämma åt,2,klämma åt,smälla till,knäppa fast,Leg,leg,0,58,58,73,0,0,0,0,,,,,,,,,,,,,1,2.106,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SLAP,smälla till,knäppa fast,klämma åt,2,klämma åt,smälla till,knäppa fast,Arm,arm,0,58,58,73,0,1,1,1,,,,,,,,,,,,,7,7.811,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SLAP,smälla till,knäppa fast,klämma åt,2,klämma åt,smälla till,knäppa fast,,,0,58,58,73,,,,,,,,,,,,,,,,,,,2,1,6.12174690564,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SNEAK,smyga,hasa,glida,1,smyga,hasa,glida,Leg,leg,0,59,59,78,0,0,0,0,,,,,,,,,,,,,7,25.921,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SNEAK,smyga,hasa,glida,1,smyga,hasa,glida,Arm,arm,0,59,59,78,0,1,1,1,,,,,,,,,,,,,1,1.79,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SNEAK,smyga,hasa,glida,1,smyga,hasa,glida,,,0,59,59,78,,,,,,,,,,,,,,,,,,,1,1,1.86197270692,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
RUSH,rusa,springa,löpa,2,springa,rusa,löpa,Leg,leg,0,60,60,62,0,0,0,0,,,,,,,,,,,,,7,5.88,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
RUSH,rusa,springa,löpa,2,springa,rusa,löpa,Arm,arm,0,60,60,62,0,1,1,1,,,,,,,,,,,,,1,1.086,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
RUSH,rusa,springa,löpa,2,springa,rusa,löpa,,,0,60,60,62,,,,,,,,,,,,,,,,,,,2,1,3.15337243935,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
MARCH,marschera,trava,traska,2,traska,marschera,trava,Leg,leg,0,61,61,42,0,0,0,0,,,,,,,,,,,,,7,3.614,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
MARCH,marschera,trava,traska,2,traska,marschera,trava,Arm,arm,0,61,61,42,0,1,1,1,,,,,,,,,,,,,1,1.484,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
MARCH,marschera,trava,traska,2,traska,marschera,trava,,,0,61,61,42,,,,,,,,,,,,,,,,,,,2,1,1.15769383041,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
PAT,klappa,slå,borsta,3,borsta,slå,klappa,Leg,leg,0,62,62,46,0,0,0,0,,,,,,,,,,,,,1,3.348,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
PAT,klappa,slå,borsta,3,borsta,slå,klappa,Arm,arm,0,62,62,46,0,1,1,1,,,,,,,,,,,,,7,2.227,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
PAT,klappa,slå,borsta,3,borsta,slå,klappa,,,0,62,62,46,,,,,,,,,,,,,,,,,,,3,1,2.49925401972,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
PEEL,skala,rensa,plocka,1,skala,rensa,plocka,Leg,leg,0,63,63,47,0,0,0,0,,,,,,,,,,,,,1,3.783,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
PEEL,skala,rensa,plocka,1,skala,rensa,plocka,Arm,arm,0,63,63,47,0,1,1,1,,,,,,,,,,,,,7,0.684,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
PEEL,skala,rensa,plocka,1,skala,rensa,plocka,,,0,63,63,47,,,,,,,,,,,,,,,,,,,1,1,7.46356905731,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
STEP,gå,klampa,traska,1,gå,traska,klampa,Leg,leg,0,64,64,84,0,0,0,0,,,,,,,,,,,,,7,24.563,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
STEP,gå,klampa,traska,1,gå,traska,klampa,Arm,arm,0,64,64,84,0,1,1,1,,,,,,,,,,,,,1,0.851,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
STEP,gå,klampa,traska,1,gå,traska,klampa,,,0,64,64,84,,,,,,,,,,,,,,,,,,,1,1,4.37784730953,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
KNOCK,knacka,krocka,klicka,3,krocka,klicka,knacka,Leg,leg,0,65,65,38,0,0,0,0,,,,,,,,,,,,,1,3.714,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
KNOCK,knacka,krocka,klicka,3,krocka,klicka,knacka,Arm,arm,0,65,65,38,0,1,1,1,,,,,,,,,,,,,7,0.698,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
KNOCK,knacka,krocka,klicka,3,krocka,klicka,knacka,,,0,65,65,38,,,,,,,,,,,,,,,,,,,3,1,1.77941939975,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SNATCH,rycka till sig,knuffa ifrån sig,plocka åt sig,1,rycka till sig,knuffa ifrån sig,plocka åt sig,Leg,leg,0,66,66,77,0,0,0,0,,,,,,,,,,,,,1,1.97,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SNATCH,rycka till sig,knuffa ifrån sig,plocka åt sig,1,rycka till sig,knuffa ifrån sig,plocka åt sig,Arm,arm,0,66,66,77,0,1,1,1,,,,,,,,,,,,,7,0.582,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SNATCH,rycka till sig,knuffa ifrån sig,plocka åt sig,1,rycka till sig,knuffa ifrån sig,plocka åt sig,,,0,66,66,77,,,,,,,,,,,,,,,,,,,1,1,6.65857454548,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SCRATCH,repa,riva,klösa,3,klösa,riva,repa,Leg,leg,0,67,67,65,0,0,0,0,,,,,,,,,,,,,1,23.404,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SCRATCH,repa,riva,klösa,3,klösa,riva,repa,Arm,arm,0,67,67,65,0,1,1,1,,,,,,,,,,,,,7,0.766,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SCRATCH,repa,riva,klösa,3,klösa,riva,repa,,,0,67,67,65,,,,,,,,,,,,,,,,,,,2,0,7.24566221159,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
TWINE,tvinna,binda,knyta,3,binda,knyta,tvinna,Leg,leg,0,68,68,103,0,0,0,0,,,,,,,,,,,,,1,9.13,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
TWINE,tvinna,binda,knyta,3,binda,knyta,tvinna,Arm,arm,0,68,68,103,0,1,1,1,,,,,,,,,,,,,5,1.572,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
TWINE,tvinna,binda,knyta,3,binda,knyta,tvinna,,,0,68,68,103,,,,,,,,,,,,,,,,,,,3,1,6.22263481183,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SCRUB,skrubba,sopa,skrapa,3,sopa,skrapa,skrubba,Leg,leg,0,69,69,66,0,0,0,0,,,,,,,,,,,,,1,6.649,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SCRUB,skrubba,sopa,skrapa,3,sopa,skrapa,skrubba,Arm,arm,0,69,69,66,0,1,1,1,,,,,,,,,,,,,7,1.906,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SCRUB,skrubba,sopa,skrapa,3,sopa,skrapa,skrubba,,,0,69,69,66,,,,,,,,,,,,,,,,,,,3,1,5.3168586802,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
GLIDE,glida,hasa,snava,1,glida,hasa,snava,Leg,leg,0,70,70,25,0,0,0,0,,,,,,,,,,,,,5,7.035,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
GLIDE,glida,hasa,snava,1,glida,hasa,snava,Arm,arm,0,70,70,25,0,1,1,1,,,,,,,,,,,,,3,0.598,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
GLIDE,glida,hasa,snava,1,glida,hasa,snava,,,0,70,70,25,,,,,,,,,,,,,,,,,,,1,1,6.05481769712,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
BRUSH,borsta,skrubba,putsa,3,putsa,skrubba,borsta,Leg,leg,0,71,71,4,0,0,0,0,,,,,,,,,,,,,1,6.733,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
BRUSH,borsta,skrubba,putsa,3,putsa,skrubba,borsta,Arm,arm,0,71,71,4,0,1,1,1,,,,,,,,,,,,,7,1.437,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
BRUSH,borsta,skrubba,putsa,3,putsa,skrubba,borsta,,,0,71,71,4,,,,,,,,,,,,,,,,,,,3,1,1.45938082056,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
STRUT,svassa,lunka,strosa,2,lunka,svassa,strosa,Leg,leg,0,72,72,90,0,0,0,0,,,,,,,,,,,,,7,3.682,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
STRUT,svassa,lunka,strosa,2,lunka,svassa,strosa,Arm,arm,0,72,72,90,0,1,1,1,,,,,,,,,,,,,1,0.583,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
STRUT,svassa,lunka,strosa,2,lunka,svassa,strosa,,,0,72,72,90,,,,,,,,,,,,,,,,,,,1,0,4.2938210074,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
CHOP,hacka,tälja,riva,2,riva,hacka,tälja,Leg,leg,0,73,73,7,0,0,0,0,,,,,,,,,,,,,1,2.205,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
CHOP,hacka,tälja,riva,2,riva,hacka,tälja,Arm,arm,0,73,73,7,0,1,1,1,,,,,,,,,,,,,7,1.068,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
CHOP,hacka,tälja,riva,2,riva,hacka,tälja,,,0,73,73,7,,,,,,,,,,,,,,,,,,,2,1,8.41969214089,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
CRAWL,kravla,huka,klättra,3,huka,klättra,kravla,Leg,leg,0,74,74,14,0,0,0,0,,,,,,,,,,,,,4,8.697,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
CRAWL,kravla,huka,klättra,3,huka,klättra,kravla,Arm,arm,0,74,74,14,0,1,1,1,,,,,,,,,,,,,7,2.763,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
CRAWL,kravla,huka,klättra,3,huka,klättra,kravla,,,0,74,74,14,,,,,,,,,,,,,,,,,,,3,1,6.89347693981,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
WASH,tvätta,skura,sopa,2,skura,tvätta,sopa,Leg,leg,0,75,75,107,0,0,0,0,,,,,,,,,,,,,1,2.894,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
WASH,tvätta,skura,sopa,2,skura,tvätta,sopa,Arm,arm,0,75,75,107,0,1,1,1,,,,,,,,,,,,,7,0.683,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
WASH,tvätta,skura,sopa,2,skura,tvätta,sopa,,,0,75,75,107,,,,,,,,,,,,,,,,,,,2,1,1.50974120648,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
KNEEL,knäböja,krypa,kräla,2,kräla,knäböja,krypa,Leg,leg,0,76,76,37,0,0,0,0,,,,,,,,,,,,,7,6.315,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
KNEEL,knäböja,krypa,kräla,2,kräla,knäböja,krypa,Arm,arm,0,76,76,37,0,1,1,1,,,,,,,,,,,,,1,0.633,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
KNEEL,knäböja,krypa,kräla,2,kräla,knäböja,krypa,,,0,76,76,37,,,,,,,,,,,,,,,,,,,2,1,1.87874540973,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
LIFT,lyfta,pressa,öka,1,lyfta,öka,pressa,Leg,leg,0,77,77,40,0,0,0,0,,,,,,,,,,,,,3,10.374,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
LIFT,lyfta,pressa,öka,1,lyfta,öka,pressa,Arm,arm,0,77,77,40,0,1,1,1,,,,,,,,,,,,,7,1.304,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
LIFT,lyfta,pressa,öka,1,lyfta,öka,pressa,,,0,77,77,40,,,,,,,,,,,,,,,,,,,1,1,0.906005694422,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
BIND,binda,linda,vinda,3,vinda,linda,binda,Leg,leg,0,78,78,1,0,0,0,0,,,,,,,,,,,,,1,3.43,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
BIND,binda,linda,vinda,3,vinda,linda,binda,Arm,arm,0,78,78,1,0,1,1,1,,,,,,,,,,,,,7,2.41,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
BIND,binda,linda,vinda,3,vinda,linda,binda,,,0,78,78,1,,,,,,,,,,,,,,,,,,,3,1,2.9856351382,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
CREEP,krypa,knäböja,klättra,1,krypa,klättra,knäböja,Leg,leg,0,79,79,15,0,0,0,0,,,,,,,,,,,,,5,15.774,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
CREEP,krypa,knäböja,klättra,1,krypa,klättra,knäböja,Arm,arm,0,79,79,15,0,1,1,1,,,,,,,,,,,,,1,0.717,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
CREEP,krypa,knäböja,klättra,1,krypa,klättra,knäböja,,,0,79,79,15,,,,,,,,,,,,,,,,,,,1,1,7.98347661581,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
HOP,skutta,kliva,studsa,1,skutta,kliva,studsa,Leg,leg,0,80,80,32,0,0,0,0,,,,,,,,,,,,,7,7.371,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
HOP,skutta,kliva,studsa,1,skutta,kliva,studsa,Arm,arm,0,80,80,32,0,1,1,1,,,,,,,,,,,,,1,0.448,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
HOP,skutta,kliva,studsa,1,skutta,kliva,studsa,,,0,80,80,32,,,,,,,,,,,,,,,,,,,1,1,3.79043209169,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
GRASP,gripa,klämma,omfamna,3,omfamna,klämma,gripa,Leg,leg,0,81,81,27,0,0,0,0,,,,,,,,,,,,,1,4.436,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
GRASP,gripa,klämma,omfamna,3,omfamna,klämma,gripa,Arm,arm,0,81,81,27,0,1,1,1,,,,,,,,,,,,,7,1.786,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
GRASP,gripa,klämma,omfamna,3,omfamna,klämma,gripa,,,0,81,81,27,,,,,,,,,,,,,,,,,,,3,1,8.75485144008,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
STOMP,stampa,stiga,kliva,3,kliva,stiga,stampa,Leg,leg,0,82,82,86,0,0,0,0,,,,,,,,,,,,,7,8.225,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
STOMP,stampa,stiga,kliva,3,kliva,stiga,stampa,Arm,arm,0,82,82,86,0,1,1,1,,,,,,,,,,,,,1,0.48,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
STOMP,stampa,stiga,kliva,3,kliva,stiga,stampa,,,0,82,82,86,,,,,,,,,,,,,,,,,,,3,1,1.52646451971,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
BRAID,fläta,knyta,binda,3,knyta,binda,fläta,Leg,leg,0,83,83,3,0,0,0,0,,,,,,,,,,,,,1,6.012,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
BRAID,fläta,knyta,binda,3,knyta,binda,fläta,Arm,arm,0,83,83,3,0,1,1,1,,,,,,,,,,,,,7,0.967,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
BRAID,fläta,knyta,binda,3,knyta,binda,fläta,,,0,83,83,3,,,,,,,,,,,,,,,,,,,3,1,3.79070432708,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
TREAD,trampa,stampa,klampa,3,klampa,stampa,trampa,Leg,leg,0,84,84,98,0,0,0,0,,,,,,,,,,,,,7,6.869,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
