word,target,distrOne,distrTwo,corrAns,w1,w2,w3,category,category_lowercase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,armleg_loop.thisRepN,armleg_loop.thisTrialN,armleg_loop.thisN,armleg_loop.thisIndex,key_resp_9.keys,key_resp_9.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,rating.response,rating.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
DELVE,gräva,plöja,rensa,3,rensa,plöja,gräva,Leg,leg,0,78,78,18,0,1,1,1,,,,,,,,,,,,,5,2.729,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
DELVE,gräva,plöja,rensa,3,rensa,plöja,gräva,,,0,78,78,18,,,,,,,,,,,,,,,,,,,return,2.44900090362,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
TREAD,trampa,stampa,klampa,1,trampa,klampa,stampa,Arm,arm,0,79,79,98,0,0,0,0,,,,,,,,,,,,,1,14.047,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
TREAD,trampa,stampa,klampa,1,trampa,klampa,stampa,Leg,leg,0,79,79,98,0,1,1,1,,,,,,,,,,,,,5,11.248,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
TREAD,trampa,stampa,klampa,1,trampa,klampa,stampa,,,0,79,79,98,,,,,,,,,,,,,,,,,,,return,2.3986594688,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
SLAP,smälla till,knäppa fast,klämma åt,1,smälla till,knäppa fast,klämma åt,Arm,arm,0,80,80,73,0,0,0,0,,,,,,,,,,,,,6,19.9,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
SLAP,smälla till,knäppa fast,klämma åt,1,smälla till,knäppa fast,klämma åt,Leg,leg,0,80,80,73,0,1,1,1,,,,,,,,,,,,,1,0.934,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
SLAP,smälla till,knäppa fast,klämma åt,1,smälla till,knäppa fast,klämma åt,,,0,80,80,73,,,,,,,,,,,,,,,,,,,return,2.11351369078,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
PEEL,skala,rensa,plocka,3,rensa,plocka,skala,Arm,arm,0,81,81,47,0,0,0,0,,,,,,,,,,,,,7,2.575,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
PEEL,skala,rensa,plocka,3,rensa,plocka,skala,Leg,leg,0,81,81,47,0,1,1,1,,,,,,,,,,,,,1,1.589,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
PEEL,skala,rensa,plocka,3,rensa,plocka,skala,,,0,81,81,47,,,,,,,,,,,,,,,,,,,return,1.86201394977,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
HIKE,vandra,flanera,lunka,2,flanera,vandra,lunka,Arm,arm,0,82,82,31,0,0,0,0,,,,,,,,,,,,,1,11.179,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
HIKE,vandra,flanera,lunka,2,flanera,vandra,lunka,Leg,leg,0,82,82,31,0,1,1,1,,,,,,,,,,,,,7,5.798,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
HIKE,vandra,flanera,lunka,2,flanera,vandra,lunka,,,0,82,82,31,,,,,,,,,,,,,,,,,,,return,2.98566815373,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
BIND,binda,linda,vinda,2,linda,binda,vinda,Arm,arm,0,83,83,1,0,0,0,0,,,,,,,,,,,,,6,6.08,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
BIND,binda,linda,vinda,2,linda,binda,vinda,Leg,leg,0,83,83,1,0,1,1,1,,,,,,,,,,,,,1,1.47,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
BIND,binda,linda,vinda,2,linda,binda,vinda,,,0,83,83,1,,,,,,,,,,,,,,,,,,,return,2.88499437165,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
GRASP,gripa,klämma,omfamna,1,gripa,omfamna,klämma,Arm,arm,0,84,84,27,0,0,0,0,,,,,,,,,,,,,4,19.765,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
GRASP,gripa,klämma,omfamna,1,gripa,omfamna,klämma,Leg,leg,0,84,84,27,0,1,1,1,,,,,,,,,,,,,1,1.654,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
GRASP,gripa,klämma,omfamna,1,gripa,omfamna,klämma,,,0,84,84,27,,,,,,,,,,,,,,,,,,,return,2.31472296624,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
WANDER,vandra,marschera,spatsera,3,marschera,spatsera,vandra,Arm,arm,0,85,85,106,0,0,0,0,,,,,,,,,,,,,1,13.508,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
WANDER,vandra,marschera,spatsera,3,marschera,spatsera,vandra,Leg,leg,0,85,85,106,0,1,1,1,,,,,,,,,,,,,5,3.414,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
WANDER,vandra,marschera,spatsera,3,marschera,spatsera,vandra,,,0,85,85,106,,,,,,,,,,,,,,,,,,,return,2.85156406501,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
CREEP,krypa,knäböja,klättra,2,knäböja,krypa,klättra,Arm,arm,0,86,86,15,0,0,0,0,,,,,,,,,,,,,4,4.554,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
CREEP,krypa,knäböja,klättra,2,knäböja,krypa,klättra,Leg,leg,0,86,86,15,0,1,1,1,,,,,,,,,,,,,4,3.064,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
CREEP,krypa,knäböja,klättra,2,knäböja,krypa,klättra,,,0,86,86,15,,,,,,,,,,,,,,,,,,,return,2.76772001832,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
POLISH,polera,sopa,tvätta,3,sopa,tvätta,polera,Arm,arm,0,87,87,52,0,0,0,0,,,,,,,,,,,,,6,4.973,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
POLISH,polera,sopa,tvätta,3,sopa,tvätta,polera,Leg,leg,0,87,87,52,0,1,1,1,,,,,,,,,,,,,2,2.611,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
POLISH,polera,sopa,tvätta,3,sopa,tvätta,polera,,,0,87,87,52,,,,,,,,,,,,,,,,,,,return,2.14714985004,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
RAMBLE,ströva,strutta,spurta,3,spurta,strutta,ströva,Arm,arm,0,88,88,57,0,0,0,0,,,,,,,,,,,,,3,20.084,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
RAMBLE,ströva,strutta,spurta,3,spurta,strutta,ströva,Leg,leg,0,88,88,57,0,1,1,1,,,,,,,,,,,,,3,3.198,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
RAMBLE,ströva,strutta,spurta,3,spurta,strutta,ströva,,,0,88,88,57,,,,,,,,,,,,,,,,,,,return,2.31471387869,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
INCH,röra sig långsamt framåt,dra sig snabbt tillbaka,hasa sig bakåt,2,hasa sig bakåt,röra sig långsamt framåt,dra sig snabbt tillbaka,Arm,arm,0,89,89,33,0,0,0,0,,,,,,,,,,,,,3,10.456,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
INCH,röra sig långsamt framåt,dra sig snabbt tillbaka,hasa sig bakåt,2,hasa sig bakåt,röra sig långsamt framåt,dra sig snabbt tillbaka,Leg,leg,0,89,89,33,0,1,1,1,,,,,,,,,,,,,3,0.9,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
INCH,röra sig långsamt framåt,dra sig snabbt tillbaka,hasa sig bakåt,2,hasa sig bakåt,röra sig långsamt framåt,dra sig snabbt tillbaka,,,0,89,89,33,,,,,,,,,,,,,,,,,,,return,5.6904928886,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
DANCE,dansa,snurra,svänga,1,dansa,svänga,snurra,Arm,arm,0,90,90,17,0,0,0,0,,,,,,,,,,,,,3,4.111,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
DANCE,dansa,snurra,svänga,1,dansa,svänga,snurra,Leg,leg,0,90,90,17,0,1,1,1,,,,,,,,,,,,,6,2.527,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
DANCE,dansa,snurra,svänga,1,dansa,svänga,snurra,,,0,90,90,17,,,,,,,,,,,,,,,,,,,return,2.21430324026,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
CATCH,fånga,krama,omfamna,1,fånga,krama,omfamna,Arm,arm,0,91,91,6,0,0,0,0,,,,,,,,,,,,,7,3.783,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
CATCH,fånga,krama,omfamna,1,fånga,krama,omfamna,Leg,leg,0,91,91,6,0,1,1,1,,,,,,,,,,,,,1,2.527,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
CATCH,fånga,krama,omfamna,1,fånga,krama,omfamna,,,0,91,91,6,,,,,,,,,,,,,,,,,,,return,2.09681631743,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
TUG,rycka,pressa,slå,3,slå,pressa,rycka,Arm,arm,0,92,92,102,0,0,0,0,,,,,,,,,,,,,6,9.484,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
TUG,rycka,pressa,slå,3,slå,pressa,rycka,Leg,leg,0,92,92,102,0,1,1,1,,,,,,,,,,,,,1,1.035,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
TUG,rycka,pressa,slå,3,slå,pressa,rycka,,,0,92,92,102,,,,,,,,,,,,,,,,,,,return,3.38802664784,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
TWINE,tvinna,binda,knyta,1,tvinna,binda,knyta,Arm,arm,0,93,93,103,0,0,0,0,,,,,,,,,,,,,4,20.938,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
TWINE,tvinna,binda,knyta,1,tvinna,binda,knyta,Leg,leg,0,93,93,103,0,1,1,1,,,,,,,,,,,,,4,0.765,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
TWINE,tvinna,binda,knyta,1,tvinna,binda,knyta,,,0,93,93,103,,,,,,,,,,,,,,,,,,,return,2.58318322424,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
PINCH,nypa,plocka,pensla,1,nypa,plocka,pensla,Arm,arm,0,94,94,48,0,0,0,0,,,,,,,,,,,,,6,12.217,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
PINCH,nypa,plocka,pensla,1,nypa,plocka,pensla,Leg,leg,0,94,94,48,0,1,1,1,,,,,,,,,,,,,1,1.017,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
PINCH,nypa,plocka,pensla,1,nypa,plocka,pensla,,,0,94,94,48,,,,,,,,,,,,,,,,,,,return,2.21410608008,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
CLUTCH,gripa tag i,sätta ihop,dra ut,2,dra ut,gripa tag i,sätta ihop,Arm,arm,0,95,95,13,0,0,0,0,,,,,,,,,,,,,3,14.934,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
CLUTCH,gripa tag i,sätta ihop,dra ut,2,dra ut,gripa tag i,sätta ihop,Leg,leg,0,95,95,13,0,1,1,1,,,,,,,,,,,,,3,2.393,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
CLUTCH,gripa tag i,sätta ihop,dra ut,2,dra ut,gripa tag i,sätta ihop,,,0,95,95,13,,,,,,,,,,,,,,,,,,,return,1.71101690797,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
KNOCK,knacka,krocka,klicka,2,krocka,knacka,klicka,Arm,arm,0,96,96,38,0,0,0,0,,,,,,,,,,,,,7,5.206,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
KNOCK,knacka,krocka,klicka,2,krocka,knacka,klicka,Leg,leg,0,96,96,38,0,1,1,1,,,,,,,,,,,,,3,2.643,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
KNOCK,knacka,krocka,klicka,2,krocka,knacka,klicka,,,0,96,96,38,,,,,,,,,,,,,,,,,,,return,1.87878086258,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
SNATCH,rycka till sig,knuffa ifrån sig,plocka åt sig,2,knuffa ifrån sig,rycka till sig,plocka åt sig,Arm,arm,0,97,97,77,0,0,0,0,,,,,,,,,,,,,5,14.379,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
SNATCH,rycka till sig,knuffa ifrån sig,plocka åt sig,2,knuffa ifrån sig,rycka till sig,plocka åt sig,Leg,leg,0,97,97,77,0,1,1,1,,,,,,,,,,,,,1,1.94,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
SNATCH,rycka till sig,knuffa ifrån sig,plocka åt sig,2,knuffa ifrån sig,rycka till sig,plocka åt sig,,,0,97,97,77,,,,,,,,,,,,,,,,,,,return,1.77816002532,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
PRANCE,kråma sig,promenera,traska,1,kråma sig,traska,promenera,Arm,arm,0,98,98,53,0,0,0,0,,,,,,,,,,,,,3,7.89,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
PRANCE,kråma sig,promenera,traska,1,kråma sig,traska,promenera,Leg,leg,0,98,98,53,0,1,1,1,,,,,,,,,,,,,3,0.999,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
PRANCE,kråma sig,promenera,traska,1,kråma sig,traska,promenera,,,0,98,98,53,,,,,,,,,,,,,,,,,,,return,23.764989014,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
SCRUB,skrubba,sopa,skrapa,2,sopa,skrubba,skrapa,Arm,arm,0,99,99,66,0,0,0,0,,,,,,,,,,,,,6,12.3,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
SCRUB,skrubba,sopa,skrapa,2,sopa,skrubba,skrapa,Leg,leg,0,99,99,66,0,1,1,1,,,,,,,,,,,,,1,1.572,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
SCRUB,skrubba,sopa,skrapa,2,sopa,skrubba,skrapa,,,0,99,99,66,,,,,,,,,,,,,,,,,,,return,1.8117076798,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
GRAB,gripa tag i,fästa ihop,smälla till,1,gripa tag i,smälla till,fästa ihop,Arm,arm,0,100,100,26,0,0,0,0,,,,,,,,,,,,,7,10.977,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
GRAB,gripa tag i,fästa ihop,smälla till,1,gripa tag i,smälla till,fästa ihop,Leg,leg,0,100,100,26,0,1,1,1,,,,,,,,,,,,,1,5.411,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
GRAB,gripa tag i,fästa ihop,smälla till,1,gripa tag i,smälla till,fästa ihop,,,0,100,100,26,,,,,,,,,,,,,,,,,,,return,3.4720378263,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
WOBBLE,vingla,ramla,glida,3,glida,ramla,vingla,Arm,arm,0,101,101,110,0,0,0,0,,,,,,,,,,,,,2,7.422,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
WOBBLE,vingla,ramla,glida,3,glida,ramla,vingla,Leg,leg,0,101,101,110,0,1,1,1,,,,,,,,,,,,,6,2.644,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
WOBBLE,vingla,ramla,glida,3,glida,ramla,vingla,,,0,101,101,110,,,,,,,,,,,,,,,,,,,return,3.63989621235,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
FLEE,fly,lyfta,flyga,3,lyfta,flyga,fly,Arm,arm,0,102,102,22,0,0,0,0,,,,,,,,,,,,,1,3.28,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
FLEE,fly,lyfta,flyga,3,lyfta,flyga,fly,Leg,leg,0,102,102,22,0,1,1,1,,,,,,,,,,,,,7,1.673,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
FLEE,fly,lyfta,flyga,3,lyfta,flyga,fly,,,0,102,102,22,,,,,,,,,,,,,,,,,,,return,3.22045353164,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
TROT,trava,promenera,flanera,3,flanera,promenera,trava,Arm,arm,0,103,103,100,0,0,0,0,,,,,,,,,,,,,1,13.98,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
TROT,trava,promenera,flanera,3,flanera,promenera,trava,Leg,leg,0,103,103,100,0,1,1,1,,,,,,,,,,,,,7,3.014,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
TROT,trava,promenera,flanera,3,flanera,promenera,trava,,,0,103,103,100,,,,,,,,,,,,,,,,,,,return,16.87201894,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
SQUEEZE,klämma,knuffa,knäppa,2,knuffa,klämma,knäppa,Arm,arm,0,104,104,80,0,0,0,0,,,,,,,,,,,,,6,4.379,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
SQUEEZE,klämma,knuffa,knäppa,2,knuffa,klämma,knäppa,Leg,leg,0,104,104,80,0,1,1,1,,,,,,,,,,,,,4,4.034,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
SQUEEZE,klämma,knuffa,knäppa,2,knuffa,klämma,knäppa,,,0,104,104,80,,,,,,,,,,,,,,,,,,,return,1.49287832925,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
SEIZE,fånga,klämma,fästa,2,klämma,fånga,fästa,Arm,arm,0,105,105,68,0,0,0,0,,,,,,,,,,,,,4,14.699,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
SEIZE,fånga,klämma,fästa,2,klämma,fånga,fästa,Leg,leg,0,105,105,68,0,1,1,1,,,,,,,,,,,,,3,1.822,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
SEIZE,fånga,klämma,fästa,2,klämma,fånga,fästa,,,0,105,105,68,,,,,,,,,,,,,,,,,,,return,5.88702840095,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
NIP,nypa,peta,nudda,2,nudda,nypa,peta,Arm,arm,0,106,106,44,0,0,0,0,,,,,,,,,,,,,6,14.114,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
NIP,nypa,peta,nudda,2,nudda,nypa,peta,Leg,leg,0,106,106,44,0,1,1,1,,,,,,,,,,,,,2,0.901,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
NIP,nypa,peta,nudda,2,nudda,nypa,peta,,,0,106,106,44,,,,,,,,,,,,,,,,,,,return,7.52938259625,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
SKATE,åka skridskor,åka skidor,åka kälke,3,åka kälke,åka skidor,åka skridskor,Arm,arm,0,107,107,70,0,0,0,0,,,,,,,,,,,,,2,3.513,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
SKATE,åka skridskor,åka skidor,åka kälke,3,åka kälke,åka skidor,åka skridskor,Leg,leg,0,107,107,70,0,1,1,1,,,,,,,,,,,,,6,14.651,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
SKATE,åka skridskor,åka skidor,åka kälke,3,åka kälke,åka skidor,åka skridskor,,,0,107,107,70,,,,,,,,,,,,,,,,,,,return,32.2511615263,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
SKIM,skumma,vispa,sleva,2,sleva,skumma,vispa,Arm,arm,0,108,108,71,0,0,0,0,,,,,,,,,,,,,3,3.833,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
SKIM,skumma,vispa,sleva,2,sleva,skumma,vispa,Leg,leg,0,108,108,71,0,1,1,1,,,,,,,,,,,,,3,0.834,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
SKIM,skumma,vispa,sleva,2,sleva,skumma,vispa,,,0,108,108,71,,,,,,,,,,,,,,,,,,,return,2.16391834329,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
HACK,hacka,skära,kåpa,2,skära,hacka,kåpa,Arm,arm,0,109,109,30,0,0,0,0,,,,,,,,,,,,,6,4.856,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
HACK,hacka,skära,kåpa,2,skära,hacka,kåpa,Leg,leg,0,109,109,30,0,1,1,1,,,,,,,,,,,,,2,1.237,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
HACK,hacka,skära,kåpa,2,skära,hacka,kåpa,,,0,109,109,30,,,,,,,,,,,,,,,,,,,return,1.59372872576,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
PACE,gå fram och tillbaka,luffa runt,rusa fram,1,gå fram och tillbaka,rusa fram,luffa runt,Arm,arm,0,110,110,45,0,0,0,0,,,,,,,,,,,,,2,7.154,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
PACE,gå fram och tillbaka,luffa runt,rusa fram,1,gå fram och tillbaka,rusa fram,luffa runt,Leg,leg,0,110,110,45,0,1,1,1,,,,,,,,,,,,,7,2.829,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
PACE,gå fram och tillbaka,luffa runt,rusa fram,1,gå fram och tillbaka,rusa fram,luffa runt,,,0,110,110,45,,,,,,,,,,,,,,,,,,,return,2.63348198711,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
STAMP,stampa,kliva,skutta,1,stampa,skutta,kliva,Arm,arm,0,111,111,83,0,0,0,0,,,,,,,,,,,,,1,5.007,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
STAMP,stampa,kliva,skutta,1,stampa,skutta,kliva,Leg,leg,0,111,111,83,0,1,1,1,,,,,,,,,,,,,5,1.32,,,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
STAMP,stampa,kliva,skutta,1,stampa,skutta,kliva,,,0,111,111,83,,,,,,,,,,,,,,,,,,,return,1.8620072329,,,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,18.7335615229,2018_Jun_14_1448,59.6487213268,verb_norming_oral_input,001,906,
