word,target,distrOne,distrTwo,corrAns,w1,w2,w3,category,category_lowercase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ArmLeg_loop.thisRepN,ArmLeg_loop.thisTrialN,ArmLeg_loop.thisN,ArmLeg_loop.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,key_resp_4.keys,key_resp_4.rt,rating.response,rating.rt,answer.keys,answer.corr,answer.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
SWITCH,slå på/av,knäppa,nypa,2,nypa,slå på/av,knäppa,Arm,arm,0,82,82,93,0,0,0,0,,,,,,,,,7,4.335,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SWITCH,slå på/av,knäppa,nypa,2,nypa,slå på/av,knäppa,Leg,leg,0,82,82,93,0,1,1,1,,,,,,,,,1,1.152,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SWITCH,slå på/av,knäppa,nypa,2,nypa,slå på/av,knäppa,,,0,82,82,93,,,,,,,,,,,,,,,2,1,5.31676424732,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
STRAY,ströva,vandra,promenera,3,promenera,vandra,ströva,Arm,arm,0,83,83,87,0,0,0,0,,,,,,,,,1,2.911,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
STRAY,ströva,vandra,promenera,3,promenera,vandra,ströva,Leg,leg,0,83,83,87,0,1,1,1,,,,,,,,,7,1.404,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
STRAY,ströva,vandra,promenera,3,promenera,vandra,ströva,,,0,83,83,87,,,,,,,,,,,,,,,3,1,1.99621873343,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
RAMBLE,ströva,strutta,spurta,3,strutta,spurta,ströva,Arm,arm,0,84,84,57,0,0,0,0,,,,,,,,,1,3.411,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
RAMBLE,ströva,strutta,spurta,3,strutta,spurta,ströva,Leg,leg,0,84,84,57,0,1,1,1,,,,,,,,,7,1.368,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
RAMBLE,ströva,strutta,spurta,3,strutta,spurta,ströva,,,0,84,84,57,,,,,,,,,,,,,,,2,0,4.52858115973,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
TRAIPSE,traska,stappla,vandra,1,traska,vandra,stappla,Arm,arm,0,85,85,97,0,0,0,0,,,,,,,,,4,2.876,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
TRAIPSE,traska,stappla,vandra,1,traska,vandra,stappla,Leg,leg,0,85,85,97,0,1,1,1,,,,,,,,,4,1.051,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
TRAIPSE,traska,stappla,vandra,1,traska,vandra,stappla,,,0,85,85,97,,,,,,,,,,,,,,,1,1,3.79070077103,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
TRIP,snubbla,stampa,stappla,2,stappla,snubbla,stampa,Arm,arm,0,86,86,99,0,0,0,0,,,,,,,,,1,2.156,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
TRIP,snubbla,stampa,stappla,2,stappla,snubbla,stampa,Leg,leg,0,86,86,99,0,1,1,1,,,,,,,,,7,0.885,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
TRIP,snubbla,stampa,stappla,2,stappla,snubbla,stampa,,,0,86,86,99,,,,,,,,,,,,,,,2,1,2.9351898022,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SWAY,vingla,tassa,ramla,2,tassa,vingla,ramla,Arm,arm,0,87,87,92,0,0,0,0,,,,,,,,,1,3.263,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SWAY,vingla,tassa,ramla,2,tassa,vingla,ramla,Leg,leg,0,87,87,92,0,1,1,1,,,,,,,,,7,1.085,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SWAY,vingla,tassa,ramla,2,tassa,vingla,ramla,,,0,87,87,92,,,,,,,,,,,,,,,2,1,2.19725607275,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
RUN,springa,rusa,jogga,2,jogga,springa,rusa,Arm,arm,0,88,88,61,0,0,0,0,,,,,,,,,1,2.273,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
RUN,springa,rusa,jogga,2,jogga,springa,rusa,Leg,leg,0,88,88,61,0,1,1,1,,,,,,,,,7,0.598,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
RUN,springa,rusa,jogga,2,jogga,springa,rusa,,,0,88,88,61,,,,,,,,,,,,,,,2,1,1.4091259308,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
STRIDE,kliva,tassa,lunka,2,lunka,kliva,tassa,Arm,arm,0,89,89,88,0,0,0,0,,,,,,,,,1,2.07,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
STRIDE,kliva,tassa,lunka,2,lunka,kliva,tassa,Leg,leg,0,89,89,88,0,1,1,1,,,,,,,,,7,0.664,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
STRIDE,kliva,tassa,lunka,2,lunka,kliva,tassa,,,0,89,89,88,,,,,,,,,,,,,,,2,1,5.01501127268,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
POLISH,polera,sopa,tvätta,2,sopa,polera,tvätta,Arm,arm,0,90,90,52,0,0,0,0,,,,,,,,,7,2.64,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
POLISH,polera,sopa,tvätta,2,sopa,polera,tvätta,Leg,leg,0,90,90,52,0,1,1,1,,,,,,,,,1,1.419,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
POLISH,polera,sopa,tvätta,2,sopa,polera,tvätta,,,0,90,90,52,,,,,,,,,,,,,,,2,1,1.74460290379,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
PLUCK,plocka,rensa,picka,1,plocka,picka,rensa,Arm,arm,0,91,91,50,0,0,0,0,,,,,,,,,7,3.615,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
PLUCK,plocka,rensa,picka,1,plocka,picka,rensa,Leg,leg,0,91,91,50,0,1,1,1,,,,,,,,,1,0.465,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
PLUCK,plocka,rensa,picka,1,plocka,picka,rensa,,,0,91,91,50,,,,,,,,,,,,,,,1,1,3.37147170688,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
LIMP,halta,hasa,halka,2,hasa,halta,halka,Arm,arm,0,92,92,41,0,0,0,0,,,,,,,,,1,11.027,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
LIMP,halta,hasa,halka,2,hasa,halta,halka,Leg,leg,0,92,92,41,0,1,1,1,,,,,,,,,7,0.867,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
LIMP,halta,hasa,halka,2,hasa,halta,halka,,,0,92,92,41,,,,,,,,,,,,,,,2,1,1.96270849319,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
WRAP,slå in,slå ihop,slå till,3,slå till,slå ihop,slå in,Arm,arm,0,93,93,111,0,0,0,0,,,,,,,,,7,2.207,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
WRAP,slå in,slå ihop,slå till,3,slå till,slå ihop,slå in,Leg,leg,0,93,93,111,0,1,1,1,,,,,,,,,1,0.499,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
WRAP,slå in,slå ihop,slå till,3,slå till,slå ihop,slå in,,,0,93,93,111,,,,,,,,,,,,,,,3,1,2.51622902227,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
WANDER,vandra,marschera,spatsera,1,vandra,spatsera,marschera,Arm,arm,0,94,94,106,0,0,0,0,,,,,,,,,1,2.623,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
WANDER,vandra,marschera,spatsera,1,vandra,spatsera,marschera,Leg,leg,0,94,94,106,0,1,1,1,,,,,,,,,7,1.316,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
WANDER,vandra,marschera,spatsera,1,vandra,spatsera,marschera,,,0,94,94,106,,,,,,,,,,,,,,,1,1,1.25819886854,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SCOOP,skyffla,dika,skrapa,2,skrapa,skyffla,dika,Arm,arm,0,95,95,63,0,0,0,0,,,,,,,,,7,3.01,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SCOOP,skyffla,dika,skrapa,2,skrapa,skyffla,dika,Leg,leg,0,95,95,63,0,1,1,1,,,,,,,,,1,0.514,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SCOOP,skyffla,dika,skrapa,2,skrapa,skyffla,dika,,,0,95,95,63,,,,,,,,,,,,,,,2,1,3.45541187357,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
PUNCH,slå,knuffa,kasta,3,kasta,knuffa,slå,Arm,arm,0,96,96,55,0,0,0,0,,,,,,,,,7,2.288,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
PUNCH,slå,knuffa,kasta,3,kasta,knuffa,slå,Leg,leg,0,96,96,55,0,1,1,1,,,,,,,,,1,0.513,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
PUNCH,slå,knuffa,kasta,3,kasta,knuffa,slå,,,0,96,96,55,,,,,,,,,,,,,,,3,1,1.81237134013,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
KICK,sparka,knäa,tåa,1,sparka,tåa,knäa,Arm,arm,0,97,97,36,0,0,0,0,,,,,,,,,1,2.324,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
KICK,sparka,knäa,tåa,1,sparka,tåa,knäa,Leg,leg,0,97,97,36,0,1,1,1,,,,,,,,,7,0.801,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
KICK,sparka,knäa,tåa,1,sparka,tåa,knäa,,,0,97,97,36,,,,,,,,,,,,,,,1,1,2.28127131161,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
CUT,skära,sticka,spetsa,1,skära,spetsa,sticka,Arm,arm,0,98,98,16,0,0,0,0,,,,,,,,,7,2.442,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
CUT,skära,sticka,spetsa,1,skära,spetsa,sticka,Leg,leg,0,98,98,16,0,1,1,1,,,,,,,,,1,0.533,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
CUT,skära,sticka,spetsa,1,skära,spetsa,sticka,,,0,98,98,16,,,,,,,,,,,,,,,1,1,1.15752037419,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
NIP,nypa,peta,nudda,1,nypa,nudda,peta,Arm,arm,0,99,99,44,0,0,0,0,,,,,,,,,7,4.302,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
NIP,nypa,peta,nudda,1,nypa,nudda,peta,Leg,leg,0,99,99,44,0,1,1,1,,,,,,,,,1,0.55,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
NIP,nypa,peta,nudda,1,nypa,nudda,peta,,,0,99,99,44,,,,,,,,,,,,,,,1,1,4.15968600868,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
TREAD,trampa,stampa,klampa,2,klampa,trampa,stampa,Arm,arm,0,100,100,98,0,0,0,0,,,,,,,,,4,2.658,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
TREAD,trampa,stampa,klampa,2,klampa,trampa,stampa,Leg,leg,0,100,100,98,0,1,1,1,,,,,,,,,4,0.933,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
TREAD,trampa,stampa,klampa,2,klampa,trampa,stampa,,,0,100,100,98,,,,,,,,,,,,,,,2,1,5.03158562692,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
LIFT,lyfta,pressa,öka,3,öka,pressa,lyfta,Arm,arm,0,101,101,40,0,0,0,0,,,,,,,,,7,2.341,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
LIFT,lyfta,pressa,öka,3,öka,pressa,lyfta,Leg,leg,0,101,101,40,0,1,1,1,,,,,,,,,1,0.599,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
LIFT,lyfta,pressa,öka,3,öka,pressa,lyfta,,,0,101,101,40,,,,,,,,,,,,,,,3,1,2.36510637726,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
PEEL,skala,rensa,plocka,1,skala,plocka,rensa,Arm,arm,0,102,102,47,0,0,0,0,,,,,,,,,7,2.525,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
PEEL,skala,rensa,plocka,1,skala,plocka,rensa,Leg,leg,0,102,102,47,0,1,1,1,,,,,,,,,1,0.533,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
PEEL,skala,rensa,plocka,1,skala,plocka,rensa,,,0,102,102,47,,,,,,,,,,,,,,,1,1,1.52649099252,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
STAB,sticka,hacka,skära,1,sticka,hacka,skära,Arm,arm,0,103,103,81,0,0,0,0,,,,,,,,,7,1.67,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
STAB,sticka,hacka,skära,1,sticka,hacka,skära,Leg,leg,0,103,103,81,0,1,1,1,,,,,,,,,1,1.019,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
STAB,sticka,hacka,skära,1,sticka,hacka,skära,,,0,103,103,81,,,,,,,,,,,,,,,1,1,3.82428647855,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
PAT,klappa,slå,borsta,3,slå,borsta,klappa,Arm,arm,0,104,104,46,0,0,0,0,,,,,,,,,7,2.425,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
PAT,klappa,slå,borsta,3,slå,borsta,klappa,Leg,leg,0,104,104,46,0,1,1,1,,,,,,,,,1,0.483,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
PAT,klappa,slå,borsta,3,slå,borsta,klappa,,,0,104,104,46,,,,,,,,,,,,,,,3,1,1.97913665426,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
KNEEL,knäböja,krypa,kräla,1,knäböja,kräla,krypa,Arm,arm,0,105,105,37,0,0,0,0,,,,,,,,,1,2.724,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
KNEEL,knäböja,krypa,kräla,1,knäböja,kräla,krypa,Leg,leg,0,105,105,37,0,1,1,1,,,,,,,,,7,0.983,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
KNEEL,knäböja,krypa,kräla,1,knäböja,kräla,krypa,,,0,105,105,37,,,,,,,,,,,,,,,1,1,1.32518536899,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
BOUNCE,studsa,dunka,kasta,1,studsa,dunka,kasta,Arm,arm,0,106,106,2,0,0,0,0,,,,,,,,,1,3.796,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
BOUNCE,studsa,dunka,kasta,1,studsa,dunka,kasta,Leg,leg,0,106,106,2,0,1,1,1,,,,,,,,,7,1.317,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
BOUNCE,studsa,dunka,kasta,1,studsa,dunka,kasta,,,0,106,106,2,,,,,,,,,,,,,,,1,1,1.50970762156,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
GRIP,gripa om,hålla om,kasta om,2,kasta om,gripa om,hålla om,Arm,arm,0,107,107,29,0,0,0,0,,,,,,,,,7,1.653,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
GRIP,gripa om,hålla om,kasta om,2,kasta om,gripa om,hålla om,Leg,leg,0,107,107,29,0,1,1,1,,,,,,,,,1,0.415,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
GRIP,gripa om,hålla om,kasta om,2,kasta om,gripa om,hålla om,,,0,107,107,29,,,,,,,,,,,,,,,2,1,3.20355225695,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SEIZE,fånga,klämma,fästa,1,fånga,klämma,fästa,Arm,arm,0,108,108,68,0,0,0,0,,,,,,,,,7,4.486,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SEIZE,fånga,klämma,fästa,1,fånga,klämma,fästa,Leg,leg,0,108,108,68,0,1,1,1,,,,,,,,,1,1.201,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SEIZE,fånga,klämma,fästa,1,fånga,klämma,fästa,,,0,108,108,68,,,,,,,,,,,,,,,1,1,3.5895658379,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
CREEP,krypa,knäböja,klättra,3,klättra,knäböja,krypa,Arm,arm,0,109,109,15,0,0,0,0,,,,,,,,,1,3.48,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
CREEP,krypa,knäböja,klättra,3,klättra,knäböja,krypa,Leg,leg,0,109,109,15,0,1,1,1,,,,,,,,,7,0.784,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
CREEP,krypa,knäböja,klättra,3,klättra,knäböja,krypa,,,0,109,109,15,,,,,,,,,,,,,,,3,1,4.27714036678,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
WIPE,torka,putsa,gnugga,3,putsa,gnugga,torka,Arm,arm,0,110,110,109,0,0,0,0,,,,,,,,,7,4.689,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
WIPE,torka,putsa,gnugga,3,putsa,gnugga,torka,Leg,leg,0,110,110,109,0,1,1,1,,,,,,,,,1,2.461,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
WIPE,torka,putsa,gnugga,3,putsa,gnugga,torka,,,0,110,110,109,,,,,,,,,,,,,,,3,1,3.70683488627,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
ROLL,vingla,snubbla,svassa,1,vingla,snubbla,svassa,Arm,arm,0,111,111,59,0,0,0,0,,,,,,,,,1,2.859,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
ROLL,vingla,snubbla,svassa,1,vingla,snubbla,svassa,Leg,leg,0,111,111,59,0,1,1,1,,,,,,,,,4,2.057,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
ROLL,vingla,snubbla,svassa,1,vingla,snubbla,svassa,,,0,111,111,59,,,,,,,,,,,,,,,3,0,5.40071152611,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,15.0945285033,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
