word,target,distrOne,distrTwo,corrAns,w1,w2,w3,category,category_lowercase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ArmLeg_loop.thisRepN,ArmLeg_loop.thisTrialN,ArmLeg_loop.thisN,ArmLeg_loop.thisIndex,key_resp_9.keys,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,key_resp_4.keys,key_resp_4.rt,key_resp_8.keys,key_resp_8.rt,rating.response,rating.rt,answer.keys,answer.corr,answer.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
STOMP,stampa,stiga,kliva,3,stiga,kliva,stampa,Arm,arm,0,82,82,86,0,1,1,1,,,,,,,,,,,,,1,0.782,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
STOMP,stampa,stiga,kliva,3,stiga,kliva,stampa,,,0,82,82,86,,,,,,,,,,,,,,,,,,,3,1,2.28122746635,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
TRUDGE,släpa sig fram,kasta sig fram,ta sig fram,1,släpa sig fram,kasta sig fram,ta sig fram,Leg,leg,0,83,83,101,0,0,0,0,,,,,,,,,,,,,7,2.221,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
TRUDGE,släpa sig fram,kasta sig fram,ta sig fram,1,släpa sig fram,kasta sig fram,ta sig fram,Arm,arm,0,83,83,101,0,1,1,1,,,,,,,,,,,,,1,0.849,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
TRUDGE,släpa sig fram,kasta sig fram,ta sig fram,1,släpa sig fram,kasta sig fram,ta sig fram,,,0,83,83,101,,,,,,,,,,,,,,,,,,,3,0,6.80948320721,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
SLIP,halka,snava,ramla,1,halka,ramla,snava,Leg,leg,0,84,84,75,0,0,0,0,,,,,,,,,,,,,7,2.424,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
SLIP,halka,snava,ramla,1,halka,ramla,snava,Arm,arm,0,84,84,75,0,1,1,1,,,,,,,,,,,,,1,0.751,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
SLIP,halka,snava,ramla,1,halka,ramla,snava,,,0,84,84,75,,,,,,,,,,,,,,,,,,,1,1,4.78007749699,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
LIFT,lyfta,pressa,öka,2,öka,lyfta,pressa,Leg,leg,0,85,85,40,0,0,0,0,,,,,,,,,,,,,1,3.163,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
LIFT,lyfta,pressa,öka,2,öka,lyfta,pressa,Arm,arm,0,85,85,40,0,1,1,1,,,,,,,,,,,,,7,1.22,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
LIFT,lyfta,pressa,öka,2,öka,lyfta,pressa,,,0,85,85,40,,,,,,,,,,,,,,,,,,,2,1,2.43226876054,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
SNATCH,rycka till sig,knuffa ifrån sig,plocka åt sig,1,rycka till sig,plocka åt sig,knuffa ifrån sig,Leg,leg,0,86,86,77,0,0,0,0,,,,,,,,,,,,,1,1.803,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
SNATCH,rycka till sig,knuffa ifrån sig,plocka åt sig,1,rycka till sig,plocka åt sig,knuffa ifrån sig,Arm,arm,0,86,86,77,0,1,1,1,,,,,,,,,,,,,7,0.985,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
SNATCH,rycka till sig,knuffa ifrån sig,plocka åt sig,1,rycka till sig,plocka åt sig,knuffa ifrån sig,,,0,86,86,77,,,,,,,,,,,,,,,,,,,1,1,3.40514876506,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
PACE,gå fram och tillbaka,luffa runt,rusa fram,3,rusa fram,luffa runt,gå fram och tillbaka,Leg,leg,0,87,87,45,0,0,0,0,,,,,,,,,,,,,7,1.939,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
PACE,gå fram och tillbaka,luffa runt,rusa fram,3,rusa fram,luffa runt,gå fram och tillbaka,Arm,arm,0,87,87,45,0,1,1,1,,,,,,,,,,,,,1,0.935,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
PACE,gå fram och tillbaka,luffa runt,rusa fram,3,rusa fram,luffa runt,gå fram och tillbaka,,,0,87,87,45,,,,,,,,,,,,,,,,,,,3,1,3.32098586413,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
STEP,gå,klampa,traska,2,traska,gå,klampa,Leg,leg,0,88,88,84,0,0,0,0,,,,,,,,,,,,,7,1.788,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
STEP,gå,klampa,traska,2,traska,gå,klampa,Arm,arm,0,88,88,84,0,1,1,1,,,,,,,,,,,,,1,1.036,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
STEP,gå,klampa,traska,2,traska,gå,klampa,,,0,88,88,84,,,,,,,,,,,,,,,,,,,2,1,3.50547524494,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
TREAD,trampa,stampa,klampa,2,klampa,trampa,stampa,Leg,leg,0,89,89,98,0,0,0,0,,,,,,,,,,,,,7,1.988,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
TREAD,trampa,stampa,klampa,2,klampa,trampa,stampa,Arm,arm,0,89,89,98,0,1,1,1,,,,,,,,,,,,,1,1.052,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
TREAD,trampa,stampa,klampa,2,klampa,trampa,stampa,,,0,89,89,98,,,,,,,,,,,,,,,,,,,2,1,6.15537052088,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
WIPE,torka,putsa,gnugga,2,putsa,torka,gnugga,Leg,leg,0,90,90,109,0,0,0,0,,,,,,,,,,,,,1,2.811,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
WIPE,torka,putsa,gnugga,2,putsa,torka,gnugga,Arm,arm,0,90,90,109,0,1,1,1,,,,,,,,,,,,,7,0.667,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
WIPE,torka,putsa,gnugga,2,putsa,torka,gnugga,,,0,90,90,109,,,,,,,,,,,,,,,,,,,2,1,7.63124447586,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
BIND,binda,linda,vinda,1,binda,linda,vinda,Leg,leg,0,91,91,1,0,0,0,0,,,,,,,,,,,,,1,1.753,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
BIND,binda,linda,vinda,1,binda,linda,vinda,Arm,arm,0,91,91,1,0,1,1,1,,,,,,,,,,,,,7,0.682,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
BIND,binda,linda,vinda,1,binda,linda,vinda,,,0,91,91,1,,,,,,,,,,,,,,,,,,,1,1,3.00251606421,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
WOBBLE,vingla,ramla,glida,1,vingla,ramla,glida,Leg,leg,0,92,92,110,0,0,0,0,,,,,,,,,,,,,7,3.144,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
WOBBLE,vingla,ramla,glida,1,vingla,ramla,glida,Arm,arm,0,92,92,110,0,1,1,1,,,,,,,,,,,,,1,0.764,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
WOBBLE,vingla,ramla,glida,1,vingla,ramla,glida,,,0,92,92,110,,,,,,,,,,,,,,,,,,,1,1,2.49932890467,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
PRANCE,kråma sig,promenera,traska,1,kråma sig,traska,promenera,Leg,leg,0,93,93,53,0,0,0,0,,,,,,,,,,,,,7,1.954,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
PRANCE,kråma sig,promenera,traska,1,kråma sig,traska,promenera,Arm,arm,0,93,93,53,0,1,1,1,,,,,,,,,,,,,1,0.682,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
PRANCE,kråma sig,promenera,traska,1,kråma sig,traska,promenera,,,0,93,93,53,,,,,,,,,,,,,,,,,,,3,0,7.49693137364,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
CLICK,klicka,klappa,klämma,2,klappa,klicka,klämma,Leg,leg,0,94,94,11,0,0,0,0,,,,,,,,,,,,,1,2.405,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
CLICK,klicka,klappa,klämma,2,klappa,klicka,klämma,Arm,arm,0,94,94,11,0,1,1,1,,,,,,,,,,,,,7,1.152,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
CLICK,klicka,klappa,klämma,2,klappa,klicka,klämma,,,0,94,94,11,,,,,,,,,,,,,,,,,,,2,1,7.98338757543,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
DUNK,dunka,dumpa,dunsa,2,dumpa,dunka,dunsa,Leg,leg,0,95,95,20,0,0,0,0,,,,,,,,,,,,,1,1.821,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
DUNK,dunka,dumpa,dunsa,2,dumpa,dunka,dunsa,Arm,arm,0,95,95,20,0,1,1,1,,,,,,,,,,,,,7,0.7,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
DUNK,dunka,dumpa,dunsa,2,dumpa,dunka,dunsa,,,0,95,95,20,,,,,,,,,,,,,,,,,,,2,1,3.95827079062,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
PLOD,lunka,pulsa,vingla,3,pulsa,vingla,lunka,Leg,leg,0,96,96,49,0,0,0,0,,,,,,,,,,,,,7,3.966,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
PLOD,lunka,pulsa,vingla,3,pulsa,vingla,lunka,Arm,arm,0,96,96,49,0,1,1,1,,,,,,,,,,,,,1,1.252,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
PLOD,lunka,pulsa,vingla,3,pulsa,vingla,lunka,,,0,96,96,49,,,,,,,,,,,,,,,,,,,3,1,10.0629897149,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
STUMBLE,snubbla,glida,svaja,1,snubbla,glida,svaja,Leg,leg,0,97,97,91,0,0,0,0,,,,,,,,,,,,,7,2.639,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
STUMBLE,snubbla,glida,svaja,1,snubbla,glida,svaja,Arm,arm,0,97,97,91,0,1,1,1,,,,,,,,,,,,,1,3.951,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
STUMBLE,snubbla,glida,svaja,1,snubbla,glida,svaja,,,0,97,97,91,,,,,,,,,,,,,,,,,,,1,1,1.94576514548,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
CATCH,fånga,krama,omfamna,3,krama,omfamna,fånga,Leg,leg,0,98,98,6,0,0,0,0,,,,,,,,,,,,,1,2.324,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
CATCH,fånga,krama,omfamna,3,krama,omfamna,fånga,Arm,arm,0,98,98,6,0,1,1,1,,,,,,,,,,,,,7,1.035,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
CATCH,fånga,krama,omfamna,3,krama,omfamna,fånga,,,0,98,98,6,,,,,,,,,,,,,,,,,,,3,1,1.92904525083,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
RUSH,rusa,springa,löpa,1,rusa,springa,löpa,Leg,leg,0,99,99,62,0,0,0,0,,,,,,,,,,,,,7,1.854,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
RUSH,rusa,springa,löpa,1,rusa,springa,löpa,Arm,arm,0,99,99,62,0,1,1,1,,,,,,,,,,,,,1,0.885,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
RUSH,rusa,springa,löpa,1,rusa,springa,löpa,,,0,99,99,62,,,,,,,,,,,,,,,,,,,1,1,1.5600174955,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
JUMP,hoppa,kliva,lyfta,1,hoppa,kliva,lyfta,Leg,leg,0,100,100,35,0,0,0,0,,,,,,,,,,,,,7,2.171,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
JUMP,hoppa,kliva,lyfta,1,hoppa,kliva,lyfta,Arm,arm,0,100,100,35,0,1,1,1,,,,,,,,,,,,,3,2.358,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
JUMP,hoppa,kliva,lyfta,1,hoppa,kliva,lyfta,,,0,100,100,35,,,,,,,,,,,,,,,,,,,1,1,3.13630406446,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
TWINE,tvinna,binda,knyta,1,tvinna,binda,knyta,Leg,leg,0,101,101,103,0,0,0,0,,,,,,,,,,,,,1,1.804,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
TWINE,tvinna,binda,knyta,1,tvinna,binda,knyta,Arm,arm,0,101,101,103,0,1,1,1,,,,,,,,,,,,,7,0.901,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
TWINE,tvinna,binda,knyta,1,tvinna,binda,knyta,,,0,101,101,103,,,,,,,,,,,,,,,,,,,1,1,6.60816172034,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
STIR,röra,sleva,vispa,2,sleva,röra,vispa,Leg,leg,0,102,102,85,0,0,0,0,,,,,,,,,,,,,1,3.162,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
STIR,röra,sleva,vispa,2,sleva,röra,vispa,Arm,arm,0,102,102,85,0,1,1,1,,,,,,,,,,,,,7,0.733,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
STIR,röra,sleva,vispa,2,sleva,röra,vispa,,,0,102,102,85,,,,,,,,,,,,,,,,,,,3,0,15.5639045934,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
HIKE,vandra,flanera,lunka,3,flanera,lunka,vandra,Leg,leg,0,103,103,31,0,0,0,0,,,,,,,,,,,,,7,2.273,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
HIKE,vandra,flanera,lunka,3,flanera,lunka,vandra,Arm,arm,0,103,103,31,0,1,1,1,,,,,,,,,,,,,1,0.717,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
HIKE,vandra,flanera,lunka,3,flanera,lunka,vandra,,,0,103,103,31,,,,,,,,,,,,,,,,,,,3,1,2.56639853145,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
STRAY,ströva,vandra,promenera,1,ströva,promenera,vandra,Leg,leg,0,104,104,87,0,0,0,0,,,,,,,,,,,,,7,3.061,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
STRAY,ströva,vandra,promenera,1,ströva,promenera,vandra,Arm,arm,0,104,104,87,0,1,1,1,,,,,,,,,,,,,1,1.035,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
STRAY,ströva,vandra,promenera,1,ströva,promenera,vandra,,,0,104,104,87,,,,,,,,,,,,,,,,,,,1,1,1.50966341715,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
PAT,klappa,slå,borsta,2,slå,klappa,borsta,Leg,leg,0,105,105,46,0,0,0,0,,,,,,,,,,,,,1,1.838,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
PAT,klappa,slå,borsta,2,slå,klappa,borsta,Arm,arm,0,105,105,46,0,1,1,1,,,,,,,,,,,,,7,1.271,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
PAT,klappa,slå,borsta,2,slå,klappa,borsta,,,0,105,105,46,,,,,,,,,,,,,,,,,,,2,1,3.2540039519,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
SLITHER,hasa,glida,trilla,1,hasa,glida,trilla,Leg,leg,0,106,106,76,0,0,0,0,,,,,,,,,,,,,7,6.784,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
SLITHER,hasa,glida,trilla,1,hasa,glida,trilla,Arm,arm,0,106,106,76,0,1,1,1,,,,,,,,,,,,,4,3.583,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
SLITHER,hasa,glida,trilla,1,hasa,glida,trilla,,,0,106,106,76,,,,,,,,,,,,,,,,,,,2,0,5.82000263144,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
FLIT,rusa,hasa,svassa,3,hasa,svassa,rusa,Leg,leg,0,107,107,23,0,0,0,0,,,,,,,,,,,,,4,4.286,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
FLIT,rusa,hasa,svassa,3,hasa,svassa,rusa,Arm,arm,0,107,107,23,0,1,1,1,,,,,,,,,,,,,4,0.851,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
FLIT,rusa,hasa,svassa,3,hasa,svassa,rusa,,,0,107,107,23,,,,,,,,,,,,,,,,,,,2,0,5.38415021788,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
MOUNT,gå uppför,ströva runt,kliva över,1,gå uppför,kliva över,ströva runt,Leg,leg,0,108,108,43,0,0,0,0,,,,,,,,,,,,,7,3.01,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
MOUNT,gå uppför,ströva runt,kliva över,1,gå uppför,kliva över,ströva runt,Arm,arm,0,108,108,43,0,1,1,1,,,,,,,,,,,,,5,2.124,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
MOUNT,gå uppför,ströva runt,kliva över,1,gå uppför,kliva över,ströva runt,,,0,108,108,43,,,,,,,,,,,,,,,,,,,1,1,3.72357944903,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
CHOP,hacka,tälja,riva,3,riva,tälja,hacka,Leg,leg,0,109,109,7,0,0,0,0,,,,,,,,,,,,,1,2.222,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
CHOP,hacka,tälja,riva,3,riva,tälja,hacka,Arm,arm,0,109,109,7,0,1,1,1,,,,,,,,,,,,,7,2.242,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
CHOP,hacka,tälja,riva,3,riva,tälja,hacka,,,0,109,109,7,,,,,,,,,,,,,,,,,,,3,1,3.80742507617,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
SNEAK,smyga,hasa,glida,3,glida,hasa,smyga,Leg,leg,0,110,110,78,0,0,0,0,,,,,,,,,,,,,7,2.558,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
SNEAK,smyga,hasa,glida,3,glida,hasa,smyga,Arm,arm,0,110,110,78,0,1,1,1,,,,,,,,,,,,,2,2.092,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
SNEAK,smyga,hasa,glida,3,glida,hasa,smyga,,,0,110,110,78,,,,,,,,,,,,,,,,,,,3,1,2.09668039939,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
WALK,gå,promenera,marschera,2,marschera,gå,promenera,Leg,leg,0,111,111,105,0,0,0,0,,,,,,,,,,,,,7,2.173,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
WALK,gå,promenera,marschera,2,marschera,gå,promenera,Arm,arm,0,111,111,105,0,1,1,1,,,,,,,,,,,,,1,0.661,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
WALK,gå,promenera,marschera,2,marschera,gå,promenera,,,0,111,111,105,,,,,,,,,,,,,,,,,,,2,1,1.29168920443,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,11.2201390236,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
