word,target,distrOne,distrTwo,corrAns,w1,w2,w3,category,category_lowercase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ArmLeg_loop.thisRepN,ArmLeg_loop.thisTrialN,ArmLeg_loop.thisN,ArmLeg_loop.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,key_resp_4.keys,key_resp_4.rt,rating.response,rating.rt,answer.keys,answer.corr,answer.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
WHIP,piska,klappa,slå,3,klappa,slå,piska,,,0,86,86,108,,,,,,,,,,,,,,,3,1,1.25812634386,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
WALK,gå,promenera,marschera,2,marschera,gå,promenera,Leg,leg,0,87,87,105,0,0,0,0,,,,,,,,,7,2.189,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
WALK,gå,promenera,marschera,2,marschera,gå,promenera,Arm,arm,0,87,87,105,0,1,1,1,,,,,,,,,1,0.901,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
WALK,gå,promenera,marschera,2,marschera,gå,promenera,,,0,87,87,105,,,,,,,,,,,,,,,2,1,1.02337763526,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SKIP,hoppa,kliva,strutta,2,strutta,hoppa,kliva,Leg,leg,0,88,88,72,0,0,0,0,,,,,,,,,7,5.728,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SKIP,hoppa,kliva,strutta,2,strutta,hoppa,kliva,Arm,arm,0,88,88,72,0,1,1,1,,,,,,,,,1,2.091,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SKIP,hoppa,kliva,strutta,2,strutta,hoppa,kliva,,,0,88,88,72,,,,,,,,,,,,,,,2,1,6.18865721626,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
BOUNCE,studsa,dunka,kasta,3,dunka,kasta,studsa,Leg,leg,0,89,89,2,0,0,0,0,,,,,,,,,7,3.294,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
BOUNCE,studsa,dunka,kasta,3,dunka,kasta,studsa,Arm,arm,0,89,89,2,0,1,1,1,,,,,,,,,1,12.151,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
BOUNCE,studsa,dunka,kasta,3,dunka,kasta,studsa,,,0,89,89,2,,,,,,,,,,,,,,,3,1,1.74458487392,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
FLIT,rusa,hasa,svassa,3,svassa,hasa,rusa,Leg,leg,0,90,90,23,0,0,0,0,,,,,,,,,6,3.631,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
FLIT,rusa,hasa,svassa,3,svassa,hasa,rusa,Arm,arm,0,90,90,23,0,1,1,1,,,,,,,,,1,2.914,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
FLIT,rusa,hasa,svassa,3,svassa,hasa,rusa,,,0,90,90,23,,,,,,,,,,,,,,,3,1,8.08386007556,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
PUNCH,slå,knuffa,kasta,1,slå,kasta,knuffa,Leg,leg,0,91,91,55,0,0,0,0,,,,,,,,,1,4.87,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
PUNCH,slå,knuffa,kasta,1,slå,kasta,knuffa,Arm,arm,0,91,91,55,0,1,1,1,,,,,,,,,7,1.386,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
PUNCH,slå,knuffa,kasta,1,slå,kasta,knuffa,,,0,91,91,55,,,,,,,,,,,,,,,1,1,0.737126456854,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
STRUT,svassa,lunka,strosa,2,strosa,svassa,lunka,Leg,leg,0,92,92,90,0,0,0,0,,,,,,,,,6,1.986,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
STRUT,svassa,lunka,strosa,2,strosa,svassa,lunka,Arm,arm,0,92,92,90,0,1,1,1,,,,,,,,,1,1.303,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
STRUT,svassa,lunka,strosa,2,strosa,svassa,lunka,,,0,92,92,90,,,,,,,,,,,,,,,2,1,4.67792732103,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
FILE,fila,putsa,riva,1,fila,putsa,riva,Leg,leg,0,93,93,21,0,0,0,0,,,,,,,,,1,5.711,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
FILE,fila,putsa,riva,1,fila,putsa,riva,Arm,arm,0,93,93,21,0,1,1,1,,,,,,,,,5,1.387,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
FILE,fila,putsa,riva,1,fila,putsa,riva,,,0,93,93,21,,,,,,,,,,,,,,,1,1,3.06929607115,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SWAY,vingla,tassa,ramla,3,tassa,ramla,vingla,Leg,leg,0,94,94,92,0,0,0,0,,,,,,,,,6,4.218,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SWAY,vingla,tassa,ramla,3,tassa,ramla,vingla,Arm,arm,0,94,94,92,0,1,1,1,,,,,,,,,3,2.947,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SWAY,vingla,tassa,ramla,3,tassa,ramla,vingla,,,0,94,94,92,,,,,,,,,,,,,,,3,1,1.99603590092,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
WADE,vada,pulsa,plöja,3,plöja,pulsa,vada,Leg,leg,0,95,95,104,0,0,0,0,,,,,,,,,7,4.118,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
WADE,vada,pulsa,plöja,3,plöja,pulsa,vada,Arm,arm,0,95,95,104,0,1,1,1,,,,,,,,,2,1.203,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
WADE,vada,pulsa,plöja,3,plöja,pulsa,vada,,,0,95,95,104,,,,,,,,,,,,,,,3,1,1.07357862571,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
CLAP,klappa,knäppa,klämma,3,klämma,knäppa,klappa,Leg,leg,0,96,96,8,0,0,0,0,,,,,,,,,1,2.441,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
CLAP,klappa,knäppa,klämma,3,klämma,knäppa,klappa,Arm,arm,0,96,96,8,0,1,1,1,,,,,,,,,7,1.471,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
CLAP,klappa,knäppa,klämma,3,klämma,knäppa,klappa,,,0,96,96,8,,,,,,,,,,,,,,,3,1,1.27505782377,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
PACE,gå fram och tillbaka,luffa runt,rusa fram,3,luffa runt,rusa fram,gå fram och tillbaka,Leg,leg,0,97,97,45,0,0,0,0,,,,,,,,,7,2.021,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
PACE,gå fram och tillbaka,luffa runt,rusa fram,3,luffa runt,rusa fram,gå fram och tillbaka,Arm,arm,0,97,97,45,0,1,1,1,,,,,,,,,1,1.756,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
PACE,gå fram och tillbaka,luffa runt,rusa fram,3,luffa runt,rusa fram,gå fram och tillbaka,,,0,97,97,45,,,,,,,,,,,,,,,3,1,2.09665914121,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
BIND,binda,linda,vinda,2,vinda,binda,linda,Leg,leg,0,98,98,1,0,0,0,0,,,,,,,,,2,3.932,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
BIND,binda,linda,vinda,2,vinda,binda,linda,Arm,arm,0,98,98,1,0,1,1,1,,,,,,,,,7,2.057,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
BIND,binda,linda,vinda,2,vinda,binda,linda,,,0,98,98,1,,,,,,,,,,,,,,,2,1,1.20784119581,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SLIP,halka,snava,ramla,1,halka,snava,ramla,Leg,leg,0,99,99,75,0,0,0,0,,,,,,,,,7,5.527,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SLIP,halka,snava,ramla,1,halka,snava,ramla,Arm,arm,0,99,99,75,0,1,1,1,,,,,,,,,1,1.857,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SLIP,halka,snava,ramla,1,halka,snava,ramla,,,0,99,99,75,,,,,,,,,,,,,,,1,1,3.42150190876,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SCRAPE,skrapa,rispa,klösa,3,rispa,klösa,skrapa,Leg,leg,0,100,100,64,0,0,0,0,,,,,,,,,1,3.379,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SCRAPE,skrapa,rispa,klösa,3,rispa,klösa,skrapa,Arm,arm,0,100,100,64,0,1,1,1,,,,,,,,,6,3.047,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SCRAPE,skrapa,rispa,klösa,3,rispa,klösa,skrapa,,,0,100,100,64,,,,,,,,,,,,,,,3,1,2.02942473348,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
HACK,hacka,skära,kåpa,3,kåpa,skära,hacka,Leg,leg,0,101,101,30,0,0,0,0,,,,,,,,,2,4.587,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
HACK,hacka,skära,kåpa,3,kåpa,skära,hacka,Arm,arm,0,101,101,30,0,1,1,1,,,,,,,,,6,1.924,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
HACK,hacka,skära,kåpa,3,kåpa,skära,hacka,,,0,101,101,30,,,,,,,,,,,,,,,3,1,1.25824803652,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
CARVE,tälja,hacka,riva,1,tälja,hacka,riva,Leg,leg,0,102,102,5,0,0,0,0,,,,,,,,,3,6.495,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
CARVE,tälja,hacka,riva,1,tälja,hacka,riva,Arm,arm,0,102,102,5,0,1,1,1,,,,,,,,,6,3.18,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
CARVE,tälja,hacka,riva,1,tälja,hacka,riva,,,0,102,102,5,,,,,,,,,,,,,,,1,1,4.52854957356,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
BASH,slå,knuffa,trycka,3,knuffa,trycka,slå,Leg,leg,0,103,103,0,0,0,0,0,,,,,,,,,1,5.627,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
BASH,slå,knuffa,trycka,3,knuffa,trycka,slå,Arm,arm,0,103,103,0,0,1,1,1,,,,,,,,,5,1.639,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
BASH,slå,knuffa,trycka,3,knuffa,trycka,slå,,,0,103,103,0,,,,,,,,,,,,,,,3,1,3.15321027624,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
TOSS,slänga,fånga,gripa,1,slänga,gripa,fånga,Leg,leg,0,104,104,96,0,0,0,0,,,,,,,,,1,3.833,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
TOSS,slänga,fånga,gripa,1,slänga,gripa,fånga,Arm,arm,0,104,104,96,0,1,1,1,,,,,,,,,6,1.338,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
TOSS,slänga,fånga,gripa,1,slänga,gripa,fånga,,,0,104,104,96,,,,,,,,,,,,,,,1,1,1.24130707405,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
JOG,jogga,spurta,rusa,2,spurta,jogga,rusa,Leg,leg,0,105,105,34,0,0,0,0,,,,,,,,,7,3.262,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
JOG,jogga,spurta,rusa,2,spurta,jogga,rusa,Arm,arm,0,105,105,34,0,1,1,1,,,,,,,,,2,2.473,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
JOG,jogga,spurta,rusa,2,spurta,jogga,rusa,,,0,105,105,34,,,,,,,,,,,,,,,2,1,1.15759792901,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
LIFT,lyfta,pressa,öka,2,pressa,lyfta,öka,Leg,leg,0,106,106,40,0,0,0,0,,,,,,,,,5,10.726,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
LIFT,lyfta,pressa,öka,2,pressa,lyfta,öka,Arm,arm,0,106,106,40,0,1,1,1,,,,,,,,,6,0.633,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
LIFT,lyfta,pressa,öka,2,pressa,lyfta,öka,,,0,106,106,40,,,,,,,,,,,,,,,2,1,0.872388250176,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
DELVE,gräva,plöja,rensa,2,plöja,gräva,rensa,Leg,leg,0,107,107,18,0,0,0,0,,,,,,,,,1,6.296,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
DELVE,gräva,plöja,rensa,2,plöja,gräva,rensa,Arm,arm,0,107,107,18,0,1,1,1,,,,,,,,,1,0.983,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
DELVE,gräva,plöja,rensa,2,plöja,gräva,rensa,,,0,107,107,18,,,,,,,,,,,,,,,2,1,13.3163444313,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
STAGGER,ragla,lunka,halka,2,halka,ragla,lunka,Leg,leg,0,108,108,82,0,0,0,0,,,,,,,,,7,5.205,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
STAGGER,ragla,lunka,halka,2,halka,ragla,lunka,Arm,arm,0,108,108,82,0,1,1,1,,,,,,,,,2,2.524,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
STAGGER,ragla,lunka,halka,2,halka,ragla,lunka,,,0,108,108,82,,,,,,,,,,,,,,,2,1,3.32094346585,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
DIG,gräva,dränera,dika,1,gräva,dränera,dika,Leg,leg,0,109,109,19,0,0,0,0,,,,,,,,,2,4.62,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
DIG,gräva,dränera,dika,1,gräva,dränera,dika,Arm,arm,0,109,109,19,0,1,1,1,,,,,,,,,6,1.453,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
DIG,gräva,dränera,dika,1,gräva,dränera,dika,,,0,109,109,19,,,,,,,,,,,,,,,1,1,0.822058060043,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
LEAP,hoppa,stega,kliva,2,kliva,hoppa,stega,Leg,leg,0,110,110,39,0,0,0,0,,,,,,,,,7,2.105,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
LEAP,hoppa,stega,kliva,2,kliva,hoppa,stega,Arm,arm,0,110,110,39,0,1,1,1,,,,,,,,,1,3.903,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
LEAP,hoppa,stega,kliva,2,kliva,hoppa,stega,,,0,110,110,39,,,,,,,,,,,,,,,2,1,4.26015995474,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
BRUSH,borsta,skrubba,putsa,1,borsta,skrubba,putsa,Leg,leg,0,111,111,4,0,0,0,0,,,,,,,,,2,5.543,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
BRUSH,borsta,skrubba,putsa,1,borsta,skrubba,putsa,Arm,arm,0,111,111,4,0,1,1,1,,,,,,,,,6,1.739,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
BRUSH,borsta,skrubba,putsa,1,borsta,skrubba,putsa,,,0,111,111,4,,,,,,,,,,,,,,,1,1,3.622862575,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,566.302263247,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
