item,type,word1,word2,word3,word4,word_duration,follow_blank,SOA,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,experimental_blocks.thisRepN,experimental_blocks.thisTrialN,experimental_blocks.thisN,experimental_blocks.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_3.keys,key_resp_3.rt,date,frameRate,expName,session,participant,
,,,,,,0.1,0.4,0.5,0,0,0,0,,,,,0,3,3,0,,,,,,,,,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,sprint,glide,march,step,0.2,0.4,0.6,0,0,0,0,,,,,0,4,4,1,0,0,0,0,,,space,4.14268623126,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,plod,roam,rush,jog,0.2,0.4,0.6,0,0,0,0,,,,,0,4,4,1,0,1,1,1,,,space,7.37952544602,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,stamp,jump,trek,crawl,0.2,0.4,0.6,0,0,0,0,,,,,0,4,4,1,0,2,2,2,,,space,7.81546018398,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,rub,catch,dig,shake,0.2,0.4,0.6,0,0,0,0,,,,,0,4,4,1,0,3,3,3,,,space,4.67930624117,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,snatch,bind,toss,carve,0.2,0.4,0.6,0,0,0,0,,,,,0,4,4,1,0,4,4,4,,,space,6.52440530612,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,knock,punch,delve,grab,0.2,0.4,0.6,0,0,0,0,,,,,0,4,4,1,0,5,5,5,,,space,6.22247118294,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,stumble,trip,pace,stomp,0.2,0.4,0.6,0,0,0,0,,,,,0,4,4,1,0,6,6,6,,,space,4.47829484869,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,scrape,hack,peel,scratch,0.2,0.4,0.6,0,0,0,0,,,,,0,4,4,1,0,7,7,7,,,space,4.16028227957,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,grate,skim,seize,push,0.2,0.4,0.6,0,0,0,0,,,,,0,4,4,1,0,8,8,8,,,space,5.78621996503,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,skate,stroll,roll,stride,0.2,0.4,0.6,0,0,0,0,,,,,0,4,4,1,0,9,9,9,,,space,4.36061448475,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,twine,stir,tug,cut,0.2,0.4,0.6,0,0,0,0,,,,,0,4,4,1,0,10,10,10,,,space,4.86422298838,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,slide,kneel,trudge,ramble,0.2,0.4,0.6,0,0,0,0,,,,,0,4,4,1,0,11,11,11,,,space,5.63523176526,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,flit,slither,trot,slip,0.2,0.4,0.6,0,0,0,0,,,,,0,4,4,1,0,12,12,12,,,space,5.26614778705,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,wade,creep,tiptoe,kick,0.2,0.4,0.6,0,0,0,0,,,,,0,4,4,1,0,13,13,13,,,space,6.10475288882,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,scrub,switch,stab,clean,0.2,0.4,0.6,0,0,0,0,,,,,0,4,4,1,0,14,14,14,,,space,5.53459509136,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,walk,run,skip,tread,0.2,0.4,0.6,0,0,0,0,,,,,0,4,4,1,0,15,15,15,,,space,3.47202609597,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,bounce,dance,prance,flee,0.2,0.4,0.6,0,0,0,0,,,,,0,4,4,1,0,16,16,16,,,space,5.19929979304,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,pinch,file,wash,clap,0.2,0.4,0.6,0,0,0,0,,,,,0,4,4,1,0,17,17,17,,,space,5.56823797712,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,wrap,scoop,fold,polish,0.2,0.4,0.6,0,0,0,0,,,,,0,4,4,1,0,18,18,18,,,space,5.71945415308,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,stray,climb,mount,limp,0.2,0.4,0.6,0,0,0,0,,,,,0,4,4,1,0,19,19,19,,,space,5.50139788524,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,throw,pull,wipe,squeeze,0.2,0.4,0.6,0,0,0,0,,,,,0,4,4,1,0,20,20,20,,,space,5.19709984251,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,click,lift,dunk,poke,0.2,0.4,0.6,0,0,0,0,,,,,0,4,4,1,0,21,21,21,,,space,4.88091266339,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,grip,nip,brush,bash,0.2,0.4,0.6,0,0,0,0,,,,,0,4,4,1,0,22,22,22,,,space,4.26007579714,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,sneak,traipse,sway,wobble,0.2,0.4,0.6,0,0,0,0,,,,,0,4,4,1,0,23,23,23,,,space,6.37222270074,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,grasp,braid,pat,clutch,0.2,0.4,0.6,0,0,0,0,,,,,0,4,4,1,0,24,24,24,,,space,6.64191537935,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,slap,chop,whip,claw,0.2,0.4,0.6,0,0,0,0,,,,,0,4,4,1,0,25,25,25,,,space,4.54577382707,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,leap,inch,stagger,hike,0.2,0.4,0.6,0,0,0,0,,,,,0,4,4,1,0,26,26,26,,,space,6.34038703009,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,wander,hop,scuff,strut,0.2,0.4,0.6,0,0,0,0,,,,,0,4,4,1,0,27,27,27,,,space,4.74624906063,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,,,,,,0.2,0.4,0.6,0,0,0,0,,,,,0,4,4,1,,,,,,,,,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,roll,limp,trek,stray,0.35,0.4,0.75,0,0,0,0,,,,,0,5,5,4,0,0,0,0,,,space,4.19300535843,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,ramble,march,wander,stagger,0.35,0.4,0.75,0,0,0,0,,,,,0,5,5,4,0,1,1,1,,,space,4.44521973033,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,stir,fold,cut,delve,0.35,0.4,0.75,0,0,0,0,,,,,0,5,5,4,0,2,2,2,,,space,4.66209226042,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,wobble,sneak,step,stride,0.35,0.4,0.75,0,0,0,0,,,,,0,5,5,4,0,3,3,3,,,space,6.05416864549,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,shake,throw,grab,chop,0.35,0.4,0.75,0,0,0,0,,,,,0,5,5,4,0,4,4,4,,,space,5.68577531267,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,flee,leap,kick,traipse,0.35,0.4,0.75,0,0,0,0,,,,,0,5,5,4,0,5,5,5,,,space,4.4448064494,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,sprint,tread,glide,rush,0.35,0.4,0.75,0,0,0,0,,,,,0,5,5,4,0,6,6,6,,,space,4.59547737899,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,braid,hack,clean,skim,0.35,0.4,0.75,0,0,0,0,,,,,0,5,5,4,0,7,7,7,,,space,4.8806262115,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,dance,stomp,sway,slip,0.35,0.4,0.75,0,0,0,0,,,,,0,5,5,4,0,8,8,8,,,space,7.14470206237,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,dunk,scratch,bash,nip,0.35,0.4,0.75,0,0,0,0,,,,,0,5,5,4,0,9,9,9,,,space,5.45082272934,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,bind,scrub,poke,carve,0.35,0.4,0.75,0,0,0,0,,,,,0,5,5,4,0,10,10,10,,,space,7.56333352562,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,pat,scoop,slap,peel,0.35,0.4,0.75,0,0,0,0,,,,,0,5,5,4,0,11,11,11,,,space,6.62475592323,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,pace,trudge,tiptoe,strut,0.35,0.4,0.75,0,0,0,0,,,,,0,5,5,4,0,12,12,12,,,space,15.5803428414,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,inch,crawl,skate,wade,0.35,0.4,0.75,0,0,0,0,,,,,0,5,5,4,0,13,13,13,,,space,11.3878985336,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,push,snatch,file,catch,0.35,0.4,0.75,0,0,0,0,,,,,0,5,5,4,0,14,14,14,,,space,5.81981543806,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,stamp,prance,hike,roam,0.35,0.4,0.75,0,0,0,0,,,,,0,5,5,4,0,15,15,15,,,space,5.31602123458,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,trot,stumble,slither,walk,0.35,0.4,0.75,0,0,0,0,,,,,0,5,5,4,0,16,16,16,,,space,5.903602419,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,click,knock,squeeze,punch,0.35,0.4,0.75,0,0,0,0,,,,,0,5,5,4,0,17,17,17,,,space,5.43351668888,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,pinch,stab,rub,polish,0.35,0.4,0.75,0,0,0,0,,,,,0,5,5,4,0,18,18,18,,,space,5.6348820964,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,grip,switch,twine,tug,0.35,0.4,0.75,0,0,0,0,,,,,0,5,5,4,0,19,19,19,,,space,5.5179022555,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,plod,creep,kneel,skip,0.35,0.4,0.75,0,0,0,0,,,,,0,5,5,4,0,20,20,20,,,space,7.53044805817,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,trip,slide,jump,stroll,0.35,0.4,0.75,0,0,0,0,,,,,0,5,5,4,0,21,21,21,,,space,6.82590086157,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,grate,clap,clutch,toss,0.35,0.4,0.75,0,0,0,0,,,,,0,5,5,4,0,22,22,22,,,space,4.94770178659,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,scrape,brush,wash,wipe,0.35,0.4,0.75,0,0,0,0,,,,,0,5,5,4,0,23,23,23,,,space,4.39433125534,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,wrap,lift,dig,claw,0.35,0.4,0.75,0,0,0,0,,,,,0,5,5,4,0,24,24,24,,,space,4.51166155531,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,climb,jog,bounce,mount,0.35,0.4,0.75,0,0,0,0,,,,,0,5,5,4,0,25,25,25,,,space,5.43381578417,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,hop,run,scuff,flit,0.35,0.4,0.75,0,0,0,0,,,,,0,5,5,4,0,26,26,26,,,space,5.45066429182,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,whip,pull,grasp,seize,0.35,0.4,0.75,0,0,0,0,,,,,0,5,5,4,0,27,27,27,,,space,6.80962723324,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,,,,,,0.35,0.4,0.75,0,0,0,0,,,,,0,5,5,4,,,,,,,,,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,space,2.96871431698,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
