word,target,distrOne,distrTwo,corrAns,w1,w2,w3,category,category_lowercase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ArmLeg_loop.thisRepN,ArmLeg_loop.thisTrialN,ArmLeg_loop.thisN,ArmLeg_loop.thisIndex,key_resp_9.keys,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,key_resp_4.keys,key_resp_4.rt,key_resp_8.keys,key_resp_8.rt,rating.response,rating.rt,answer.keys,answer.corr,answer.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
STIR,röra,sleva,vispa,2,vispa,röra,sleva,Leg,leg,0,79,79,85,0,0,0,0,,,,,,,,,,,,,1,2.542,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
STIR,röra,sleva,vispa,2,vispa,röra,sleva,Arm,arm,0,79,79,85,0,1,1,1,,,,,,,,,,,,,7,0.533,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
STIR,röra,sleva,vispa,2,vispa,röra,sleva,,,0,79,79,85,,,,,,,,,,,,,,,,,,,1,0,2.43208332692,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
LIFT,lyfta,pressa,öka,2,öka,lyfta,pressa,Leg,leg,0,80,80,40,0,0,0,0,,,,,,,,,,,,,1,4.069,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
LIFT,lyfta,pressa,öka,2,öka,lyfta,pressa,Arm,arm,0,80,80,40,0,1,1,1,,,,,,,,,,,,,7,0.835,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
LIFT,lyfta,pressa,öka,2,öka,lyfta,pressa,,,0,80,80,40,,,,,,,,,,,,,,,,,,,2,1,1.39228201934,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
PINCH,nypa,plocka,pensla,3,plocka,pensla,nypa,Leg,leg,0,81,81,48,0,0,0,0,,,,,,,,,,,,,1,1.417,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
PINCH,nypa,plocka,pensla,3,plocka,pensla,nypa,Arm,arm,0,81,81,48,0,1,1,1,,,,,,,,,,,,,7,0.799,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
PINCH,nypa,plocka,pensla,3,plocka,pensla,nypa,,,0,81,81,48,,,,,,,,,,,,,,,,,,,3,1,1.91233755586,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
STROLL,strosa,trava,marschera,2,marschera,strosa,trava,Leg,leg,0,82,82,89,0,0,0,0,,,,,,,,,,,,,7,4.921,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
STROLL,strosa,trava,marschera,2,marschera,strosa,trava,Arm,arm,0,82,82,89,0,1,1,1,,,,,,,,,,,,,1,1.1,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
STROLL,strosa,trava,marschera,2,marschera,strosa,trava,,,0,82,82,89,,,,,,,,,,,,,,,,,,,2,1,1.74458809292,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SPRINT,spurta,springa,löpa,3,springa,löpa,spurta,Leg,leg,0,83,83,79,0,0,0,0,,,,,,,,,,,,,7,3.513,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SPRINT,spurta,springa,löpa,3,springa,löpa,spurta,Arm,arm,0,83,83,79,0,1,1,1,,,,,,,,,,,,,1,1.57,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SPRINT,spurta,springa,löpa,3,springa,löpa,spurta,,,0,83,83,79,,,,,,,,,,,,,,,,,,,3,1,3.42175873299,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
WOBBLE,vingla,ramla,glida,1,vingla,glida,ramla,Leg,leg,0,84,84,110,0,0,0,0,,,,,,,,,,,,,7,4.032,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
WOBBLE,vingla,ramla,glida,1,vingla,glida,ramla,Arm,arm,0,84,84,110,0,1,1,1,,,,,,,,,,,,,1,0.547,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
WOBBLE,vingla,ramla,glida,1,vingla,glida,ramla,,,0,84,84,110,,,,,,,,,,,,,,,,,,,1,1,4.61233641005,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
PRANCE,kråma sig,promenera,traska,2,traska,kråma sig,promenera,Leg,leg,0,85,85,53,0,0,0,0,,,,,,,,,,,,,3,2.07,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
PRANCE,kråma sig,promenera,traska,2,traska,kråma sig,promenera,Arm,arm,0,85,85,53,0,1,1,1,,,,,,,,,,,,,2,0.882,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
PRANCE,kråma sig,promenera,traska,2,traska,kråma sig,promenera,,,0,85,85,53,,,,,,,,,,,,,,,,,,,3,0,1.19099688773,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
STUMBLE,snubbla,glida,svaja,2,glida,snubbla,svaja,Leg,leg,0,86,86,91,0,0,0,0,,,,,,,,,,,,,7,2.859,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
STUMBLE,snubbla,glida,svaja,2,glida,snubbla,svaja,Arm,arm,0,86,86,91,0,1,1,1,,,,,,,,,,,,,1,5.764,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
STUMBLE,snubbla,glida,svaja,2,glida,snubbla,svaja,,,0,86,86,91,,,,,,,,,,,,,,,,,,,2,1,4.0922184463,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
TRUDGE,släpa sig fram,kasta sig fram,ta sig fram,1,släpa sig fram,kasta sig fram,ta sig fram,Leg,leg,0,87,87,101,0,0,0,0,,,,,,,,,,,,,4,2.372,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
TRUDGE,släpa sig fram,kasta sig fram,ta sig fram,1,släpa sig fram,kasta sig fram,ta sig fram,Arm,arm,0,87,87,101,0,1,1,1,,,,,,,,,,,,,2,0.581,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
TRUDGE,släpa sig fram,kasta sig fram,ta sig fram,1,släpa sig fram,kasta sig fram,ta sig fram,,,0,87,87,101,,,,,,,,,,,,,,,,,,,1,1,3.95817415378,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
GRASP,gripa,klämma,omfamna,2,omfamna,gripa,klämma,Leg,leg,0,88,88,27,0,0,0,0,,,,,,,,,,,,,1,2.507,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
GRASP,gripa,klämma,omfamna,2,omfamna,gripa,klämma,Arm,arm,0,88,88,27,0,1,1,1,,,,,,,,,,,,,7,0.464,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
GRASP,gripa,klämma,omfamna,2,omfamna,gripa,klämma,,,0,88,88,27,,,,,,,,,,,,,,,,,,,2,1,1.89555016364,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
GRIP,gripa om,hålla om,kasta om,3,hålla om,kasta om,gripa om,Leg,leg,0,89,89,29,0,0,0,0,,,,,,,,,,,,,1,5.678,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
GRIP,gripa om,hålla om,kasta om,3,hålla om,kasta om,gripa om,Arm,arm,0,89,89,29,0,1,1,1,,,,,,,,,,,,,7,0.749,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
GRIP,gripa om,hålla om,kasta om,3,hålla om,kasta om,gripa om,,,0,89,89,29,,,,,,,,,,,,,,,,,,,1,0,2.86785065037,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SLIP,halka,snava,ramla,3,ramla,snava,halka,Leg,leg,0,90,90,75,0,0,0,0,,,,,,,,,,,,,7,8.177,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SLIP,halka,snava,ramla,3,ramla,snava,halka,Arm,arm,0,90,90,75,0,1,1,1,,,,,,,,,,,,,1,0.516,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SLIP,halka,snava,ramla,3,ramla,snava,halka,,,0,90,90,75,,,,,,,,,,,,,,,,,,,3,1,2.41549625496,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SKIP,hoppa,kliva,strutta,1,hoppa,strutta,kliva,Leg,leg,0,91,91,72,0,0,0,0,,,,,,,,,,,,,7,3.112,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SKIP,hoppa,kliva,strutta,1,hoppa,strutta,kliva,Arm,arm,0,91,91,72,0,1,1,1,,,,,,,,,,,,,1,0.532,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SKIP,hoppa,kliva,strutta,1,hoppa,strutta,kliva,,,0,91,91,72,,,,,,,,,,,,,,,,,,,1,1,4.47800803415,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
PUNCH,slå,knuffa,kasta,3,kasta,knuffa,slå,Leg,leg,0,92,92,55,0,0,0,0,,,,,,,,,,,,,1,2.96,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
PUNCH,slå,knuffa,kasta,3,kasta,knuffa,slå,Arm,arm,0,92,92,55,0,1,1,1,,,,,,,,,,,,,7,1.252,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
PUNCH,slå,knuffa,kasta,3,kasta,knuffa,slå,,,0,92,92,55,,,,,,,,,,,,,,,,,,,3,1,1.84510027275,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
CUT,skära,sticka,spetsa,3,sticka,spetsa,skära,Leg,leg,0,93,93,16,0,0,0,0,,,,,,,,,,,,,1,2.171,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
CUT,skära,sticka,spetsa,3,sticka,spetsa,skära,Arm,arm,0,93,93,16,0,1,1,1,,,,,,,,,,,,,7,2.059,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
CUT,skära,sticka,spetsa,3,sticka,spetsa,skära,,,0,93,93,16,,,,,,,,,,,,,,,,,,,3,1,3.17005729476,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
CHOP,hacka,tälja,riva,1,hacka,riva,tälja,Leg,leg,0,94,94,7,0,0,0,0,,,,,,,,,,,,,1,2.222,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
CHOP,hacka,tälja,riva,1,hacka,riva,tälja,Arm,arm,0,94,94,7,0,1,1,1,,,,,,,,,,,,,7,0.431,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
CHOP,hacka,tälja,riva,1,hacka,riva,tälja,,,0,94,94,7,,,,,,,,,,,,,,,,,,,2,0,2.2477768203,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
WHIP,piska,klappa,slå,1,piska,klappa,slå,Leg,leg,0,95,95,108,0,0,0,0,,,,,,,,,,,,,1,3.079,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
WHIP,piska,klappa,slå,1,piska,klappa,slå,Arm,arm,0,95,95,108,0,1,1,1,,,,,,,,,,,,,7,0.6,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
WHIP,piska,klappa,slå,1,piska,klappa,slå,,,0,95,95,108,,,,,,,,,,,,,,,,,,,1,1,1.84523381959,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
CLICK,klicka,klappa,klämma,2,klämma,klicka,klappa,Leg,leg,0,96,96,11,0,0,0,0,,,,,,,,,,,,,1,10.944,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
CLICK,klicka,klappa,klämma,2,klämma,klicka,klappa,Arm,arm,0,96,96,11,0,1,1,1,,,,,,,,,,,,,7,0.817,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
CLICK,klicka,klappa,klämma,2,klämma,klicka,klappa,,,0,96,96,11,,,,,,,,,,,,,,,,,,,2,1,1.66063019099,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
CLIMB,klättra,kliva,krypa,1,klättra,krypa,kliva,Leg,leg,0,97,97,12,0,0,0,0,,,,,,,,,,,,,5,4.755,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
CLIMB,klättra,kliva,krypa,1,klättra,krypa,kliva,Arm,arm,0,97,97,12,0,1,1,1,,,,,,,,,,,,,5,0.834,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
CLIMB,klättra,kliva,krypa,1,klättra,krypa,kliva,,,0,97,97,12,,,,,,,,,,,,,,,,,,,1,1,1.02329088677,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
TOSS,slänga,fånga,gripa,2,fånga,slänga,gripa,Leg,leg,0,98,98,96,0,0,0,0,,,,,,,,,,,,,1,1.937,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
TOSS,slänga,fånga,gripa,2,fånga,slänga,gripa,Arm,arm,0,98,98,96,0,1,1,1,,,,,,,,,,,,,7,0.448,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
TOSS,slänga,fånga,gripa,2,fånga,slänga,gripa,,,0,98,98,96,,,,,,,,,,,,,,,,,,,2,1,3.03589328421,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
RUSH,rusa,springa,löpa,3,springa,löpa,rusa,Leg,leg,0,99,99,62,0,0,0,0,,,,,,,,,,,,,7,2.408,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
RUSH,rusa,springa,löpa,3,springa,löpa,rusa,Arm,arm,0,99,99,62,0,1,1,1,,,,,,,,,,,,,1,0.466,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
RUSH,rusa,springa,löpa,3,springa,löpa,rusa,,,0,99,99,62,,,,,,,,,,,,,,,,,,,3,1,3.62296405259,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
TRIP,snubbla,stampa,stappla,3,stampa,stappla,snubbla,Leg,leg,0,100,100,99,0,0,0,0,,,,,,,,,,,,,7,3.7,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
TRIP,snubbla,stampa,stappla,3,stampa,stappla,snubbla,Arm,arm,0,100,100,99,0,1,1,1,,,,,,,,,,,,,1,0.449,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
TRIP,snubbla,stampa,stappla,3,stampa,stappla,snubbla,,,0,100,100,99,,,,,,,,,,,,,,,,,,,3,1,4.14189985014,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
CLEAN,rengöra,rensa,plocka,3,plocka,rensa,rengöra,Leg,leg,0,101,101,10,0,0,0,0,,,,,,,,,,,,,5,5.877,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
CLEAN,rengöra,rensa,plocka,3,plocka,rensa,rengöra,Arm,arm,0,101,101,10,0,1,1,1,,,,,,,,,,,,,5,1.135,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
CLEAN,rengöra,rensa,plocka,3,plocka,rensa,rengöra,,,0,101,101,10,,,,,,,,,,,,,,,,,,,2,0,5.95418434286,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
TUG,rycka,pressa,slå,1,rycka,pressa,slå,Leg,leg,0,102,102,102,0,0,0,0,,,,,,,,,,,,,7,4.218,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
TUG,rycka,pressa,slå,1,rycka,pressa,slå,Arm,arm,0,102,102,102,0,1,1,1,,,,,,,,,,,,,4,0.414,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
TUG,rycka,pressa,slå,1,rycka,pressa,slå,,,0,102,102,102,,,,,,,,,,,,,,,,,,,1,1,2.95193301163,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
MOUNT,gå uppför,ströva runt,kliva över,2,kliva över,gå uppför,ströva runt,Leg,leg,0,103,103,43,0,0,0,0,,,,,,,,,,,,,4,2.254,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
MOUNT,gå uppför,ströva runt,kliva över,2,kliva över,gå uppför,ströva runt,Arm,arm,0,103,103,43,0,1,1,1,,,,,,,,,,,,,5,0.446,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
MOUNT,gå uppför,ströva runt,kliva över,2,kliva över,gå uppför,ströva runt,,,0,103,103,43,,,,,,,,,,,,,,,,,,,2,1,1.49300439717,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
FLIT,rusa,hasa,svassa,2,svassa,rusa,hasa,Leg,leg,0,104,104,23,0,0,0,0,,,,,,,,,,,,,4,1.905,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
FLIT,rusa,hasa,svassa,2,svassa,rusa,hasa,Arm,arm,0,104,104,23,0,1,1,1,,,,,,,,,,,,,2,0.583,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
FLIT,rusa,hasa,svassa,2,svassa,rusa,hasa,,,0,104,104,23,,,,,,,,,,,,,,,,,,,2,1,2.31467509987,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
DANCE,dansa,snurra,svänga,3,svänga,snurra,dansa,Leg,leg,0,105,105,17,0,0,0,0,,,,,,,,,,,,,5,4.402,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
DANCE,dansa,snurra,svänga,3,svänga,snurra,dansa,Arm,arm,0,105,105,17,0,1,1,1,,,,,,,,,,,,,6,1.552,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
DANCE,dansa,snurra,svänga,3,svänga,snurra,dansa,,,0,105,105,17,,,,,,,,,,,,,,,,,,,3,1,2.49907287668,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
FILE,fila,putsa,riva,2,riva,fila,putsa,Leg,leg,0,106,106,21,0,0,0,0,,,,,,,,,,,,,2,2.894,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
FILE,fila,putsa,riva,2,riva,fila,putsa,Arm,arm,0,106,106,21,0,1,1,1,,,,,,,,,,,,,4,0.447,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
FILE,fila,putsa,riva,2,riva,fila,putsa,,,0,106,106,21,,,,,,,,,,,,,,,,,,,2,1,3.52228553186,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
POLISH,polera,sopa,tvätta,3,tvätta,sopa,polera,Leg,leg,0,107,107,52,0,0,0,0,,,,,,,,,,,,,1,2.204,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
POLISH,polera,sopa,tvätta,3,tvätta,sopa,polera,Arm,arm,0,107,107,52,0,1,1,1,,,,,,,,,,,,,7,0.48,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
POLISH,polera,sopa,tvätta,3,tvätta,sopa,polera,,,0,107,107,52,,,,,,,,,,,,,,,,,,,3,1,2.73374037465,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
RUN,springa,rusa,jogga,2,jogga,springa,rusa,Leg,leg,0,108,108,61,0,0,0,0,,,,,,,,,,,,,7,1.904,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
RUN,springa,rusa,jogga,2,jogga,springa,rusa,Arm,arm,0,108,108,61,0,1,1,1,,,,,,,,,,,,,1,0.515,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
RUN,springa,rusa,jogga,2,jogga,springa,rusa,,,0,108,108,61,,,,,,,,,,,,,,,,,,,2,1,3.20376207009,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SLAP,smälla till,knäppa fast,klämma åt,3,knäppa fast,klämma åt,smälla till,Leg,leg,0,109,109,73,0,0,0,0,,,,,,,,,,,,,1,1.435,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SLAP,smälla till,knäppa fast,klämma åt,3,knäppa fast,klämma åt,smälla till,Arm,arm,0,109,109,73,0,1,1,1,,,,,,,,,,,,,7,0.432,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SLAP,smälla till,knäppa fast,klämma åt,3,knäppa fast,klämma åt,smälla till,,,0,109,109,73,,,,,,,,,,,,,,,,,,,1,0,2.53338493457,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
KNOCK,knacka,krocka,klicka,1,knacka,klicka,krocka,Leg,leg,0,110,110,38,0,0,0,0,,,,,,,,,,,,,1,6.849,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
KNOCK,knacka,krocka,klicka,1,knacka,klicka,krocka,Arm,arm,0,110,110,38,0,1,1,1,,,,,,,,,,,,,7,0.497,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
KNOCK,knacka,krocka,klicka,1,knacka,klicka,krocka,,,0,110,110,38,,,,,,,,,,,,,,,,,,,1,1,1.34193248614,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
PLUCK,plocka,rensa,picka,3,rensa,picka,plocka,Leg,leg,0,111,111,50,0,0,0,0,,,,,,,,,,,,,1,2.425,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
PLUCK,plocka,rensa,picka,3,rensa,picka,plocka,Arm,arm,0,111,111,50,0,1,1,1,,,,,,,,,,,,,7,1.001,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
PLUCK,plocka,rensa,picka,3,rensa,picka,plocka,,,0,111,111,50,,,,,,,,,,,,,,,,,,,3,1,1.77806963164,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.4161327756,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
