word,target,distrOne,distrTwo,corrAns,w1,w2,w3,category,category_lowercase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,armleg_loop.thisRepN,armleg_loop.thisTrialN,armleg_loop.thisN,armleg_loop.thisIndex,key_resp_9.keys,key_resp_9.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,rating.response,rating.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
DELVE,gräva,plöja,rensa,3,rensa,plöja,gräva,Arm,arm,0,79,79,18,0,1,1,1,,,,,,,,,,,,,2,12.807,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
DELVE,gräva,plöja,rensa,3,rensa,plöja,gräva,,,0,79,79,18,,,,,,,,,,,,,,,,,,,return,19.0688592057,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
POKE,peta,trycka,knuffa,2,trycka,peta,knuffa,Leg,leg,0,80,80,51,0,0,0,0,,,,,,,,,,,,,1,3.28,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
POKE,peta,trycka,knuffa,2,trycka,peta,knuffa,Arm,arm,0,80,80,51,0,1,1,1,,,,,,,,,,,,,7,0.549,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
POKE,peta,trycka,knuffa,2,trycka,peta,knuffa,,,0,80,80,51,,,,,,,,,,,,,,,,,,,return,1.54338040267,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
JOG,jogga,spurta,rusa,3,spurta,rusa,jogga,Leg,leg,0,81,81,34,0,0,0,0,,,,,,,,,,,,,7,2.371,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
JOG,jogga,spurta,rusa,3,spurta,rusa,jogga,Arm,arm,0,81,81,34,0,1,1,1,,,,,,,,,,,,,1,1.353,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
JOG,jogga,spurta,rusa,3,spurta,rusa,jogga,,,0,81,81,34,,,,,,,,,,,,,,,,,,,return,1.274908957,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
SWITCH,slå på/av,knäppa,nypa,1,slå på/av,nypa,knäppa,Leg,leg,0,82,82,93,0,0,0,0,,,,,,,,,,,,,1,4.537,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
SWITCH,slå på/av,knäppa,nypa,1,slå på/av,nypa,knäppa,Arm,arm,0,82,82,93,0,1,1,1,,,,,,,,,,,,,7,1.05,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
SWITCH,slå på/av,knäppa,nypa,1,slå på/av,nypa,knäppa,,,0,82,82,93,,,,,,,,,,,,,,,,,,,return,2.18065925521,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
DIG,gräva,dränera,dika,3,dika,dränera,gräva,Leg,leg,0,83,83,19,0,0,0,0,,,,,,,,,,,,,4,2.96,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
DIG,gräva,dränera,dika,3,dika,dränera,gräva,Arm,arm,0,83,83,19,0,1,1,1,,,,,,,,,,,,,4,0.984,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
DIG,gräva,dränera,dika,3,dika,dränera,gräva,,,0,83,83,19,,,,,,,,,,,,,,,,,,,return,1.7445959951,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
HOP,skutta,kliva,studsa,3,studsa,kliva,skutta,Leg,leg,0,84,84,32,0,0,0,0,,,,,,,,,,,,,7,3.867,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
HOP,skutta,kliva,studsa,3,studsa,kliva,skutta,Arm,arm,0,84,84,32,0,1,1,1,,,,,,,,,,,,,2,1.003,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
HOP,skutta,kliva,studsa,3,studsa,kliva,skutta,,,0,84,84,32,,,,,,,,,,,,,,,,,,,return,1.09055622263,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
PULL,dra,slänga,släpa,3,slänga,släpa,dra,Leg,leg,0,85,85,54,0,0,0,0,,,,,,,,,,,,,1,2.375,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
PULL,dra,slänga,släpa,3,slänga,släpa,dra,Arm,arm,0,85,85,54,0,1,1,1,,,,,,,,,,,,,7,0.934,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
PULL,dra,slänga,släpa,3,slänga,släpa,dra,,,0,85,85,54,,,,,,,,,,,,,,,,,,,return,1.29179078029,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
LIFT,lyfta,pressa,öka,2,öka,lyfta,pressa,Leg,leg,0,86,86,40,0,0,0,0,,,,,,,,,,,,,7,2.811,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
LIFT,lyfta,pressa,öka,2,öka,lyfta,pressa,Arm,arm,0,86,86,40,0,1,1,1,,,,,,,,,,,,,5,1.287,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
LIFT,lyfta,pressa,öka,2,öka,lyfta,pressa,,,0,86,86,40,,,,,,,,,,,,,,,,,,,return,2.61670908162,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
TREAD,trampa,stampa,klampa,3,stampa,klampa,trampa,Leg,leg,0,87,87,98,0,0,0,0,,,,,,,,,,,,,7,3.966,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
TREAD,trampa,stampa,klampa,3,stampa,klampa,trampa,Arm,arm,0,87,87,98,0,1,1,1,,,,,,,,,,,,,5,1.235,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
TREAD,trampa,stampa,klampa,3,stampa,klampa,trampa,,,0,87,87,98,,,,,,,,,,,,,,,,,,,return,2.08005264433,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
PACE,gå fram och tillbaka,luffa runt,rusa fram,2,luffa runt,gå fram och tillbaka,rusa fram,Leg,leg,0,88,88,45,0,0,0,0,,,,,,,,,,,,,7,4.705,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
PACE,gå fram och tillbaka,luffa runt,rusa fram,2,luffa runt,gå fram och tillbaka,rusa fram,Arm,arm,0,88,88,45,0,1,1,1,,,,,,,,,,,,,1,9.84,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
PACE,gå fram och tillbaka,luffa runt,rusa fram,2,luffa runt,gå fram och tillbaka,rusa fram,,,0,88,88,45,,,,,,,,,,,,,,,,,,,return,3.37116107133,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
PRANCE,kråma sig,promenera,traska,3,promenera,traska,kråma sig,Leg,leg,0,89,89,53,0,0,0,0,,,,,,,,,,,,,7,4.688,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
PRANCE,kråma sig,promenera,traska,3,promenera,traska,kråma sig,Arm,arm,0,89,89,53,0,1,1,1,,,,,,,,,,,,,1,42.828,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
PRANCE,kråma sig,promenera,traska,3,promenera,traska,kråma sig,,,0,89,89,53,,,,,,,,,,,,,,,,,,,return,2.06324470643,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
BASH,slå,knuffa,trycka,2,knuffa,slå,trycka,Leg,leg,0,90,90,0,0,0,0,0,,,,,,,,,,,,,1,26.692,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
BASH,slå,knuffa,trycka,2,knuffa,slå,trycka,Arm,arm,0,90,90,0,0,1,1,1,,,,,,,,,,,,,3,3.601,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
BASH,slå,knuffa,trycka,2,knuffa,slå,trycka,,,0,90,90,0,,,,,,,,,,,,,,,,,,,return,3.40493657117,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
SWAY,vingla,tassa,ramla,2,tassa,vingla,ramla,Leg,leg,0,91,91,92,0,0,0,0,,,,,,,,,,,,,7,20.403,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
SWAY,vingla,tassa,ramla,2,tassa,vingla,ramla,Arm,arm,0,91,91,92,0,1,1,1,,,,,,,,,,,,,1,1.002,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
SWAY,vingla,tassa,ramla,2,tassa,vingla,ramla,,,0,91,91,92,,,,,,,,,,,,,,,,,,,return,16.6882791303,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
SNATCH,rycka till sig,knuffa ifrån sig,plocka åt sig,3,knuffa ifrån sig,plocka åt sig,rycka till sig,Leg,leg,0,92,92,77,0,0,0,0,,,,,,,,,,,,,2,7.153,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
SNATCH,rycka till sig,knuffa ifrån sig,plocka åt sig,3,knuffa ifrån sig,plocka åt sig,rycka till sig,Arm,arm,0,92,92,77,0,1,1,1,,,,,,,,,,,,,7,13.378,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
SNATCH,rycka till sig,knuffa ifrån sig,plocka åt sig,3,knuffa ifrån sig,plocka åt sig,rycka till sig,,,0,92,92,77,,,,,,,,,,,,,,,,,,,return,7.68157017907,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
KNEEL,knäböja,krypa,kräla,3,krypa,kräla,knäböja,Leg,leg,0,93,93,37,0,0,0,0,,,,,,,,,,,,,5,11.195,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
KNEEL,knäböja,krypa,kräla,3,krypa,kräla,knäböja,Arm,arm,0,93,93,37,0,1,1,1,,,,,,,,,,,,,1,0.833,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
KNEEL,knäböja,krypa,kräla,3,krypa,kräla,knäböja,,,0,93,93,37,,,,,,,,,,,,,,,,,,,return,23.764861137,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
STUMBLE,snubbla,glida,svaja,1,snubbla,glida,svaja,Leg,leg,0,94,94,91,0,0,0,0,,,,,,,,,,,,,7,5.793,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
STUMBLE,snubbla,glida,svaja,1,snubbla,glida,svaja,Arm,arm,0,94,94,91,0,1,1,1,,,,,,,,,,,,,1,0.429,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
STUMBLE,snubbla,glida,svaja,1,snubbla,glida,svaja,,,0,94,94,91,,,,,,,,,,,,,,,,,,,return,7.68156543776,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
CHOP,hacka,tälja,riva,2,tälja,hacka,riva,Leg,leg,0,95,95,7,0,0,0,0,,,,,,,,,,,,,1,4.571,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
CHOP,hacka,tälja,riva,2,tälja,hacka,riva,Arm,arm,0,95,95,7,0,1,1,1,,,,,,,,,,,,,7,1.974,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
CHOP,hacka,tälja,riva,2,tälja,hacka,riva,,,0,95,95,7,,,,,,,,,,,,,,,,,,,return,1.24131797307,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
SCOOP,skyffla,dika,skrapa,1,skyffla,skrapa,dika,Leg,leg,0,96,96,63,0,0,0,0,,,,,,,,,,,,,1,7.572,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
SCOOP,skyffla,dika,skrapa,1,skyffla,skrapa,dika,Arm,arm,0,96,96,63,0,1,1,1,,,,,,,,,,,,,7,0.767,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
SCOOP,skyffla,dika,skrapa,1,skyffla,skrapa,dika,,,0,96,96,63,,,,,,,,,,,,,,,,,,,return,2.31478731084,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
CLIMB,klättra,kliva,krypa,2,kliva,klättra,krypa,Leg,leg,0,97,97,12,0,0,0,0,,,,,,,,,,,,,7,3.127,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
CLIMB,klättra,kliva,krypa,2,kliva,klättra,krypa,Arm,arm,0,97,97,12,0,1,1,1,,,,,,,,,,,,,4,0.631,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
CLIMB,klättra,kliva,krypa,2,kliva,klättra,krypa,,,0,97,97,12,,,,,,,,,,,,,,,,,,,return,0.906091672406,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
TROT,trava,promenera,flanera,1,trava,promenera,flanera,Leg,leg,0,98,98,100,0,0,0,0,,,,,,,,,,,,,7,4.957,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
TROT,trava,promenera,flanera,1,trava,promenera,flanera,Arm,arm,0,98,98,100,0,1,1,1,,,,,,,,,,,,,1,1.203,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
TROT,trava,promenera,flanera,1,trava,promenera,flanera,,,0,98,98,100,,,,,,,,,,,,,,,,,,,return,1.76119571054,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
WRAP,slå in,slå ihop,slå till,3,slå till,slå ihop,slå in,Leg,leg,0,99,99,111,0,0,0,0,,,,,,,,,,,,,1,4.773,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
WRAP,slå in,slå ihop,slå till,3,slå till,slå ihop,slå in,Arm,arm,0,99,99,111,0,1,1,1,,,,,,,,,,,,,7,11.685,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
WRAP,slå in,slå ihop,slå till,3,slå till,slå ihop,slå in,,,0,99,99,111,,,,,,,,,,,,,,,,,,,return,2.71720348154,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
DUNK,dunka,dumpa,dunsa,1,dunka,dunsa,dumpa,Leg,leg,0,100,100,20,0,0,0,0,,,,,,,,,,,,,1,16.31,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
DUNK,dunka,dumpa,dunsa,1,dunka,dunsa,dumpa,Arm,arm,0,100,100,20,0,1,1,1,,,,,,,,,,,,,7,8.563,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
DUNK,dunka,dumpa,dunsa,1,dunka,dunsa,dumpa,,,0,100,100,20,,,,,,,,,,,,,,,,,,,return,64.5016790158,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
WOBBLE,vingla,ramla,glida,2,glida,vingla,ramla,Leg,leg,0,101,101,110,0,0,0,0,,,,,,,,,,,,,7,19.395,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
WOBBLE,vingla,ramla,glida,2,glida,vingla,ramla,Arm,arm,0,101,101,110,0,1,1,1,,,,,,,,,,,,,1,0.699,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
WOBBLE,vingla,ramla,glida,2,glida,vingla,ramla,,,0,101,101,110,,,,,,,,,,,,,,,,,,,return,1.56015712696,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
STRUT,svassa,lunka,strosa,1,svassa,strosa,lunka,Leg,leg,0,102,102,90,0,0,0,0,,,,,,,,,,,,,7,8.394,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
STRUT,svassa,lunka,strosa,1,svassa,strosa,lunka,Arm,arm,0,102,102,90,0,1,1,1,,,,,,,,,,,,,1,0.7,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
STRUT,svassa,lunka,strosa,1,svassa,strosa,lunka,,,0,102,102,90,,,,,,,,,,,,,,,,,,,return,2.56635678266,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
BRAID,fläta,knyta,binda,2,binda,fläta,knyta,Leg,leg,0,103,103,3,0,0,0,0,,,,,,,,,,,,,1,2.02,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
BRAID,fläta,knyta,binda,2,binda,fläta,knyta,Arm,arm,0,103,103,3,0,1,1,1,,,,,,,,,,,,,7,1.134,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
BRAID,fläta,knyta,binda,2,binda,fläta,knyta,,,0,103,103,3,,,,,,,,,,,,,,,,,,,return,1.35874674578,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
GRATE,riva,hugga,rispa,1,riva,hugga,rispa,Leg,leg,0,104,104,28,0,0,0,0,,,,,,,,,,,,,1,2.49,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
GRATE,riva,hugga,rispa,1,riva,hugga,rispa,Arm,arm,0,104,104,28,0,1,1,1,,,,,,,,,,,,,7,0.917,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
GRATE,riva,hugga,rispa,1,riva,hugga,rispa,,,0,104,104,28,,,,,,,,,,,,,,,,,,,return,1.44274020752,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
STRIDE,kliva,tassa,lunka,3,lunka,tassa,kliva,Leg,leg,0,105,105,88,0,0,0,0,,,,,,,,,,,,,7,7.42,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
STRIDE,kliva,tassa,lunka,3,lunka,tassa,kliva,Arm,arm,0,105,105,88,0,1,1,1,,,,,,,,,,,,,1,0.983,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
STRIDE,kliva,tassa,lunka,3,lunka,tassa,kliva,,,0,105,105,88,,,,,,,,,,,,,,,,,,,return,1.82838281481,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
WALK,gå,promenera,marschera,1,gå,marschera,promenera,Leg,leg,0,106,106,105,0,0,0,0,,,,,,,,,,,,,7,2.727,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
WALK,gå,promenera,marschera,1,gå,marschera,promenera,Arm,arm,0,106,106,105,0,1,1,1,,,,,,,,,,,,,1,0.734,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
WALK,gå,promenera,marschera,1,gå,marschera,promenera,,,0,106,106,105,,,,,,,,,,,,,,,,,,,return,1.22473919841,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
KICK,sparka,knäa,tåa,3,knäa,tåa,sparka,Leg,leg,0,107,107,36,0,0,0,0,,,,,,,,,,,,,7,2.189,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
KICK,sparka,knäa,tåa,3,knäa,tåa,sparka,Arm,arm,0,107,107,36,0,1,1,1,,,,,,,,,,,,,1,0.734,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
KICK,sparka,knäa,tåa,3,knäa,tåa,sparka,,,0,107,107,36,,,,,,,,,,,,,,,,,,,return,1.40854826277,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
JUMP,hoppa,kliva,lyfta,1,hoppa,kliva,lyfta,Leg,leg,0,108,108,35,0,0,0,0,,,,,,,,,,,,,7,2.256,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
JUMP,hoppa,kliva,lyfta,1,hoppa,kliva,lyfta,Arm,arm,0,108,108,35,0,1,1,1,,,,,,,,,,,,,1,0.715,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
JUMP,hoppa,kliva,lyfta,1,hoppa,kliva,lyfta,,,0,108,108,35,,,,,,,,,,,,,,,,,,,return,1.27505080114,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
NIP,nypa,peta,nudda,1,nypa,nudda,peta,Leg,leg,0,109,109,44,0,0,0,0,,,,,,,,,,,,,1,26.02,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
NIP,nypa,peta,nudda,1,nypa,nudda,peta,Arm,arm,0,109,109,44,0,1,1,1,,,,,,,,,,,,,7,1.388,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
NIP,nypa,peta,nudda,1,nypa,nudda,peta,,,0,109,109,44,,,,,,,,,,,,,,,,,,,return,2.86820940936,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
WHIP,piska,klappa,slå,2,klappa,piska,slå,Leg,leg,0,110,110,108,0,0,0,0,,,,,,,,,,,,,1,2.072,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
WHIP,piska,klappa,slå,2,klappa,piska,slå,Arm,arm,0,110,110,108,0,1,1,1,,,,,,,,,,,,,7,3.35,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
WHIP,piska,klappa,slå,2,klappa,piska,slå,,,0,110,110,108,,,,,,,,,,,,,,,,,,,return,4.24334093128,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
SHAKE,skaka,röra,vispa,1,skaka,vispa,röra,Leg,leg,0,111,111,69,0,0,0,0,,,,,,,,,,,,,1,2.139,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
SHAKE,skaka,röra,vispa,1,skaka,vispa,röra,Arm,arm,0,111,111,69,0,1,1,1,,,,,,,,,,,,,7,0.834,,,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
SHAKE,skaka,röra,vispa,1,skaka,vispa,röra,,,0,111,111,69,,,,,,,,,,,,,,,,,,,return,1.77804908597,,,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,40.0326628728,2018_Jun_18_0953,59.6503628353,verb_norming_oral_input,001,907,
