"expName","date","participant","trial","verb","target","distrOne","distrTwo","w1","w2","w3","corr_answer","answer","correct"
"verb_norming","2018_Jun_18_1531",909,85,"PRANCE","kråma sig","promenera","traska","traska","kråma sig","promenera",2,3,0
"verb_norming","2018_Jun_18_1531",909,86,"STUMBLE","snubbla","glida","svaja","glida","snubbla","svaja",2,2,1
"verb_norming","2018_Jun_18_1531",909,87,"TRUDGE","släpa sig fram","kasta sig fram","ta sig fram","släpa sig fram","kasta sig fram","ta sig fram",1,1,1
"verb_norming","2018_Jun_18_1531",909,88,"GRASP","gripa","klämma","omfamna","omfamna","gripa","klämma",2,2,1
"verb_norming","2018_Jun_18_1531",909,89,"GRIP","gripa om","hålla om","kasta om","hålla om","kasta om","gripa om",3,1,0
"verb_norming","2018_Jun_18_1531",909,90,"SLIP","halka","snava","ramla","ramla","snava","halka",3,3,1
"verb_norming","2018_Jun_18_1531",909,91,"SKIP","hoppa","kliva","strutta","hoppa","strutta","kliva",1,1,1
"verb_norming","2018_Jun_18_1531",909,92,"PUNCH","slå","knuffa","kasta","kasta","knuffa","slå",3,3,1
"verb_norming","2018_Jun_18_1531",909,93,"CUT","skära","sticka","spetsa","sticka","spetsa","skära",3,3,1
"verb_norming","2018_Jun_18_1531",909,94,"CHOP","hacka","tälja","riva","hacka","riva","tälja",1,2,0
"verb_norming","2018_Jun_18_1531",909,95,"WHIP","piska","klappa","slå","piska","klappa","slå",1,1,1
"verb_norming","2018_Jun_18_1531",909,96,"CLICK","klicka","klappa","klämma","klämma","klicka","klappa",2,2,1
"verb_norming","2018_Jun_18_1531",909,97,"CLIMB","klättra","kliva","krypa","klättra","krypa","kliva",1,1,1
"verb_norming","2018_Jun_18_1531",909,98,"TOSS","slänga","fånga","gripa","fånga","slänga","gripa",2,2,1
"verb_norming","2018_Jun_18_1531",909,99,"RUSH","rusa","springa","löpa","springa","löpa","rusa",3,3,1
"verb_norming","2018_Jun_18_1531",909,100,"TRIP","snubbla","stampa","stappla","stampa","stappla","snubbla",3,3,1
"verb_norming","2018_Jun_18_1531",909,101,"CLEAN","rengöra","rensa","plocka","plocka","rensa","rengöra",3,2,0
"verb_norming","2018_Jun_18_1531",909,102,"TUG","rycka","pressa","slå","rycka","pressa","slå",1,1,1
"verb_norming","2018_Jun_18_1531",909,103,"MOUNT","gå uppför","ströva runt","kliva över","kliva över","gå uppför","ströva runt",2,2,1
"verb_norming","2018_Jun_18_1531",909,104,"FLIT","rusa","hasa","svassa","svassa","rusa","hasa",2,2,1
"verb_norming","2018_Jun_18_1531",909,105,"DANCE","dansa","snurra","svänga","svänga","snurra","dansa",3,3,1
"verb_norming","2018_Jun_18_1531",909,106,"FILE","fila","putsa","riva","riva","fila","putsa",2,2,1
"verb_norming","2018_Jun_18_1531",909,107,"POLISH","polera","sopa","tvätta","tvätta","sopa","polera",3,3,1
"verb_norming","2018_Jun_18_1531",909,108,"RUN","springa","rusa","jogga","jogga","springa","rusa",2,2,1
"verb_norming","2018_Jun_18_1531",909,109,"SLAP","smälla till","knäppa fast","klämma åt","knäppa fast","klämma åt","smälla till",3,1,0
"verb_norming","2018_Jun_18_1531",909,110,"KNOCK","knacka","krocka","klicka","knacka","klicka","krocka",1,1,1
"verb_norming","2018_Jun_18_1531",909,111,"PLUCK","plocka","rensa","picka","rensa","picka","plocka",3,3,1
