expName;date;participant;trial;resp_time;our_transl;verb;ppt_translation;score;comment
verb_norming_oral_input;2018_Jun_18_1302;908;89;0.771964011888;fläta;BRAID;fläta;1;
verb_norming_oral_input;2018_Jun_18_1302;908;90;0.839003345387;hoppa;JUMP;hoppa;1;
verb_norming_oral_input;2018_Jun_18_1302;908;91;15.6981513244;stampa;STAMP;frankera;-99;correct but not the foot-related target translation
verb_norming_oral_input;2018_Jun_18_1302;908;92;5.13219478717;fånga;SEIZE;ta;1;
verb_norming_oral_input;2018_Jun_18_1302;908;93;4.42796115446;klappa;CLAP;klappa händerna;1;
verb_norming_oral_input;2018_Jun_18_1302;908;94;0.738235530021;jogga;JOG;jogga;1;
verb_norming_oral_input;2018_Jun_18_1302;908;95;1.24144322264;rengöra;CLEAN;rengöra;1;
verb_norming_oral_input;2018_Jun_18_1302;908;96;0.503667994628;hacka;CHOP;hacka;1;
verb_norming_oral_input;2018_Jun_18_1302;908;97;6.64175899377;gå;STEP;ta ett steg;1;
verb_norming_oral_input;2018_Jun_18_1302;908;98;1.04018614376;skrapa;SCRAPE;skrapa;1;
verb_norming_oral_input;2018_Jun_18_1302;908;99;35.5214467154;studsa;BOUNCE;studsa;1;
verb_norming_oral_input;2018_Jun_18_1302;908;100;1.34218259015;kliva;STRIDE;gå snabbt;-99;unsure of correctness
verb_norming_oral_input;2018_Jun_18_1302;908;101;0.352502837872;halta;LIMP;halta;1;
verb_norming_oral_input;2018_Jun_18_1302;908;102;4.6292431252;piska;WHIP;piska;1;
verb_norming_oral_input;2018_Jun_18_1302;908;103;1.07497035695;klämma;SQUEEZE;klämma;1;
verb_norming_oral_input;2018_Jun_18_1302;908;104;0.922649111184;slå;BASH;slå in;-99;unsure of correctness
verb_norming_oral_input;2018_Jun_18_1302;908;105;1.37564713919;slänga;TOSS;kasta;1;
verb_norming_oral_input;2018_Jun_18_1302;908;106;0.721630283049;skrubba;SCRUB;skrubba;1;
verb_norming_oral_input;2018_Jun_18_1302;908;107;20.8802693221;trava;TROT;galoppera;0;
verb_norming_oral_input;2018_Jun_18_1302;908;108;0.956256294583;vandra;WANDER;vandra;1;
verb_norming_oral_input;2018_Jun_18_1302;908;109;50.5147069457;kråma sig;PRANCE;visa upp sig;-99;unsure of correctness
verb_norming_oral_input;2018_Jun_18_1302;908;110;66.8327969728;klösa;CLAW;riva;1;
verb_norming_oral_input;2018_Jun_18_1302;908;111;0.621052515125;tvätta;WASH;tvätta;1;
