"expName","date","participant","trial","verb","target","distrOne","distrTwo","w1","w2","w3","corr_answer","answer","correct"
"verb_norming","2018_Jun_20_1258",913,74,"SEIZE","fånga","klämma","fästa","klämma","fånga","fästa",2,2,1
"verb_norming","2018_Jun_20_1258",913,75,"FLEE","fly","lyfta","flyga","lyfta","fly","flyga",2,2,1
"verb_norming","2018_Jun_20_1258",913,76,"STROLL","strosa","trava","marschera","marschera","strosa","trava",2,2,1
"verb_norming","2018_Jun_20_1258",913,77,"GRATE","riva","hugga","rispa","hugga","riva","rispa",2,2,1
"verb_norming","2018_Jun_20_1258",913,78,"FILE","fila","putsa","riva","fila","putsa","riva",1,1,1
"verb_norming","2018_Jun_20_1258",913,79,"GRAB","gripa tag i","fästa ihop","smälla till","smälla till","fästa ihop","gripa tag i",3,3,1
"verb_norming","2018_Jun_20_1258",913,80,"PUNCH","slå","knuffa","kasta","kasta","knuffa","slå",3,3,1
"verb_norming","2018_Jun_20_1258",913,81,"SCUFF","hasa sig fram","dra sig fram","kasta sig fram","hasa sig fram","dra sig fram","kasta sig fram",1,2,0
"verb_norming","2018_Jun_20_1258",913,82,"STOMP","stampa","stiga","kliva","stiga","kliva","stampa",3,3,1
"verb_norming","2018_Jun_20_1258",913,83,"TRUDGE","släpa sig fram","kasta sig fram","ta sig fram","släpa sig fram","kasta sig fram","ta sig fram",1,3,0
"verb_norming","2018_Jun_20_1258",913,84,"SLIP","halka","snava","ramla","halka","ramla","snava",1,1,1
"verb_norming","2018_Jun_20_1258",913,85,"LIFT","lyfta","pressa","öka","öka","lyfta","pressa",2,2,1
"verb_norming","2018_Jun_20_1258",913,86,"SNATCH","rycka till sig","knuffa ifrån sig","plocka åt sig","rycka till sig","plocka åt sig","knuffa ifrån sig",1,1,1
"verb_norming","2018_Jun_20_1258",913,87,"PACE","gå fram och tillbaka","luffa runt","rusa fram","rusa fram","luffa runt","gå fram och tillbaka",3,3,1
"verb_norming","2018_Jun_20_1258",913,88,"STEP","gå","klampa","traska","traska","gå","klampa",2,2,1
"verb_norming","2018_Jun_20_1258",913,89,"TREAD","trampa","stampa","klampa","klampa","trampa","stampa",2,2,1
"verb_norming","2018_Jun_20_1258",913,90,"WIPE","torka","putsa","gnugga","putsa","torka","gnugga",2,2,1
"verb_norming","2018_Jun_20_1258",913,91,"BIND","binda","linda","vinda","binda","linda","vinda",1,1,1
"verb_norming","2018_Jun_20_1258",913,92,"WOBBLE","vingla","ramla","glida","vingla","ramla","glida",1,1,1
"verb_norming","2018_Jun_20_1258",913,93,"PRANCE","kråma sig","promenera","traska","kråma sig","traska","promenera",1,3,0
"verb_norming","2018_Jun_20_1258",913,94,"CLICK","klicka","klappa","klämma","klappa","klicka","klämma",2,2,1
"verb_norming","2018_Jun_20_1258",913,95,"DUNK","dunka","dumpa","dunsa","dumpa","dunka","dunsa",2,2,1
"verb_norming","2018_Jun_20_1258",913,96,"PLOD","lunka","pulsa","vingla","pulsa","vingla","lunka",3,3,1
"verb_norming","2018_Jun_20_1258",913,97,"STUMBLE","snubbla","glida","svaja","snubbla","glida","svaja",1,1,1
"verb_norming","2018_Jun_20_1258",913,98,"CATCH","fånga","krama","omfamna","krama","omfamna","fånga",3,3,1
"verb_norming","2018_Jun_20_1258",913,99,"RUSH","rusa","springa","löpa","rusa","springa","löpa",1,1,1
"verb_norming","2018_Jun_20_1258",913,100,"JUMP","hoppa","kliva","lyfta","hoppa","kliva","lyfta",1,1,1
"verb_norming","2018_Jun_20_1258",913,101,"TWINE","tvinna","binda","knyta","tvinna","binda","knyta",1,1,1
"verb_norming","2018_Jun_20_1258",913,102,"STIR","röra","sleva","vispa","sleva","röra","vispa",2,3,0
"verb_norming","2018_Jun_20_1258",913,103,"HIKE","vandra","flanera","lunka","flanera","lunka","vandra",3,3,1
"verb_norming","2018_Jun_20_1258",913,104,"STRAY","ströva","vandra","promenera","ströva","promenera","vandra",1,1,1
"verb_norming","2018_Jun_20_1258",913,105,"PAT","klappa","slå","borsta","slå","klappa","borsta",2,2,1
"verb_norming","2018_Jun_20_1258",913,106,"SLITHER","hasa","glida","trilla","hasa","glida","trilla",1,2,0
"verb_norming","2018_Jun_20_1258",913,107,"FLIT","rusa","hasa","svassa","hasa","svassa","rusa",3,2,0
"verb_norming","2018_Jun_20_1258",913,108,"MOUNT","gå uppför","ströva runt","kliva över","gå uppför","kliva över","ströva runt",1,1,1
"verb_norming","2018_Jun_20_1258",913,109,"CHOP","hacka","tälja","riva","riva","tälja","hacka",3,3,1
"verb_norming","2018_Jun_20_1258",913,110,"SNEAK","smyga","hasa","glida","glida","hasa","smyga",3,3,1
"verb_norming","2018_Jun_20_1258",913,111,"WALK","gå","promenera","marschera","marschera","gå","promenera",2,2,1
