"expName","date","participant","trial","resp_time","our_transl","verb","ppt_translation","score","comment","type"
"verb_norming_oral_input","2018_Jun_21_1704",915,28,47.528765978,"svassa","strut","promenera",0,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,29,3.06935427282,"klättra","climb","klättra",1,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,30,1.72770346301,"skrapa","scrape","skrapa",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,31,16.771249115,"gå uppför","mount","hoppa på",1,"unsure of correctness (together with the phrase 'en häst', it would have been correct)","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,32,1.74440176438,"kasta","throw","kasta",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,33,15.7817379541,"tvinna","twine","räcka ut",0,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,34,2.01293888208,"springa","run","springa",1,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,35,5.16583404979,"rycka till sig","snatch","fånga",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,36,18.7837620744,"strosa","stroll","promenera",1,"unsure of correctness","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,37,4.79687638287,"dansa","dance","dansa",1,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,38,30.6069133014,"vingla","sway","svinga",0,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,39,30.2548550441,"röra","stir","vispa",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,40,8.73788965205,"skyffla","scoop","skopa",1,"correct but not what we chose as target","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,41,14.5239654584,"fläta","braid","fläta",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,42,5.75271752873,"vika ihop","fold","vika",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,43,20.7122947827,"stampa","stamp","stämpla",-99,"correct but not what we chose as target and not at all leg-related","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,44,3.52230839012,"snubbla","trip","snubbla",1,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,45,29.9865530135,"ströva","ramble","rambla",0,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,46,1.40918167537,"gräva","dig","gräva",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,47,39.1098833019,"gräva","delve","gräva sig ner",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,48,6.02116337729,"hasa","slither","krypa",0,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,49,1.39245295096,"skrubba","scrub","skrubba",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,50,6.80928819554,"kravla","crawl","crawla",-99,"correct but not what we chose as target","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,51,3.58942321065,"skära","cut","skära",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,52,3.52152173707,"spurta","sprint","sprinta",1,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,53,1.24146811349,"nypa","nip","nypa",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,54,23.8148267704,"fly","flee","fly",1,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,55,97.5560925904,"vada","wade","smeka",0,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,56,31.4457252854,"vandra","hike","vandra",1,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,57,6.60800339474,"gripa","grasp","fatta tag",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,58,1.14084606097,"klicka","click","klicka",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,59,50.3632456412,"lunka","plod","ploda",0,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,60,3.60618551895,"snubbla","stumble","stambla",0,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,61,13.1990575968,"plocka","pluck","plocka",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,62,33.1395536742,"rusa","flit","korsa",0,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,63,13.2506183385,"smyga","sneak","smyga",1,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,64,7.17827312468,"smälla till","slap","klappa till",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,65,7.48040637288,"slå","bash","smälla",1,"unsure of correctness","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,66,11.9917138685,"gripa tag i","clutch","greppa tag i",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,67,8.60384650032,"studsa","bounce","studsa",1,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,68,40.7366711498,"slå på/av","switch","ändra",-99,"correct but not what we chose as target and not arm-related","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,69,1.32496041053,"vandra","wander","vandra",1,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,70,4.26000246545,"skala","peel","skala",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,71,13.1655491794,"gripa om","grip","greppa tag i",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,72,1.89517838178,"gå","walk","gå",1,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,73,4.27709152517,"repa","scratch","klia",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,74,18.3141784039,"slå","punch","slå",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,75,9.8112696446,"torka","wipe","torka",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,76,15.563789226,"röra sig långsamt framåt","inch","flytta",-99,"unsure of correctness (without the phrase 'långsamt'?)","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,77,55.7299583244,"gnugga","rub","gnida",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,78,26.3976959876,"polera","polish","göra rent",-99,"unsure of correctness","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,79,15.4630115023,"halka","slip","snubbla",1,"unsure of correctness","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,80,8.41932124208,"dra","pull","dra",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,81,10.0461418836,"ströva omkring","roam","vandra",1,"unsure of correctness","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,82,47.5455729331,"tälja","carve","gräva",0,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,83,2.61665736854,"trampa","tread","träda",1,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,84,6.10501561453,"knacka","knock","knacka",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,85,46.0530601634,"borsta","brush","tvätta",0,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,86,62.7232241633,"ragla","stagger","gå klumpigt",1,"unsure of correctness","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,87,5.08195336503,"sticka","stab","hugga",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,88,1.54327382006,"glida","glide","glida",1,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,89,5.04851013996,"slå in","wrap","knyta",0,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,90,20.5446819725,"fila","file","skicka iväg",0,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,91,36.0073801569,"ströva","stray","vandra mållöst",1,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,92,14.121340147,"kråma sig","prance","tassa iväg",0,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,93,2.43213843197,"vingla","roll","rulla",1,"correct but not at all foot-related","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,94,1.69427643723,"jogga","jog","jogga",1,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,95,21.9366410428,"kliva","stride","gå beslutsamt",1,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,96,33.7265315831,"fånga","seize","ta tag",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,97,30.2046755876,"släpa sig fram","trudge","gå klumpigt",1,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,98,1.47618626174,"hacka","hack","hacka",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,99,62.8070491384,"hasa sig fram","scuff","hoppa",0,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,100,1.34211545269,"lyfta","lift","lyfta",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,101,18.196774683,"klappa","pat","klappa till försiktigt",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,102,4.36085407369,"klämma","squeeze","klämma",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,103,14.9768480618,"trava","trot","gå på tårna",0,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,104,4.00864014514,"skaka","shake","skaka",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,105,7.99993243713,"piska","whip","vispa",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,106,1.72780539997,"nypa","pinch","nypa",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,107,33.2904748998,"gå","step","stiga",1,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,108,2.16389527202,"binda","bind","binda",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,109,2.28127489158,"hacka","chop","hugga",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,110,2.86827255572,"rengöra","clean","tvätta",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,111,4.15960048614,"rusa","rush","springa",0,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,112,13.2158368945,"hoppa","leap","ta stort steg",1,"unsure of correctness","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,1,68.7780543091,"svassa","strut","walk like you've got really good news",1,"AP coder","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,2,7.84922975776,"gripa om","grip","ta tag",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,3,1.8618743819,"fånga","catch","fånga",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,4,20.2766874348,"traska","traipse","",0,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,5,19.7230427068,"lunka","plod","",0,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,6,2.01305553591,"vika ihop","fold","vika",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,7,5.83671670439,"ströva","stray","vandra utan mål",1,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,8,2.31616222638,"vingla","roll","rulla",1,"correct but not what we chose as target nor foot-related","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,9,1.57689877781,"fila","file","fila",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,10,1.91230273766,"klappa","pat","klappa",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,11,3.06950335387,"gripa tag i","grab","ta tag om",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,12,2.39862431484,"skala","peel","skala",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,13,3.20358228133,"rusa","rush","rusa",1,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,14,2.23083284307,"slå på/av","switch","byta",-99,"correct but not what we chose as target and not arm-related","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,15,2.06318835128,"tälja","carve","karva",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,16,1.76119941983,"kasta","throw","kasta",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,17,3.94147984339,"sticka","stab","knivhugga",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,18,2.33155521805,"klicka","click","klicka",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,19,3.38806427766,"gripa","grasp","ta tag om",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,20,1.69428639048,"vandra","wander","vandra",1,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,21,1.62698062433,"skrubba","scrub","skrubba",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,22,3.28745490342,"gå fram och tillbaka","pace","gå fram och tillbaka",1,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,23,2.0462481188,"borsta","brush","borsta",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,24,2.58316755283,"hasa","slither","slingra",1,"correct but not what we chose as target and not leg-related","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,25,2.08009578985,"polera","polish","polera",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,26,4.14284912782,"knacka","knock","knacka",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,27,2.41541085052,"gå","step","ta ett steg",1,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,28,2.38173584142,"krypa","creep","smyga",-99,"correct but not what we chose as target","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,29,3.33764817024,"rycka till sig","snatch","fånga snabbt",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,30,8.01681063724,"släpa sig fram","trudge","",0,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,31,1.57673520332,"fly","flee","fly",1,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,32,2.5999165533,"knäböja","kneel","gå ner på knä",1,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,33,15.2619605944,"slå in","wrap","omfamna; omge",-99,"correct but not what we chose as target and not really arm-related","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,34,1.44272067838,"slänga","toss","kasta",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,35,8.28530156775,"röra sig långsamt framåt","inch","känna på sig",0,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,36,2.56637825139,"slå","bash","förstöra",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,37,1.40911165223,"röra","stir","röra om",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,38,4.02525131798,"strosa","stroll","promenera",1,"unsure of correctness","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,39,1.86205771177,"dansa","dance","dansa",1,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,40,1.72788119276,"peta","poke","peta",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,41,1.22453364478,"jogga","jog","jogga",1,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,42,1.44260886297,"hacka","chop","skära",0,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,43,2.54944157487,"hoppa","skip","hoppa",1,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,44,1.74457724885,"binda","bind","binda",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,45,1.77812779909,"kravla","crawl","kräla",1,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,46,2.39853739119,"slå","punch","slå",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,47,1.49291592074,"studsa","bounce","studsa",1,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,48,1.62713590156,"nypa","pinch","nypa",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,49,1.25820312238,"hacka","hack","hacka",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,50,11.4382168484,"nypa","nip","ta en liten del av",0,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,51,1.56011421767,"fånga","seize","fånga",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,52,2.81794949499,"dra","pull","dra",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,53,1.81172852798,"rusa","flit","",0,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,54,1.76128199729,"sparka","kick","sparka",1,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,55,1.47622579127,"skyffla","scoop","skopa",1,"correct but not what we chose as target","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,56,1.44256184518,"skrapa","scrape","skrapa",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,57,11.5723708463,"ströva omkring","roam","sträcka sig, täcka en särskild yta, gå runt över den",-99,"unsure of correctness","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,58,1.52645975416,"gräva","dig","gräva",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,59,3.69005478955,"skumma","skim","",0,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,60,3.97516196443,"hoppa","leap","hoppa, ta ett stort kliv",1,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,61,4.47821910843,"vingla","sway","röra sig mjukt med dans",0,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,62,5.55084894765,"plocka","pluck","plocka, noppa",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,63,1.19116523908,"skutta","hop","hoppa",1,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,64,10.2474471119,"kråma sig","prance","gå runt ** som att man vet något viktigt",-99,"unsure of correctness; unclear","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,65,1.27498017548,"halka","slip","halka",1,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,66,1.61046236661,"stampa","stomp","stampa",1,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,67,11.7568643007,"ragla","stagger","",0,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,68,6.23921228215,"vandra","hike","vandra",1,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,69,1.89559008707,"tvätta","wash","tvätta",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,70,3.5558699733,"snubbla","stumble","snubbla",1,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,71,1.45944952838,"rycka","tug","dra",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,72,1.62718173402,"smyga","sneak","smyga",1,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,73,2.96891096925,"klättra","climb","klättra",1,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,74,3.10304126068,"gripa tag i","clutch","greppa tag om",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,75,1.52660199285,"lyfta","lift","lyfta",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,76,4.99825362501,"glida","slide","glida",1,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,77,1.66158492618,"halta","limp","halta",1,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,78,7.53059178801,"trava","trot","",0,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,79,8.18459894814,"smälla till","slap","örfila, slå till",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,80,5.04845202823,"hasa sig fram","scuff","mota sig fram",0,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,81,3.03547669913,"snubbla","trip","ramla, snubbla",1,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,82,1.96259715199,"stampa","stamp","stämpla",-99,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,83,11.8575037031,"vingla","wobble","dalta",0,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,84,1.52654944355,"skaka","shake","skaka",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,85,6.49077759915,"gå på tå","tiptoe","gå på tå",1,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,86,1.27486085303,"klappa","clap","klappa",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,87,6.70881291148,"ströva","ramble","fortsätta fram",0,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,88,3.80728277881,"tvinna","twine","fläta samman",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,89,2.09679895786,"springa","run","springa",1,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,90,6.77592230923,"klösa","claw","gräva sig ur",0,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,91,6.67529396983,"gå uppför","mount","betäcka",-99,"correct but what we chose as target and not really leg-related","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,92,2.26453116351,"riva","grate","riva",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,93,1.82860554328,"trampa","tread","gå försiktigt",1,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,94,3.77387525746,"åka skridskor","skate","åka skridskor",1,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,95,1.20792530256,"marschera","march","marschera",1,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,96,1.45933968851,"repa","scratch","klia",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,97,1.04013975741,"glida","glide","glida",1,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,98,2.01296308076,"klämma","squeeze","klämma",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,99,1.89553398181,"gräva","delve","",0,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,100,2.09680527958,"kliva","stride","kämpa emot",0,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,101,1.32532832442,"rengöra","clean","tvätta",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,102,1.54312736249,"fläta","braid","fläta",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,103,1.62721571327,"gnugga","rub","gnugga",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,104,1.19114666903,"spurta","sprint","springa",1,"unsure of correctness","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,105,1.0065963191,"vada","wade","vada",1,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,106,2.23092490311,"dunka","dunk","kasta i",0,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,107,1.15764985339,"hoppa","jump","hoppa",1,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,108,2.61670427431,"knuffa","push","trycka",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,109,1.74457369288,"gå","walk","gå",1,"","leg"
"verb_norming_oral_input","2018_Jun_26_1723",916,110,1.47614597956,"skära","cut","skära",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,111,6.84304514063,"piska","whip","slå till, vispa",1,"","arm"
"verb_norming_oral_input","2018_Jun_26_1723",916,112,1.30853546702,"torka","wipe","torka",1,"","arm"
