"expName","date","participant","trial","verb","translation","Score","verb_category","cognate_bin","cognate","in_orig"
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1422",803,100,"lumber","vanka, halta",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1422",803,101,"stray","gå omkring men inte snabbt",1,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1422",803,102,"pace","skynda",0,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1422",803,103,"lift","lyfta",1,"arm",1,"lyfta","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1422",803,104,"pat","ingen aning",0,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1422",803,105,"pull","dra",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1422",803,106,"switch","byta",-99,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1422",803,107,"tug","ingen aning",0,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1422",803,108,"clap","klappa",1,"arm",1,"klappa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1422",803,109,"hop","hoppa",1,"leg",1,"hoppa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1422",803,110,"slip","halka, slinta",1,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1422",803,111,"bash","slå till",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1422",803,112,"roam","ingen aning",0,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1422",803,113,"run","springa",1,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1422",803,114,"polish","polera",1,"arm",1,"polera","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1422",803,115,"stride","jag vet inte",0,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1422",803,116,"jog","jogga",1,"leg",1,"jogga","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1422",803,117,"grate","jag vet inte",0,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1422",803,118,"kick","klicka",0,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1422",803,119,"tiptoe","trippa",1,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1422",803,120,"stomp","stampa",1,"leg",1,"stampa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1422",803,121,"bind","binda",1,"arm",1,"binda","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1422",803,122,"skate","skejta",1,"leg",1,"skejta","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1422",803,123,"catch","fånga",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1422",803,124,"slide","glida",1,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1422",803,125,"tread","ingen aning",0,"leg",1,"träda","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1422",803,126,"pinch","nypa",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1422",803,127,"fold","vika",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_10_1422",803,128,"leap","löpa",0,"leg",-99,"löpa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,1,"clean","städa",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,2,"bash","jag vet inte",0,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,3,"stride","promenera, gå",0.5,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,4,"jog","jogga",1,"leg",1,"jogga","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,5,"creep","krypa",1,"leg",1,"krypa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,6,"grip","att gripa tag i ngt",1,"arm",1,"gripa, greppa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,7,"rush","springa fort",1,"leg",-99,"rusa","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,8,"polish","polera",1,"arm",1,"polera","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,9,"wade","vada",1,"leg",1,"vada","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,10,"skip","hoppa",1,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,11,"stab","knivhugga",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,12,"braid","fläta",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,13,"throw","kasta",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,14,"inch","jag vet inte",0,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,15,"grate","jag vet inte",0,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,16,"clutch","knyta näven",0,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,17,"crouch","huka sig, krypa ihop",1,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,18,"squeeze","klämma",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,19,"trot","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,20,"pull","dra",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,21,"claw","hålla sig fast",0,"arm",1,"klösa","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,22,"march","marschera",1,"leg",1,"marschera","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,23,"step","kliva",1,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,24,"dance","dansa",1,"leg",1,"dansa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,25,"slap","slå med öppen hand",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,26,"grasp","sträcka sig efter något",0,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,27,"dunk","doppa",1,"arm",1,"dunka","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,28,"pluck","plocka",1,"arm",1,"plocka","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,29,"pace","gå långsamt",0.5,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,30,"toss","kasta",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,31,"tread","trä en tråd i en nål",0,"leg",1,"träda","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,32,"whip","vispa",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,33,"slither","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,34,"push","knuffa, tryck",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,35,"slip","halka",1,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,36,"trip","ramla",1,"leg",1,"trippa","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,37,"toddle","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,38,"stand","stå",1,"leg",1,"stå","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,39,"leap","ta ett språng",1,"leg",-99,"löpa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,40,"shake","skaka",1,"arm",1,"skaka","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,41,"rub","gnugga",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,42,"ramble","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,43,"cut","klippa",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,44,"lift","lyfta",1,"arm",1,"lyfta","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,45,"limp","halta",1,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,46,"skate","åka skateboard, skidor, snowboard",1,"leg",1,"skejta","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,47,"sprint","springa fort",1,"leg",1,"sprinta","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,48,"tiptoe","gå på tå",1,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,49,"stamp","stampa",1,"leg",1,"stampa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,50,"switch","byta",-99,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,51,"grab","ta tag",1,"arm",1,"grabba","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,52,"bind","binda",1,"arm",1,"binda","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,53,"dash","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,54,"jump","hoppa",1,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,55,"snatch","ta nåt",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,56,"traipse","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,57,"dig","gräva",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,58,"twine","jag vet inte",0,"arm",1,"tvinna","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,59,"catch","fånga",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,60,"nip","jag vet inte",0,"arm",1,"nypa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,61,"stir","röra om",1,"arm",-99,"störa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,62,"slide","glida",1,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,63,"cycle","cykla",1,"leg",1,"cykla","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,64,"click","clicka",1,"arm",1,"klicka","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,65,"sway","sväva ",0,"leg",1,"svaja","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,66,"bounce","studsa",1,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,67,"kneel","knäböja",1,"leg",1,"knäa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,68,"tug","drag",-99,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,69,"waddle","vingla",1,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,70,"stumble","snubbla",1,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,71,"grovel","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,72,"pedal","trampa på en pedal",1,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,73,"kick","sparka",1,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,74,"shamble","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,75,"tramp","trampa",1,"leg",1,"trampa","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,76,"poke","peta på någon",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,77,"squat","benböj, göra benböj",1,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,78,"totter","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,79,"peel","skala",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,80,"hack","hacka på internet",-99,"arm",1,"hacka","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,81,"punch","slå",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,82,"glide","glida",1,"leg",1,"glida","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,83,"sneak","smyga",1,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,84,"brush","borsta",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,85,"scoop","sleva upp",1,"arm",1,"skopa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,86,"wipe","torka",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,87,"file","arkivera, spara",1,"arm",1,"fila","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,88,"chop","hacka ",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,89,"stomp","stampa",1,"leg",1,"stampa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,90,"row","ro",1,"arm",1,"ro","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,91,"wander","vandra",1,"leg",1,"vandra","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,92,"hug","krama",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,93,"wobble","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,94,"pat","klappa",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,95,"skim","skumläsa",-99,"arm",1,"skumma","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,96,"stagger","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,97,"carve","skära i något",1,"arm",1,"karva","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,98,"trudge","jag vet inte",0,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,99,"scrape","skrapa",1,"arm",1,"skrapa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,100,"roam","gå",0.5,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,101,"hike","vandra",1,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,102,"mount","kliva på cykeln",0.5,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,103,"trample","jag vet inte",0,"leg",1,"trampa","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,104,"wrap","slå in",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,105,"sign","signera",1,"arm",1,"signera","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,106,"hobble","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,107,"lumber","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,108,"strut","gå konstigt",1,"leg",1,"strutta","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,109,"fold","vika",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,110,"knock","knacka",1,"arm",1,"knacka","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,111,"walk","gå",1,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,112,"prance","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,113,"scrub","skrubba",1,"arm",1,"skrubba","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,114,"flee","fly",1,"leg",1,"fly","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,115,"straddle","att kliva på typ en häst eller en cykel",1,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,116,"trek","vandra",1,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,117,"pinch","nypa",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,118,"plod","jag vet inte",0,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,119,"run","springa",1,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,120,"saunter","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,121,"wash","tvätta",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,122,"seize","fånga",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,123,"stray","gå",0.5,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,124,"hop","hoppa",1,"leg",1,"hoppa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,125,"gesture","gestikulera",1,"arm",1,"gestikulera","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,126,"scratch","klia",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,127,"clap","klappa",1,"arm",1,"klappa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_11_1206",804,128,"stroll","flanera, gå mysigt",1,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,1,"stomp","stampa",1,"leg",1,"stampa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,2,"hop","hoppa",1,"leg",1,"hoppa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,3,"carve","karva",1,"arm",1,"karva","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,4,"prance","vanka",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,5,"hug","krama",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,6,"scoop","skopa",1,"arm",1,"skopa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,7,"sneak","smyga",1,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,8,"strut","strutta",1,"leg",1,"strutta","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,9,"shake","skaka",1,"arm",1,"skaka","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,10,"row","ro",1,"arm",1,"ro","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,11,"kneel","gå ner på knä",1,"leg",1,"knäa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,12,"squeeze","klämma",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,13,"waddle","vanka",1,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,14,"sway","svassa",0,"leg",1,"svaja","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,15,"scrape","skrapa",1,"arm",1,"skrapa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,16,"brush","borsta",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,17,"twine","tvinna",1,"arm",1,"tvinna","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,18,"saunter","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,19,"peel","skala",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,20,"trudge","truga",0,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,21,"glide","glida",1,"leg",1,"glida","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,22,"nip","nypa",1,"arm",1,"nypa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,23,"tug","dra",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,24,"stumble","vackla",1,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,25,"whip","piska",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,26,"trample","jag vet inte",0,"leg",1,"trampa","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,27,"inch","jag vet inte",0,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,28,"pull","dra",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,29,"sign","signera",1,"arm",1,"signera","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,30,"grate","jag vet inte",0,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,31,"stagger","avvakta",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,32,"grip","ta tag",1,"arm",1,"gripa, greppa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,33,"step","kliva",1,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,34,"flee","fly",1,"leg",1,"fly","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,35,"snatch","sno",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,36,"dig","gräva",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,37,"pluck","noppa",1,"arm",1,"plocka","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,38,"toddle","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,39,"wash","tvätta",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,40,"bash","slå",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,41,"stir","röra",1,"arm",-99,"störa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,42,"clutch","jag vet inte",0,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,43,"skate","åka skridskor",1,"leg",1,"skejta","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,44,"file","arkivera",1,"arm",1,"fila","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,45,"creep","smyga",1,"leg",1,"krypa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,46,"click","klicka",1,"arm",1,"klicka","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,47,"totter","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,48,"push","trycka",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,49,"squat","sätta sig på huk",1,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,50,"stand","stå",1,"leg",1,"stå","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,51,"wobble","vanka",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,52,"grab","ta tag",1,"arm",1,"grabba","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,53,"slither","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,54,"toss","kasta",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,55,"ramble","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,56,"limp","halta",1,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,57,"jump","hoppa",1,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,58,"tramp","jag vet inte",0,"leg",1,"trampa","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,59,"tread","tråda",0,"leg",1,"träda","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,60,"sprint","spurta",1,"leg",1,"sprinta","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,61,"cut","klippa",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,62,"scratch","klia",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,63,"clean","städa",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,64,"cycle","jag vet inte",0,"leg",1,"cykla","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,65,"leap","ta ett språng",1,"leg",-99,"löpa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,66,"catch","fånga",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,67,"stab","knivhugga",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,68,"scrub","skrubba",1,"arm",1,"skrubba","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,69,"bind","binda",1,"arm",1,"binda","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,70,"mount","grensla",0,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,71,"poke","peta",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,72,"switch","byta",-99,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,73,"stray","strosa",1,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,74,"kick","sparka",1,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,75,"throw","kasta",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,76,"wade","vada",1,"leg",1,"vada","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,77,"grasp","greppa",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,78,"skip","hoppa över",1,"leg",0,"","yes"
