"expName","date","participant","trial","resp_time","our_transl","verb","ppt_translation","score","comment"
"verb_norming_oral_input","2018_Jun_21_1704",915,91,14.121340147,"kråma sig","PRANCE","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,92,2.43213843197,"vingla","ROLL","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,93,1.69427643723,"jogga","JOG","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,94,21.9366410428,"kliva","STRIDE","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,95,33.7265315831,"fånga","SEIZE","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,96,30.2046755876,"släpa sig fram","TRUDGE","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,97,1.47618626174,"hacka","HACK","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,98,62.8070491384,"hasa sig fram","SCUFF","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,99,1.34211545269,"lyfta","LIFT","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,100,18.196774683,"klappa","PAT","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,101,4.36085407369,"klämma","SQUEEZE","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,102,14.9768480618,"trava","TROT","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,103,4.00864014514,"skaka","SHAKE","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,104,7.99993243713,"piska","WHIP","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,105,1.72780539997,"nypa","PINCH","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,106,33.2904748998,"gå","STEP","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,107,2.16389527202,"binda","BIND","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,108,2.28127489158,"hacka","CHOP","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,109,2.86827255572,"rengöra","CLEAN","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,110,4.15960048614,"rusa","RUSH","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,111,13.2158368945,"hoppa","LEAP","","",""
