"expName","date","participant","trial","verb","category","rated_category","rating","verb_normed"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,12,"sprint","leg","Arm",1,"june"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,12,"sprint","leg","Leg",7,"june"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,13,"dunk","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,13,"dunk","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,14,"trudge","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,14,"trudge","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,15,"plod","leg","Arm",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,15,"plod","leg","Leg",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,16,"slip","leg","Arm",1,"june"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,16,"slip","leg","Leg",7,"june"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,17,"stagger","leg","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,17,"stagger","leg","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,18,"crawl","leg","Arm",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,18,"crawl","leg","Leg",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,19,"catch","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,19,"catch","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,20,"push","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,20,"push","arm","Leg",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,21,"dig","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,21,"dig","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,22,"click","arm","Arm",7,"june"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,22,"click","arm","Leg",1,"june"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,23,"grasp","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,23,"grasp","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,24,"skip","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,24,"skip","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,25,"stir","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,25,"stir","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,26,"slither","leg","Arm",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,26,"slither","leg","Leg",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,27,"wade","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,27,"wade","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,28,"scrape","arm","Arm",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,28,"scrape","arm","Leg",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,29,"braid","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,29,"braid","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,30,"mount","leg","Arm",4,"june"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,30,"mount","leg","Leg",7,"june"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,31,"glide","leg","Arm",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,31,"glide","leg","Leg",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,32,"skim","arm","Arm",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,32,"skim","arm","Leg",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,33,"file","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,33,"file","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,34,"bash","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,34,"bash","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,35,"chop","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,35,"chop","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,36,"skate","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,36,"skate","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,37,"rub","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,37,"rub","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,38,"pull","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,38,"pull","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,39,"roam","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,39,"roam","leg","Leg",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,40,"pinch","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,40,"pinch","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,41,"delve","arm","Arm",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,41,"delve","arm","Leg",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,42,"pace","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,42,"pace","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,43,"leap","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,43,"leap","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,44,"slide","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,44,"slide","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,45,"walk","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,45,"walk","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,46,"squeeze","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,46,"squeeze","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,47,"poke","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,47,"poke","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,48,"grate","arm","Arm",6,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,48,"grate","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,49,"hack","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,49,"hack","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,50,"clap","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,50,"clap","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,51,"toss","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,51,"toss","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,52,"brush","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,52,"brush","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,53,"knock","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,53,"knock","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,54,"stroll","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,54,"stroll","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,55,"clutch","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,55,"clutch","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,56,"stomp","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,56,"stomp","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,57,"snatch","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,57,"snatch","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,58,"strut","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,58,"strut","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,59,"dance","leg","Arm",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,59,"dance","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,60,"hike","leg","Arm",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,60,"hike","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,61,"climb","leg","Arm",3,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,61,"climb","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,62,"claw","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,62,"claw","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,63,"slap","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,63,"slap","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,64,"scuff","leg","Arm",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,64,"scuff","leg","Leg",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,65,"wash","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,65,"wash","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,66,"flit","leg","Arm",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,66,"flit","leg","Leg",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,67,"clean","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,67,"clean","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,68,"twine","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,68,"twine","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,69,"throw","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,69,"throw","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,70,"scratch","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,70,"scratch","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,71,"march","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,71,"march","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,72,"flee","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,72,"flee","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,73,"jog","leg","Arm",3,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,73,"jog","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,74,"tiptoe","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,74,"tiptoe","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,75,"scrub","arm","Arm",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,75,"scrub","arm","Leg",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,76,"rush","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,76,"rush","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,77,"step","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,77,"step","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,78,"prance","leg","Arm",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,78,"prance","leg","Leg",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,79,"wobble","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,79,"wobble","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,80,"shake","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,80,"shake","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,81,"inch","leg","Arm",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,81,"inch","leg","Leg",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,82,"sneak","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,82,"sneak","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,83,"switch","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,83,"switch","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,84,"stray","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,84,"stray","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,85,"ramble","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,85,"ramble","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,86,"traipse","leg","Arm",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,86,"traipse","leg","Leg",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,87,"trip","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,87,"trip","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,88,"sway","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,88,"sway","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,89,"run","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,89,"run","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,90,"stride","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,90,"stride","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,91,"polish","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,91,"polish","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,92,"pluck","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,92,"pluck","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,93,"limp","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,93,"limp","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,94,"wrap","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,94,"wrap","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,95,"wander","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,95,"wander","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,96,"scoop","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,96,"scoop","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,97,"punch","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,97,"punch","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,98,"kick","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,98,"kick","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,99,"cut","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,99,"cut","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,100,"nip","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,100,"nip","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,101,"tread","leg","Arm",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,101,"tread","leg","Leg",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,102,"lift","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,102,"lift","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,103,"peel","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,103,"peel","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,104,"stab","arm","Arm",7,"june"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,104,"stab","arm","Leg",1,"june"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,105,"pat","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,105,"pat","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,106,"kneel","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,106,"kneel","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,107,"bounce","leg","Arm",1,"june"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,107,"bounce","leg","Leg",7,"june"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,108,"grip","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,108,"grip","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,109,"seize","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,109,"seize","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,110,"creep","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,110,"creep","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,111,"wipe","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,111,"wipe","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,112,"roll","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_11_1400",902,112,"roll","leg","Leg",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,1,"rub","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,1,"rub","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,2,"clutch","arm","Leg",3,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,2,"clutch","arm","Arm",6,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,3,"jog","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,3,"jog","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,4,"creep","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,4,"creep","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,5,"hike","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,5,"hike","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,6,"dunk","arm","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,6,"dunk","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,7,"click","arm","Leg",1,"june"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,7,"click","arm","Arm",7,"june"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,8,"skip","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,8,"skip","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,9,"march","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,9,"march","leg","Arm",3,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,10,"wash","arm","Leg",2,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,10,"wash","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,11,"grasp","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,11,"grasp","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,12,"throw","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,12,"throw","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,13,"roam","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,13,"roam","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,14,"carve","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,14,"carve","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,15,"stumble","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,15,"stumble","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,16,"switch","arm","Leg",5,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,16,"switch","arm","Arm",5,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,17,"knock","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,17,"knock","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,18,"toss","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,18,"toss","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,19,"stamp","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,19,"stamp","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,20,"dig","arm","Leg",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,20,"dig","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,21,"sneak","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,21,"sneak","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,22,"grate","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,22,"grate","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,23,"stomp","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,23,"stomp","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,24,"plod","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,24,"plod","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,25,"clap","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,25,"clap","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,26,"climb","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,26,"climb","leg","Arm",6,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,27,"claw","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,27,"claw","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,28,"whip","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,28,"whip","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,29,"push","arm","Leg",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,29,"push","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,30,"chop","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,30,"chop","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,31,"twine","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,31,"twine","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,32,"wade","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,32,"wade","leg","Arm",3,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,33,"sway","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,33,"sway","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,34,"stroll","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,34,"stroll","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,35,"crawl","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,35,"crawl","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,36,"mount","leg","Leg",5,"june"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,36,"mount","leg","Arm",5,"june"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,37,"scrape","arm","Leg",2,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,37,"scrape","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,38,"shake","arm","Leg",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,38,"shake","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_12_1246",903,39,"trudge","leg","Leg",7,"june+sept"
