"expName","date","participant","itemID","item","correct_resp","resp","correct","RT","type"
"lextale","2018_Sep_17_1348",810,1,"mensible","n","n",1,1.49286450038,"nonword"
"lextale","2018_Sep_17_1348",810,2,"scornful","y","n",0,2.09539233889,"word"
"lextale","2018_Sep_17_1348",810,3,"stoutly","y","y",1,1.61061101086,"word"
"lextale","2018_Sep_17_1348",810,4,"ablaze","y","n",0,1.24046074636,"word"
"lextale","2018_Sep_17_1348",810,5,"kermshaw","n","n",1,1.09045503701,"nonword"
"lextale","2018_Sep_17_1348",810,6,"moonlit","y","y",1,1.74336579694,"word"
"lextale","2018_Sep_17_1348",810,7,"lofty","y","y",1,1.6101680919,"word"
"lextale","2018_Sep_17_1348",810,8,"hurricane","y","y",1,1.29032765335,"word"
"lextale","2018_Sep_17_1348",810,9,"flaw","y","y",1,0.771803091107,"word"
"lextale","2018_Sep_17_1348",810,10,"alberation","n","n",1,1.61045770795,"nonword"
"lextale","2018_Sep_17_1348",810,11,"unkempt","y","n",0,1.07364545226,"word"
"lextale","2018_Sep_17_1348",810,12,"breeding","y","y",1,0.82088254271,"word"
"lextale","2018_Sep_17_1348",810,13,"festivity","y","y",1,2.09627225016,"word"
"lextale","2018_Sep_17_1348",810,14,"screech","y","y",1,1.56131227288,"word"
"lextale","2018_Sep_17_1348",810,15,"savoury","y","y",1,1.22329240119,"word"
"lextale","2018_Sep_17_1348",810,16,"plaudate","n","n",1,0.989799430014,"nonword"
"lextale","2018_Sep_17_1348",810,17,"shin","y","y",1,0.90651248925,"word"
"lextale","2018_Sep_17_1348",810,18,"fluid","y","y",1,1.29260230499,"word"
"lextale","2018_Sep_17_1348",810,19,"spaunch","n","n",1,0.871386763085,"nonword"
"lextale","2018_Sep_17_1348",810,20,"allied","y","y",1,1.22473771572,"word"
"lextale","2018_Sep_17_1348",810,21,"slain","y","n",0,0.972786363311,"word"
"lextale","2018_Sep_17_1348",810,22,"recipient","y","y",1,1.87804042534,"word"
"lextale","2018_Sep_17_1348",810,23,"exprate","n","n",1,0.838910648506,"nonword"
"lextale","2018_Sep_17_1348",810,24,"eloquence","y","n",0,1.42603549594,"word"
"lextale","2018_Sep_17_1348",810,25,"cleanliness","y","y",1,0.704879260131,"word"
"lextale","2018_Sep_17_1348",810,26,"dispatch","y","y",1,0.721850445112,"word"
"lextale","2018_Sep_17_1348",810,27,"rebondicate","n","n",1,1.20772820501,"nonword"
"lextale","2018_Sep_17_1348",810,28,"ingenious","y","y",1,0.672206775593,"word"
"lextale","2018_Sep_17_1348",810,29,"bewitch","y","y",1,1.49289057768,"word"
"lextale","2018_Sep_17_1348",810,30,"skave","n","n",1,1.02370426447,"nonword"
"lextale","2018_Sep_17_1348",810,31,"plaintively","y","n",0,1.10828440218,"word"
"lextale","2018_Sep_17_1348",810,32,"kilp","n","n",1,0.804658511848,"nonword"
"lextale","2018_Sep_17_1348",810,33,"interfate","n","y",0,0.991020321722,"nonword"
"lextale","2018_Sep_17_1348",810,34,"hasty","y","y",1,2.9357368437,"word"
"lextale","2018_Sep_17_1348",810,35,"lengthy","y","y",1,0.738674648954,"word"
"lextale","2018_Sep_17_1348",810,36,"fray","y","n",0,0.855487118013,"word"
"lextale","2018_Sep_17_1348",810,37,"crumper","n","n",1,0.754896309154,"nonword"
"lextale","2018_Sep_17_1348",810,38,"upkeep","y","n",0,0.823102669092,"word"
"lextale","2018_Sep_17_1348",810,39,"majestic","y","y",1,0.619973551298,"word"
"lextale","2018_Sep_17_1348",810,40,"magrity","n","n",1,0.905541307429,"nonword"
"lextale","2018_Sep_17_1348",810,41,"nourishment","y","y",1,0.939365144213,"word"
"lextale","2018_Sep_17_1348",810,42,"abergy","n","n",1,1.27610485761,"nonword"
"lextale","2018_Sep_17_1348",810,43,"proom","n","n",1,1.00673149905,"nonword"
"lextale","2018_Sep_17_1348",810,44,"turmoil","y","n",0,0.923411368991,"word"
"lextale","2018_Sep_17_1348",810,45,"carbohydrate","y","y",1,1.69357435606,"word"
"lextale","2018_Sep_17_1348",810,46,"scholar","y","y",1,0.721402784819,"word"
"lextale","2018_Sep_17_1348",810,47,"turtle","y","y",1,0.637335500647,"word"
"lextale","2018_Sep_17_1348",810,48,"fellick","n","n",1,1.02194760281,"nonword"
"lextale","2018_Sep_17_1348",810,49,"destription","n","n",1,1.02337395202,"nonword"
"lextale","2018_Sep_17_1348",810,50,"cylinder","y","y",1,0.738224617997,"word"
"lextale","2018_Sep_17_1348",810,51,"censorship","y","y",1,1.72656648506,"word"
"lextale","2018_Sep_17_1348",810,52,"celestial","y","y",1,0.754997852575,"word"
"lextale","2018_Sep_17_1348",810,53,"rascal","y","n",0,1.07403266063,"word"
"lextale","2018_Sep_17_1348",810,54,"purrage","n","n",1,0.938237498602,"nonword"
"lextale","2018_Sep_17_1348",810,55,"pulsh","n","n",1,0.838793695773,"nonword"
"lextale","2018_Sep_17_1348",810,56,"muddy","y","n",0,0.738326161418,"word"
"lextale","2018_Sep_17_1348",810,57,"quirty","n","n",1,1.05692950872,"nonword"
"lextale","2018_Sep_17_1348",810,58,"pudour","n","n",1,1.55997679911,"nonword"
"lextale","2018_Sep_17_1348",810,59,"listless","y","n",0,1.47614974217,"word"
"lextale","2018_Sep_17_1348",810,60,"wrought","y","y",1,0.92266105399,"word"
"lextale","2018_Sep_18_1406",811,0,"platery","n","n",1,8.80496547353,"nonword"
"lextale","2018_Sep_18_1406",811,0,"denial","y","y",1,2.54924797221,"word"
"lextale","2018_Sep_18_1406",811,0,"generic","y","y",1,1.91214706532,"word"
"lextale","2018_Sep_18_1406",811,1,"mensible","n","n",1,11.8238302745,"nonword"
"lextale","2018_Sep_18_1406",811,2,"scornful","y","n",0,3.87437202608,"word"
"lextale","2018_Sep_18_1406",811,3,"stoutly","y","n",0,2.36501331315,"word"
"lextale","2018_Sep_18_1406",811,4,"ablaze","y","n",0,3.42153225045,"word"
"lextale","2018_Sep_18_1406",811,5,"kermshaw","n","n",1,7.31251854536,"nonword"
"lextale","2018_Sep_18_1406",811,6,"moonlit","y","y",1,3.47189225262,"word"
"lextale","2018_Sep_18_1406",811,7,"lofty","y","y",1,2.13022386394,"word"
"lextale","2018_Sep_18_1406",811,8,"hurricane","y","y",1,2.01283941213,"word"
"lextale","2018_Sep_18_1406",811,9,"flaw","y","y",1,1.89537554372,"word"
"lextale","2018_Sep_18_1406",811,10,"alberation","n","n",1,2.34824850837,"nonword"
"lextale","2018_Sep_18_1406",811,11,"unkempt","y","n",0,2.28116676814,"word"
"lextale","2018_Sep_18_1406",811,12,"breeding","y","y",1,1.89541821532,"word"
"lextale","2018_Sep_18_1406",811,13,"festivity","y","y",1,3.0185870404,"word"
"lextale","2018_Sep_18_1406",811,14,"screech","y","y",1,2.31471494775,"word"
"lextale","2018_Sep_18_1406",811,15,"savoury","y","n",0,2.43207806375,"word"
"lextale","2018_Sep_18_1406",811,16,"plaudate","n","n",1,2.14700565833,"nonword"
"lextale","2018_Sep_18_1406",811,17,"shin","y","y",1,3.33771928958,"word"
"lextale","2018_Sep_18_1406",811,18,"fluid","y","y",1,1.576818571,"word"
"lextale","2018_Sep_18_1406",811,19,"spaunch","n","y",0,2.01274379612,"nonword"
"lextale","2018_Sep_18_1406",811,20,"allied","y","y",1,1.67742913056,"word"
"lextale","2018_Sep_18_1406",811,21,"slain","y","y",1,1.66064219977,"word"
"lextale","2018_Sep_18_1406",811,22,"recipient","y","y",1,1.84526959565,"word"
"lextale","2018_Sep_18_1406",811,23,"exprate","n","n",1,1.87861745577,"nonword"
"lextale","2018_Sep_18_1406",811,24,"eloquence","y","y",1,6.00538136365,"word"
"lextale","2018_Sep_18_1406",811,25,"cleanliness","y","n",0,2.83468269117,"word"
"lextale","2018_Sep_18_1406",811,26,"dispatch","y","y",1,1.54323799258,"word"
"lextale","2018_Sep_18_1406",811,27,"rebondicate","n","n",1,4.46134960017,"nonword"
"lextale","2018_Sep_18_1406",811,28,"ingenious","y","y",1,2.33147619655,"word"
"lextale","2018_Sep_18_1406",811,29,"bewitch","y","y",1,9.89514914714,"word"
"lextale","2018_Sep_18_1406",811,30,"skave","n","n",1,1.57678459176,"nonword"
"lextale","2018_Sep_18_1406",811,31,"plaintively","y","y",1,5.4507630908,"word"
"lextale","2018_Sep_18_1406",811,32,"kilp","n","n",1,1.45940211548,"nonword"
"lextale","2018_Sep_18_1406",811,33,"interfate","n","n",1,1.9121778837,"nonword"
"lextale","2018_Sep_18_1406",811,34,"hasty","y","y",1,1.87867277081,"word"
"lextale","2018_Sep_18_1406",811,35,"lengthy","y","n",0,4.31048571746,"word"
"lextale","2018_Sep_18_1406",811,36,"fray","y","y",1,2.13023887802,"word"
"lextale","2018_Sep_18_1406",811,37,"crumper","n","y",0,1.97934457203,"nonword"
"lextale","2018_Sep_18_1406",811,38,"upkeep","y","n",0,3.45512863316,"word"
"lextale","2018_Sep_18_1406",811,39,"majestic","y","y",1,1.44256184518,"word"
"lextale","2018_Sep_18_1406",811,40,"magrity","n","n",1,1.49294081251,"nonword"
"lextale","2018_Sep_18_1406",811,41,"nourishment","y","y",1,1.99611253767,"word"
"lextale","2018_Sep_18_1406",811,42,"abergy","n","n",1,1.54329054188,"nonword"
"lextale","2018_Sep_18_1406",811,43,"proom","n","y",0,3.95825373564,"nonword"
"lextale","2018_Sep_18_1406",811,44,"turmoil","y","n",0,1.32513235112,"word"
"lextale","2018_Sep_18_1406",811,45,"carbohydrate","y","y",1,6.64168375836,"word"
"lextale","2018_Sep_18_1406",811,46,"scholar","y","y",1,1.34191098466,"word"
"lextale","2018_Sep_18_1406",811,47,"turtle","y","y",1,1.86189453238,"word"
"lextale","2018_Sep_18_1406",811,48,"fellick","n","n",1,1.3587322898,"nonword"
"lextale","2018_Sep_18_1406",811,49,"destription","n","n",1,1.6606967246,"nonword"
"lextale","2018_Sep_18_1406",811,50,"cylinder","y","y",1,1.27487468179,"word"
"lextale","2018_Sep_18_1406",811,51,"censorship","y","y",1,1.89540320124,"word"
"lextale","2018_Sep_18_1406",811,52,"celestial","y","y",1,1.878724925,"word"
"lextale","2018_Sep_18_1406",811,53,"rascal","y","y",1,1.4929617532,"word"
"lextale","2018_Sep_18_1406",811,54,"purrage","n","y",0,1.39231168289,"nonword"
"lextale","2018_Sep_18_1406",811,55,"pulsh","n","n",1,1.45938868183,"nonword"
"lextale","2018_Sep_18_1406",811,56,"muddy","y","y",1,3.92469883921,"word"
"lextale","2018_Sep_18_1406",811,57,"quirty","n","n",1,1.96250706749,"nonword"
"lextale","2018_Sep_18_1406",811,58,"pudour","n","n",1,1.81133855692,"nonword"
"lextale","2018_Sep_18_1406",811,59,"listless","y","n",0,1.92896758025,"word"
"lextale","2018_Sep_18_1406",811,60,"wrought","y","n",0,1.37555596559,"word"
